time,open,high,low,close
2026-06-29T16:00:00+08:00,2.9519,2.969,2.9519,2.9611
2026-06-29T17:00:00+08:00,2.9603,2.981,2.9571,2.981
2026-06-29T18:00:00+08:00,2.9751,2.9751,2.9551,2.9576
2026-06-29T19:00:00+08:00,2.954,2.9607,2.9493,2.9548
2026-06-29T20:00:00+08:00,2.9603,2.9703,2.9582,2.9638
2026-06-29T21:00:00+08:00,2.9631,2.9797,2.9617,2.9719
2026-06-29T22:00:00+08:00,2.9717,2.9919,2.9716,2.9861
2026-06-29T23:00:00+08:00,2.9897,2.997,2.982,2.9941
2026-06-30T00:00:00+08:00,2.9932,3.0056,2.9927,2.9956
2026-06-30T01:00:00+08:00,2.9944,3.0065,2.9944,3.0036
2026-06-30T02:00:00+08:00,3.0054,3.0109,2.9845,2.9865
2026-06-30T03:00:00+08:00,2.9885,2.9885,2.9805,2.9826
2026-06-30T04:00:00+08:00,2.9843,2.986,2.9764,2.9764
2026-06-30T08:00:00+08:00,2.9797,2.9812,2.9746,2.9751
2026-06-30T09:00:00+08:00,2.9757,2.9776,2.9715,2.975
2026-06-30T10:00:00+08:00,2.9779,2.9863,2.9767,2.9863
2026-06-30T11:00:00+08:00,2.9816,2.9816,2.972,2.9729
2026-06-30T12:00:00+08:00,2.975,2.9763,2.9698,2.9719
2026-06-30T13:00:00+08:00,2.971,2.9734,2.9645,2.9709
2026-06-30T14:00:00+08:00,2.9684,2.9684,2.9591,2.9672
2026-06-30T15:00:00+08:00,2.9679,2.9882,2.9663,2.9827
2026-06-30T16:00:00+08:00,2.9838,2.9947,2.9809,2.9839
2026-06-30T17:00:00+08:00,2.988,3.0103,2.9876,3.0103
2026-06-30T18:00:00+08:00,3.013,3.0155,3.003,3.0095
2026-06-30T19:00:00+08:00,3.012,3.0222,2.9978,3.0222
2026-06-30T20:00:00+08:00,3.0212,3.0396,3.0171,3.0301
2026-06-30T21:00:00+08:00,3.0293,3.0468,3.0271,3.0385
2026-06-30T22:00:00+08:00,3.0375,3.0404,3.0254,3.0353
2026-06-30T23:00:00+08:00,3.0353,3.0359,3.0197,3.0233
2026-07-01T00:00:00+08:00,3.0231,3.042,3.0231,3.0305
2026-07-01T01:00:00+08:00,3.0291,3.0389,3.0234,3.0383
2026-07-01T02:00:00+08:00,3.0374,3.0495,3.0222,3.046
2026-07-01T03:00:00+08:00,3.0469,3.0485,3.0444,3.0483
2026-07-01T04:00:00+08:00,3.0482,3.0489,3.0412,3.0418
2026-07-01T07:00:00+08:00,3.0388,3.0388,3.0388,3.0388
2026-07-01T08:00:00+08:00,3.045,3.0484,3.0444,3.0484
2026-07-01T09:00:00+08:00,3.0472,3.0477,3.0404,3.0409
2026-07-01T10:00:00+08:00,3.0426,3.0484,3.0415,3.0465
2026-07-01T11:00:00+08:00,3.0497,3.0545,3.0497,3.0524
2026-07-01T12:00:00+08:00,3.0519,3.0519,3.0495,3.0495
2026-07-01T13:00:00+08:00,3.0497,3.0525,3.0497,3.0525
