date,prev,L,S,OI,net,dL,dS,dNet,dOI,dLpct,net_prev
2000-04-18,2000-04-11,26959,44238,266068,-17279,971,2177,-1206,-791,0.3638625641256244,-16073
2000-04-25,2000-04-18,24930,44973,247038,-20043,-2029,735,-2764,-19030,-0.7625870078325842,-17279
2000-05-02,2000-04-25,26618,48512,252531,-21894,1688,3539,-1851,5493,0.6832956873031679,-20043
2000-05-09,2000-05-02,30418,32560,249737,-2142,3800,-15952,19752,-2794,1.5047657515314952,-21894
2000-05-16,2000-05-09,39529,21954,263641,17575,9111,-10606,19717,13904,3.6482379463195285,-2142
2000-05-23,2000-05-16,41646,23485,273207,18161,2117,1531,586,9566,0.8029858785242052,17575
2000-05-30,2000-05-23,38865,23522,270611,15343,-2781,37,-2818,-2596,-1.017909497194435,18161
2000-06-06,2000-05-30,33796,31227,267762,2569,-5069,7705,-12774,-2849,-1.8731684964764919,15343
2000-06-13,2000-06-06,33511,31368,273005,2143,-285,141,-426,5243,-0.10643780670894301,2569
2000-06-20,2000-06-13,36391,28574,286556,7817,2880,-2794,5674,13551,1.0549257339609164,2143
2000-06-27,2000-06-20,41356,16844,269412,24512,4965,-11730,16695,-17144,1.7326456259858458,7817
2000-07-05,2000-06-27,29908,28329,266456,1579,-11448,11485,-22933,-2956,-4.249253930782594,24512
2000-07-11,2000-07-05,30317,32069,278093,-1752,409,3740,-3331,11637,0.15349626204701716,1579
2000-07-18,2000-07-11,27011,35386,295677,-8375,-3306,3317,-6623,17584,-1.1888109373482971,-1752
2000-07-25,2000-07-18,28961,38445,303342,-9484,1950,3059,-1109,7665,0.6595034446372223,-8375
2000-08-01,2000-07-25,31714,39343,309497,-7629,2753,898,1855,6155,0.9075564873970633,-9484
2000-08-08,2000-08-01,30123,41791,306952,-11668,-1591,2448,-4039,-2545,-0.5140599101122144,-7629
2000-08-15,2000-08-08,31649,41697,305430,-10048,1526,-94,1620,-1522,0.4971461335974354,-11668
2000-08-22,2000-08-15,34199,43744,292071,-9545,2550,2047,503,-13359,0.8348885178273254,-10048
2000-08-29,2000-08-22,40299,33491,291262,6808,6100,-10253,16353,-809,2.0885332675958925,-9545
2000-09-05,2000-08-29,40927,31393,289972,9534,628,-2098,2726,-1290,0.21561343395293583,6808
2000-09-12,2000-09-05,41188,32222,289893,8966,261,829,-568,-79,0.09000869049425461,9534
2000-09-19,2000-09-12,35664,38006,299934,-2342,-5524,5784,-11308,10041,-1.9055306613129672,8966
2000-09-26,2000-09-19,35208,38727,307515,-3519,-456,721,-1177,7581,-0.15203344735841884,-2342
2000-10-03,2000-09-26,36859,25551,316705,11308,1651,-13176,14827,9190,0.5368843796237582,-3519
2000-10-10,2000-10-03,45408,23133,324361,22275,8549,-2418,10967,7656,2.6993574462038805,11308
2000-10-17,2000-10-10,48341,17153,321964,31188,2933,-5980,8913,-2397,0.9042394122597969,22275
2000-10-24,2000-10-17,39730,20515,319344,19215,-8611,3362,-11973,-2620,-2.6745226174354895,31188
2000-10-31,2000-10-24,39362,23633,323524,15729,-368,3118,-3486,4180,-0.11523623428027457,19215
2000-11-07,2000-10-31,36513,20968,328499,15545,-2849,-2665,-184,4975,-0.880614730282761,15729
2000-11-14,2000-11-07,35153,22647,326123,12506,-1360,1679,-3039,-2376,-0.4140043044271063,15545
2000-11-21,2000-11-14,37206,25618,295551,11588,2053,2971,-918,-30572,0.6295170840449769,12506
2000-11-28,2000-11-21,37867,26093,283294,11774,661,475,186,-12257,0.22365006377917854,11588
2000-12-05,2000-11-28,45380,29100,264924,16280,7513,3007,4506,-18370,2.6520152209365535,11774
2000-12-12,2000-12-05,39852,34851,259928,5001,-5528,5751,-11279,-4996,-2.0866361673536558,16280
2000-12-19,2000-12-12,37618,41604,266935,-3986,-2234,6753,-8987,7007,-0.8594687759687297,5001
2000-12-26,2000-12-19,36916,37149,263211,-233,-702,-4455,3753,-3724,-0.262985370970461,-3986
2001-01-02,2000-12-26,39284,33983,268547,5301,2368,-3166,5534,5336,0.8996584489250069,-233
2001-01-09,2001-01-02,49630,29757,292090,19873,10346,-4226,14572,23543,3.8525844637996327,5301
2001-01-16,2001-01-09,53766,21216,300593,32550,4136,-8541,12677,8503,1.4160019172172962,19873
2001-01-23,2001-01-16,52441,19800,300003,32641,-1325,-1416,91,-590,-0.4407953611694218,32550
2001-01-30,2001-01-23,39022,26356,290133,12666,-13419,6556,-19975,-9870,-4.4729552704472955,32641
2001-02-06,2001-01-30,37713,41023,293453,-3310,-1309,14667,-15976,3320,-0.45117239335063575,12666
2001-02-13,2001-02-06,39062,54988,307422,-15926,1349,13965,-12616,13969,0.4596988274101816,-3310
2001-02-20,2001-02-13,38475,57729,287666,-19254,-587,2741,-3328,-19756,-0.19094274319990112,-15926
2001-02-27,2001-02-20,37880,60533,279910,-22653,-595,2804,-3399,-7756,-0.20683709579859977,-19254
2001-03-06,2001-02-27,38459,55042,275479,-16583,579,-5491,6070,-4431,0.20685220249365868,-22653
2001-03-13,2001-03-06,39609,43182,275316,-3573,1150,-11860,13010,-163,0.4174546880161464,-16583
2001-03-20,2001-03-13,37781,48872,282744,-11091,-1828,5690,-7518,7428,-0.6639643173662265,-3573
2001-03-27,2001-03-20,35502,49763,283596,-14261,-2279,891,-3170,852,-0.8060294825000708,-11091
2001-04-03,2001-03-27,36805,51991,287402,-15186,1303,2228,-925,3806,0.4594564098224234,-14261
2001-04-10,2001-04-03,35955,53221,288979,-17266,-850,1230,-2080,1577,-0.2957529871051698,-15186
2001-04-17,2001-04-10,37555,46701,290479,-9146,1600,-6520,8120,1500,0.5536734503199194,-17266
2001-04-24,2001-04-17,37343,46422,266750,-9079,-212,-279,67,-23729,-0.07298290065719037,-9146
2001-05-01,2001-04-24,39505,37328,271159,2177,2162,-9094,11256,4409,0.8104967197750702,-9079
2001-05-08,2001-05-01,35103,43644,269829,-8541,-4402,6316,-10718,-1330,-1.6234017679663961,2177
2001-05-15,2001-05-08,36961,40757,276767,-3796,1858,-2887,4745,6938,0.6885842515074362,-8541
2001-05-22,2001-05-15,38858,46827,291048,-7969,1897,6070,-4173,14281,0.6854140847716671,-3796
2001-05-29,2001-05-22,40159,50569,301796,-10410,1301,3742,-2441,10748,0.4470053049668783,-7969
2001-06-05,2001-05-29,39103,47231,311612,-8128,-1056,-3338,2282,9816,-0.34990523399912526,-10410
2001-06-12,2001-06-05,40856,49195,321881,-8339,1753,1964,-211,10269,0.5625585664223457,-8128
2001-06-19,2001-06-12,44447,51698,339325,-7251,3591,2503,1088,17444,1.1156296892329773,-8339
2001-06-26,2001-06-19,38319,52991,292020,-14672,-6128,1293,-7421,-47305,-1.8059382597804465,-7251
2001-07-03,2001-06-26,37267,55079,294660,-17812,-1052,2088,-3140,2640,-0.36024929799328814,-14672
2001-07-10,2001-07-03,37672,50397,291676,-12725,405,-4682,5087,-2984,0.13744654856444716,-17812
2001-07-17,2001-07-10,40718,31500,302587,9218,3046,-18897,21943,10911,1.0443094392408014,-12725
2001-07-24,2001-07-17,42423,28789,304924,13634,1705,-2711,4416,2337,0.5634743065630711,9218
2001-07-31,2001-07-24,40211,28356,303838,11855,-2212,-433,-1779,-1086,-0.7254266636932482,13634
2001-08-07,2001-07-31,36942,33472,304638,3470,-3269,5116,-8385,800,-1.0759022900361377,11855
2001-08-14,2001-08-07,36992,35838,306969,1154,50,2366,-2316,2331,0.016412922878957976,3470
2001-08-21,2001-08-14,37518,41030,312256,-3512,526,5192,-4666,5287,0.17135280761249508,1154
2001-08-28,2001-08-21,35540,36109,284249,-569,-1978,-4921,2943,-28007,-0.6334546013527362,-3512
2001-09-04,2001-08-28,37201,35801,281610,1400,1661,-308,1969,-2639,0.584346822680115,-569
2001-09-10,2001-09-04,34047,41478,282284,-7431,-3154,5677,-8831,674,-1.1199886367671603,1400
2001-09-18,2001-09-10,33791,55959,291256,-22168,-256,14481,-14737,8972,-0.09068880985107197,-7431
2001-09-25,2001-09-18,27692,54332,285887,-26640,-6099,-1627,-4472,-5369,-2.0940341143186747,-22168
2001-10-02,2001-09-25,28063,57509,289191,-29446,371,3177,-2806,3304,0.12977155309615337,-26640
2001-10-09,2001-10-02,28534,52253,289154,-23719,471,-5256,5727,-37,0.16286813904997044,-29446
2001-10-16,2001-10-09,28608,45964,287729,-17356,74,-6289,6363,-1425,0.025591899126417062,-23719
2001-10-23,2001-10-16,34061,38596,288565,-4535,5453,-7368,12821,836,1.8951860952493491,-17356
2001-10-30,2001-10-23,40564,32064,288073,8500,6503,-6532,13035,-492,2.2535650546670594,-4535
2001-11-06,2001-10-30,37401,25339,280985,12062,-3163,-6725,3562,-7088,-1.097985580043947,8500
2001-11-13,2001-11-06,33476,31256,272312,2220,-3925,5917,-9842,-8673,-1.3968717191309143,12062
2001-11-20,2001-11-13,34988,33787,271376,1201,1512,2531,-1019,-936,0.5552454537442346,2220
2001-11-27,2001-11-20,31784,40656,232989,-8872,-3204,6869,-10073,-38387,-1.1806497258416366,1201
2001-12-04,2001-11-27,30812,43053,223332,-12241,-972,2397,-3369,-9657,-0.41718707750151296,-8872
2001-12-11,2001-12-04,29994,48180,229132,-18186,-818,5127,-5945,5800,-0.36627084340802035,-12241
2001-12-18,2001-12-11,27283,48313,235731,-21030,-2711,133,-2844,6599,-1.1831607981425554,-18186
2001-12-21,2001-12-18,28768,42128,235760,-13360,1485,-6185,7670,29,0.6299553304402051,-21030
2001-12-28,2001-12-21,27359,41683,234951,-14324,-1409,-445,-964,-809,-0.5976416694944011,-13360
2002-01-08,2001-12-28,43791,35456,261668,8335,16432,-6227,22659,26717,6.993798706964431,-14324
2002-01-15,2002-01-08,45195,29777,266887,15418,1404,-5679,7083,5219,0.5365577755017809,8335
2002-01-22,2002-01-15,40118,26364,257673,13754,-5077,-3413,-1664,-9214,-1.9023032219628533,15418
2002-01-29,2002-01-22,34410,28177,250066,6233,-5708,1813,-7521,-7607,-2.2152107516115387,13754
2002-02-05,2002-01-29,31443,47370,259364,-15927,-2967,19193,-22160,9298,-1.1864867674933819,6233
2002-02-12,2002-02-05,31375,52156,260152,-20781,-68,4786,-4854,788,-0.02621797936490801,-15927
2002-02-19,2002-02-12,27515,59169,264386,-31654,-3860,7013,-10873,4234,-1.4837479627294812,-20781
2002-02-26,2002-02-19,26919,59294,228734,-32375,-596,125,-721,-35652,-0.22542797273683177,-31654
2002-03-05,2002-02-26,27657,60640,225493,-32983,738,1346,-608,-3241,0.32264551837505573,-32375
2002-03-12,2002-03-05,27789,66211,232369,-38422,132,5571,-5439,6876,0.058538402522472985,-32983
2002-03-19,2002-03-12,28419,61817,233389,-33398,630,-4394,5024,1020,0.2711205023045243,-38422
2002-03-26,2002-03-19,28058,57810,238794,-29752,-361,-4007,3646,5405,-0.15467738410979093,-33398
2002-04-02,2002-03-26,27140,46891,239032,-19751,-918,-10919,10001,238,-0.38443176964245335,-29752
2002-04-09,2002-04-02,24439,48159,239842,-23720,-2701,1268,-3969,810,-1.1299742293918806,-19751
2002-04-16,2002-04-09,26783,54133,238975,-27350,2344,5974,-3630,-867,0.9773100624577847,-23720
2002-04-23,2002-04-16,27662,57346,243970,-29684,879,3213,-2334,4995,0.3678209017679674,-27350
2002-04-30,2002-04-23,27026,59195,218478,-32169,-636,1849,-2485,-25492,-0.2606877894823134,-29684
2002-05-07,2002-04-30,25625,60224,214402,-34599,-1401,1029,-2430,-4076,-0.6412544970202949,-32169
2002-05-14,2002-05-07,24691,55889,213863,-31198,-934,-4335,3401,-539,-0.4356302646430537,-34599
2002-05-21,2002-05-14,24052,54118,209760,-30066,-639,-1771,1132,-4103,-0.29878941191323416,-31198
2002-05-28,2002-05-21,24314,53843,216401,-29529,262,-275,537,6641,0.12490465293668955,-30066
2002-06-04,2002-05-28,29825,37712,235024,-7887,5511,-16131,21642,18623,2.5466610597917754,-29529
2002-06-11,2002-06-04,29092,31389,230855,-2297,-733,-6323,5590,-4169,-0.31188304173190823,-7887
2002-06-18,2002-06-11,37657,25305,242688,12352,8565,-6084,14649,11833,3.7101210716683632,-2297
2002-06-25,2002-06-18,40281,22748,221443,17533,2624,-2557,5181,-21245,1.0812236286919832,12352
2002-07-02,2002-06-25,61268,17745,258869,43523,20987,-5003,25990,37426,9.47738244153123,17533
2002-07-09,2002-07-02,64969,14822,269402,50147,3701,-2923,6624,10533,1.4296806492859324,43523
2002-07-16,2002-07-09,66483,16588,279565,49895,1514,1766,-252,10163,0.5619854344065746,50147
2002-07-23,2002-07-16,68431,19908,295796,48523,1948,3320,-1372,16231,0.6967968093287786,49895
2002-07-30,2002-07-23,63276,15669,283865,47607,-5155,-4239,-916,-11931,-1.7427551420573637,48523
2002-08-06,2002-07-30,69666,15592,298455,54074,6390,-77,6467,14590,2.251070050904479,47607
2002-08-13,2002-08-06,68406,17496,319536,50910,-1260,1904,-3164,21081,-0.4221741971151429,54074
2002-08-20,2002-08-13,63186,18593,309227,44593,-5220,1097,-6317,-10309,-1.633618747183416,50910
2002-08-27,2002-08-20,61626,17635,290805,43991,-1560,-958,-602,-18422,-0.5044837611204713,44593
2002-09-03,2002-08-27,65598,16699,292261,48899,3972,-936,4908,1456,1.3658637231134265,43991
2002-09-10,2002-09-03,62283,16047,318937,46236,-3315,-652,-2663,26676,-1.134260130499793,48899
2002-09-17,2002-09-10,63417,14738,319981,48679,1134,-1309,2443,1044,0.35555611296274814,46236
2002-09-24,2002-09-17,60752,13670,316521,47082,-2665,-1068,-1597,-3460,-0.8328619511783512,48679
2002-10-01,2002-09-24,53460,13540,318108,39920,-7292,-130,-7162,1587,-2.30379658853599,47082
2002-10-08,2002-10-01,48779,13057,309607,35722,-4681,-483,-4198,-8501,-1.4715128195455631,39920
2002-10-15,2002-10-08,45869,13133,305310,32736,-2910,76,-2986,-4297,-0.9399012296233612,35722
2002-10-22,2002-10-15,43438,12199,301026,31239,-2431,-934,-1497,-4284,-0.7962398873276343,32736
2002-10-29,2002-10-22,44935,14633,304409,30302,1497,2434,-937,3383,0.4972992366107911,31239
2002-11-05,2002-10-29,44688,14277,298316,30411,-247,-356,109,-6093,-0.08114083354959939,30302
2002-11-12,2002-11-05,35984,14050,287115,21934,-8704,-227,-8477,-11201,-2.9177114201048555,30411
2002-11-19,2002-11-12,27379,15192,265428,12187,-8605,1142,-9747,-21687,-2.9970569284084774,21934
2002-11-26,2002-11-19,27545,13424,219767,14121,166,-1768,1934,-45661,0.062540500625405,12187
2002-12-03,2002-11-26,26214,16532,214801,9682,-1331,3108,-4439,-4966,-0.6056414293319743,14121
2002-12-10,2002-12-03,21823,18533,219345,3290,-4391,2001,-6392,4544,-2.044217671239892,9682
2002-12-17,2002-12-10,25773,20089,219369,5684,3950,1556,2394,24,1.8008160660147254,3290
2002-12-23,2002-12-17,18169,19755,225835,-1586,-7604,-334,-7270,6466,-3.4663056311511653,5684
2002-12-31,2002-12-23,18077,24969,231939,-6892,-92,5214,-5306,6104,-0.04073770673279164,-1586
2003-01-07,2002-12-31,19308,27056,235505,-7748,1231,2087,-856,3566,0.530742997081129,-6892
2003-01-14,2003-01-07,17954,27275,239002,-9321,-1354,219,-1573,3497,-0.5749347147618946,-7748
2003-01-21,2003-01-14,17965,29208,235784,-11243,11,1933,-1922,-3218,0.004602471945841458,-9321
2003-01-28,2003-01-21,28605,35113,242777,-6508,10640,5905,4735,6993,4.512604756896142,-11243
2003-02-04,2003-01-28,25369,35869,243049,-10500,-3236,756,-3992,272,-1.3329104486833596,-6508
2003-02-11,2003-02-04,25802,36029,246876,-10227,433,160,273,3827,0.1781533764796399,-10500
2003-02-18,2003-02-11,26089,35391,246985,-9302,287,-638,925,109,0.11625269365997505,-10227
2003-02-25,2003-02-18,23518,37706,204008,-14188,-2571,2315,-4886,-42977,-1.0409539040832438,-9302
2003-03-04,2003-02-25,17720,38245,189509,-20525,-5798,539,-6337,-14499,-2.842045409983922,-14188
2003-03-11,2003-03-04,18231,42104,193179,-23873,511,3859,-3348,3670,0.26964418576426447,-20525
2003-03-18,2003-03-11,19458,47468,206736,-28010,1227,5364,-4137,13557,0.6351622070721973,-23873
2003-03-25,2003-03-18,19644,49350,212345,-29706,186,1882,-1696,5609,0.08996981657766426,-28010
2003-04-01,2003-03-25,19554,52311,216082,-32757,-90,2961,-3051,3737,-0.04238385646000612,-29706
2003-04-08,2003-04-01,21982,52505,217980,-30523,2428,194,2234,1898,1.1236475041882248,-32757
2003-04-15,2003-04-08,24910,52650,221035,-27740,2928,145,2783,3055,1.3432424993118635,-30523
2003-04-22,2003-04-15,23853,49720,220193,-25867,-1057,-2930,1873,-842,-0.4782048091931142,-27740
2003-04-29,2003-04-22,23173,55800,213237,-32627,-680,6080,-6760,-6956,-0.30881998973627683,-25867
2003-05-06,2003-04-29,23025,51788,207393,-28763,-148,-4012,3864,-5844,-0.06940634130099373,-32627
2003-05-13,2003-05-06,35694,24672,222053,11022,12669,-27116,39785,14660,6.108692193082698,-28763
2003-05-20,2003-05-13,47449,17773,253144,29676,11755,-6899,18654,31091,5.293781214394762,11022
2003-05-27,2003-05-20,42079,17179,244953,24900,-5370,-594,-4776,-8191,-2.1213222513668106,29676
2003-06-03,2003-05-27,36767,16103,241330,20664,-5312,-1076,-4236,-3623,-2.1685792784738296,24900
2003-06-10,2003-06-03,37465,15251,245331,22214,698,-852,1550,4001,0.289230514233622,20664
2003-06-17,2003-06-10,33163,16999,240958,16164,-4302,1748,-6050,-4373,-1.753549286474192,22214
2003-06-24,2003-06-17,22552,17805,207219,4747,-10611,806,-11417,-33739,-4.403672009229824,16164
2003-07-01,2003-06-24,18810,20536,197876,-1726,-3742,2731,-6473,-9343,-1.8058189644771956,4747
2003-07-08,2003-07-01,19324,23767,209974,-4443,514,3231,-2717,12098,0.2597586367219875,-1726
2003-07-15,2003-07-08,24480,24604,221060,-124,5156,837,4319,11086,2.455542114738015,-4443
2003-07-22,2003-07-15,30879,18349,230085,12530,6399,-6255,12654,9025,2.894689224644893,-124
2003-07-29,2003-07-22,46349,16900,252444,29449,15470,-1449,16919,22359,6.723602147032619,12530
2003-08-05,2003-07-29,51296,16280,264840,35016,4947,-620,5567,12396,1.959642534581927,29449
2003-08-12,2003-08-05,58665,17456,284773,41209,7369,1176,6193,19933,2.782434677541157,35016
2003-08-19,2003-08-12,61923,15020,299496,46903,3258,-2436,5694,14723,1.144069135767787,41209
2003-08-26,2003-08-19,58059,15049,263333,43010,-3864,29,-3893,-36163,-1.2901674813686994,46903
2003-09-02,2003-08-26,59992,16784,260112,43208,1933,1735,198,-3221,0.7340515620905849,43010
2003-09-09,2003-09-02,54343,16867,254838,37476,-5649,83,-5732,-5274,-2.1717567816940395,43208
2003-09-16,2003-09-09,49084,20155,255470,28929,-5259,3288,-8547,632,-2.0636639747604364,37476
2003-09-23,2003-09-16,41137,22578,252296,18559,-7947,2423,-10370,-3174,-3.1107370728461268,28929
2003-09-30,2003-09-23,46411,20798,265500,25613,5274,-1780,7054,13204,2.090401750325015,18559
2003-10-07,2003-09-30,38513,23016,265105,15497,-7898,2218,-10116,-395,-2.974764595103578,25613
2003-10-14,2003-10-07,32472,31288,268587,1184,-6041,8272,-14313,3482,-2.278719752550876,15497
2003-10-21,2003-10-14,35859,35089,264871,770,3387,3801,-414,-3716,1.2610439075606785,1184
2003-10-28,2003-10-21,40901,21497,273132,19404,5042,-13592,18634,8261,1.903568152043825,770
2003-11-04,2003-10-28,46449,19114,268925,27335,5548,-2383,7931,-4207,2.031252288270873,19404
2003-11-11,2003-11-04,53742,21638,296412,32104,7293,2524,4769,27487,2.711908524681603,27335
2003-11-18,2003-11-11,74052,23353,326169,50699,20310,1715,18595,29757,6.851949313792964,32104
2003-11-25,2003-11-18,62241,18536,255881,43705,-11811,-4817,-6994,-70288,-3.6211289239627313,50699
2003-12-02,2003-11-25,67651,20961,260217,46690,5410,2425,2985,4336,2.114264052430622,43705
2003-12-09,2003-12-02,75682,20366,281354,55316,8031,-595,8626,21137,3.086270305168379,46690
2003-12-16,2003-12-09,69463,17936,266373,51527,-6219,-2430,-3789,-14981,-2.2103826496157866,55316
2003-12-22,2003-12-16,65190,17196,263067,47994,-4273,-740,-3533,-3306,-1.6041415608939342,51527
2003-12-30,2003-12-22,50162,18326,241813,31836,-15028,1130,-16158,-21254,-5.7126131365773745,47994
2004-01-06,2003-12-30,60460,19503,256034,40957,10298,1177,9121,14221,4.258662685628978,31836
2004-01-13,2004-01-06,64336,18951,286995,45385,3876,-552,4428,30961,1.513861440277463,40957
2004-01-20,2004-01-13,72857,15839,291307,57018,8521,-3112,11633,4312,2.9690412724960367,45385
2004-01-27,2004-01-20,64468,15768,285744,48700,-8389,-71,-8318,-5563,-2.879779751258981,57018
2004-02-03,2004-01-27,62966,16486,287081,46480,-1502,718,-2220,1337,-0.52564533288538,48700
2004-02-10,2004-02-03,64066,16857,295395,47209,1100,371,729,8314,0.3831671200810921,46480
2004-02-17,2004-02-10,63451,19726,300647,43725,-615,2869,-3484,5252,-0.20819580561620882,47209
2004-02-24,2004-02-17,66883,17654,268436,49229,3432,-2072,5504,-32211,1.1415380828679482,43725
2004-03-02,2004-02-24,66629,18383,256656,48246,-254,729,-983,-11780,-0.09462218182360041,49229
2004-03-09,2004-03-02,56137,28778,258549,27359,-10492,10395,-20887,1893,-4.087962097126114,48246
2004-03-16,2004-03-09,50353,37410,267875,12943,-5784,8632,-14416,9326,-2.237100124154416,27359
2004-03-23,2004-03-16,80990,14871,312396,66119,30637,-22539,53176,44521,11.43705086327578,12943
2004-03-30,2004-03-23,87024,13993,326612,73031,6034,-878,6912,14216,1.9315228107914313,66119
2004-04-06,2004-03-30,84077,14917,340711,69160,-2947,924,-3871,14099,-0.9022938532570756,73031
2004-04-12,2004-04-06,85179,13317,336035,71862,1102,-1600,2702,-4676,0.32344127427643954,69160
2004-04-20,2004-04-12,69962,14384,306104,55578,-15217,1067,-16284,-29931,-4.528397339562843,71862
2004-04-27,2004-04-20,60801,18895,276194,41906,-9161,4511,-13672,-29910,-2.992773697828189,55578
2004-05-04,2004-04-27,63949,14906,272685,49043,3148,-3989,7137,-3509,1.1397785614459401,41906
2004-05-11,2004-05-04,64528,19502,275406,45026,579,4596,-4017,2721,0.2123329116012982,49043
2004-05-18,2004-05-11,48553,32990,269649,15563,-15975,13488,-29463,-5757,-5.800527221629158,45026
2004-05-25,2004-05-18,47761,36152,266809,11609,-792,3162,-3954,-2840,-0.2937151630452922,15563
2004-06-01,2004-05-25,46175,31048,271663,15127,-1586,-5104,3518,4854,-0.5944327215348808,11609
2004-06-08,2004-06-01,45595,31858,272312,13737,-580,810,-1390,649,-0.21349981410792046,15127
2004-06-15,2004-06-08,42766,36684,284758,6082,-2829,4826,-7655,12446,-1.0388818707952643,13737
2004-06-22,2004-06-15,42236,41509,289814,727,-530,4825,-5355,5056,-0.1861229535254497,6082
2004-06-29,2004-06-22,39435,50918,261719,-11483,-2801,9409,-12210,-28095,-0.9664819504923847,727
2004-07-06,2004-06-29,44940,64511,280625,-19571,5505,13593,-8088,18906,2.103400975855784,-11483
2004-07-13,2004-07-06,46399,67785,288286,-21386,1459,3274,-1815,7661,0.5199109131403118,-19571
2004-07-20,2004-07-13,41710,69819,300595,-28109,-4689,2034,-6723,12309,-1.6265097854214219,-21386
2004-07-27,2004-07-20,41866,70822,307090,-28956,156,1003,-847,6495,0.05189707080956103,-28109
2004-08-03,2004-07-27,47777,80835,322810,-33058,5911,10013,-4102,15720,1.9248428799374777,-28956
2004-08-10,2004-08-03,42441,84519,336753,-42078,-5336,3684,-9020,13943,-1.6529847278584926,-33058
2004-08-17,2004-08-10,43911,83934,341595,-40023,1470,-585,2055,4842,0.4365217236372059,-42078
2004-08-24,2004-08-17,44536,83468,339147,-38932,625,-466,1091,-2448,0.18296520733617297,-40023
2004-08-31,2004-08-24,42726,79423,305245,-36697,-1810,-4045,2235,-33902,-0.5336918799222756,-38932
2004-09-07,2004-08-31,44287,82567,302916,-38280,1561,3144,-1583,-2329,0.5113924880014414,-36697
2004-09-14,2004-09-07,39845,69786,303580,-29941,-4442,-12781,8339,664,-1.4664131310330257,-38280
2004-09-21,2004-09-14,40617,58899,306632,-18282,772,-10887,11659,3052,0.2542987021542921,-29941
2004-09-28,2004-09-21,39468,67376,303177,-27908,-1149,8477,-9626,-3455,-0.3747162722742571,-18282
2004-10-05,2004-09-28,41208,79003,308212,-37795,1740,11627,-9887,5035,0.5739221642802719,-27908
2004-10-12,2004-10-05,45084,84304,320592,-39220,3876,5301,-1425,12380,1.2575759542133338,-37795
2004-10-19,2004-10-12,46167,75890,315344,-29723,1083,-8414,9497,-5248,0.3378125467884414,-39220
2004-10-26,2004-10-19,45255,78521,317331,-33266,-912,2631,-3543,1987,-0.2892079760515501,-29723
2004-11-02,2004-10-26,44959,80550,330760,-35591,-296,2029,-2325,13429,-0.09327799679199321,-33266
2004-11-09,2004-11-02,49233,77663,343962,-28430,4274,-2887,7161,13202,1.2921755955980168,-35591
2004-11-16,2004-11-09,53025,77483,342608,-24458,3792,-180,3972,-1354,1.1024473633715353,-28430
2004-11-23,2004-11-16,50482,75398,341148,-24916,-2543,-2085,-458,-1460,-0.74224769999533,-24458
2004-11-30,2004-11-23,46279,96271,293836,-49992,-4203,20873,-25076,-47312,-1.2320166027647823,-24916
2004-12-07,2004-11-30,48538,109623,310986,-61085,2259,13352,-11093,17150,0.7687961992403926,-49992
2004-12-14,2004-12-07,48947,108937,317961,-59990,409,-686,1095,6975,0.13151717440656494,-61085
2004-12-21,2004-12-14,49513,101790,319005,-52277,566,-7147,7713,1044,0.178009252707093,-59990
2004-12-28,2004-12-21,49085,100102,315743,-51017,-428,-1688,1260,-3262,-0.13416717606307113,-52277
2005-01-04,2004-12-28,48252,114395,335037,-66143,-833,14293,-15126,19294,-0.26382215916108986,-51017
2005-01-11,2005-01-04,45975,93997,336304,-48022,-2277,-20398,18121,1267,-0.6796264293197468,-66143
2005-01-18,2005-01-11,47293,105218,349570,-57925,1318,11221,-9903,13266,0.39190732194681005,-48022
2005-01-25,2005-01-18,40526,99412,357170,-58886,-6767,-5806,-961,7600,-1.9358068484137656,-57925
2005-02-01,2005-01-25,40478,108842,383995,-68364,-48,9430,-9478,26825,-0.01343897863762354,-58886
2005-02-08,2005-02-01,41784,111274,394503,-69490,1306,2432,-1126,10508,0.34010859516399955,-68364
2005-02-15,2005-02-08,44087,104103,405148,-60016,2303,-7171,9474,10645,0.5837724934918113,-69490
2005-02-22,2005-02-15,52169,83902,382518,-31733,8082,-20201,28283,-22630,1.994826581891062,-60016
2005-03-01,2005-02-22,63793,45357,383578,18436,11624,-38545,50169,1060,3.0388112454838727,-31733
2005-03-08,2005-03-01,73343,37353,383237,35990,9550,-8004,17554,-341,2.48971525999927,18436
2005-03-15,2005-03-08,82361,36713,420620,45648,9018,-640,9658,37383,2.3531130866800436,35990
2005-03-22,2005-03-15,84216,32161,430921,52055,1855,-4552,6407,10301,0.44101564357377204,45648
2005-03-29,2005-03-22,76159,34319,416013,41840,-8057,2158,-10215,-14908,-1.8697162588966425,52055
2005-04-05,2005-03-29,56464,33481,394568,22983,-19695,-838,-18857,-21445,-4.734227055404518,41840
2005-04-12,2005-04-05,48757,42843,383328,5914,-7707,9362,-17069,-11240,-1.9532754810324202,22983
2005-04-19,2005-04-12,49499,62417,407501,-12918,742,19574,-18832,24173,0.19356791051005928,5914
2005-04-26,2005-04-19,50148,50944,350634,-796,649,-11473,12122,-56867,0.15926341285052062,-12918
2005-05-03,2005-04-26,46091,47913,341189,-1822,-4057,-3031,-1026,-9445,-1.1570469492405187,-796
2005-05-10,2005-05-03,49045,57797,354939,-8752,2954,9884,-6930,13750,0.8657957906028623,-1822
