date,prev,L,S,OI,net,dL,dS,dNet,dOI,dLpct,net_prev
2020-03-17,2020-03-10,237710,298879,1781773,-61169,-46316,-4712,-41604,28667,-2.6419395062249516,-19565
2020-03-24,2020-03-17,212171,291986,1747679,-79815,-25539,-6893,-18646,-34094,-1.4333475700888947,-61169
2020-03-31,2020-03-24,198516,270216,1717093,-71700,-13655,-21770,8115,-30586,-0.7813219704533843,-79815
2020-04-07,2020-03-31,199495,280474,1798814,-80979,979,10258,-9279,81721,0.05701496657432067,-71700
2020-04-14,2020-04-07,199325,305803,1829281,-106478,-170,25329,-25499,30467,-0.009450671386813755,-80979
2020-04-21,2020-04-14,205481,335101,1908967,-129620,6156,29298,-23142,79686,0.3365256622683994,-106478
2020-04-28,2020-04-21,208095,341922,1789803,-133827,2614,6821,-4207,-119164,0.13693269710791228,-129620
2020-05-05,2020-04-28,196559,361304,1775306,-164745,-11536,19382,-30918,-14497,-0.6445402091738588,-133827
2020-05-12,2020-05-05,193605,381843,1814501,-188238,-2954,20539,-23493,39195,-0.16639384984898378,-164745
2020-05-19,2020-05-12,197121,411696,1834951,-214575,3516,29853,-26337,20450,0.19377228229689594,-188238
2020-05-26,2020-05-19,198809,440520,1840617,-241711,1688,28824,-27136,5666,0.09199155726774175,-214575
2020-06-02,2020-05-26,207884,449746,1905933,-241862,9075,9226,-151,65316,0.4930411921654532,-241711
2020-06-09,2020-06-02,207823,464925,1938786,-257102,-61,15179,-15240,32853,-0.003200532232769987,-241862
2020-06-16,2020-06-09,217848,447688,2012716,-229840,10025,-17237,27262,73930,0.5170761497143058,-257102
2020-06-23,2020-06-16,232914,463664,2034732,-230750,15066,15976,-910,22016,0.7485407777351598,-229840
2020-06-30,2020-06-23,255607,407788,1926269,-152181,22693,-55876,78569,-108463,1.1152820125697143,-230750
2020-07-07,2020-06-30,246736,339954,1872744,-93218,-8871,-67834,58963,-53525,-0.4605275794813704,-152181
2020-07-14,2020-07-07,256234,326141,1876486,-69907,9498,-13813,23311,3742,0.507170227217388,-93218
2020-07-21,2020-07-14,263916,331593,1905548,-67677,7682,5452,2230,29062,0.40938221761313437,-69907
2020-07-28,2020-07-21,285024,349572,1950332,-64548,21108,17979,3129,44784,1.107712846908081,-67677
2020-08-04,2020-07-28,295757,396307,2030923,-100550,10733,46735,-36002,80591,0.5503165614879928,-64548
2020-08-11,2020-08-04,289827,388034,1990550,-98207,-5930,-8273,2343,-40373,-0.29198546670651715,-100550
2020-08-18,2020-08-11,307743,342963,1936499,-35220,17916,-45071,62987,-54051,0.9000527492401598,-98207
2020-08-25,2020-08-18,309004,290665,1730455,18339,1261,-52298,53559,-206044,0.06511751361606694,-35220
2020-09-01,2020-08-25,312416,220948,1722881,91468,3412,-69717,73129,-7574,0.1971735757358614,18339
2020-09-08,2020-09-01,318688,202343,1751115,116345,6272,-18605,24877,28234,0.36404139345665776,91468
2020-09-15,2020-09-08,340202,186502,1837646,153700,21514,-15841,37355,86531,1.2285886420937517,116345
2020-09-22,2020-09-15,360697,162415,1912306,198282,20495,-24087,44582,74660,1.1152855337752756,153700
2020-09-29,2020-09-22,359287,150100,1879842,209187,-1410,-12315,10905,-32464,-0.07373296951429321,198282
2020-10-06,2020-09-29,385104,132200,1974057,252904,25817,-17900,43717,94215,1.3733601015404486,209187
2020-10-13,2020-10-06,409119,117570,2004401,291549,24015,-14630,38645,30344,1.2165302217717118,252904
2020-10-20,2020-10-13,459208,102881,2150651,356327,50089,-14689,64778,146250,2.4989510581964387,291549
2020-10-27,2020-10-20,510699,86726,2157487,423973,51491,-16155,67646,6836,2.394205289468166,356327
2020-11-03,2020-10-27,500863,81162,2188941,419701,-9836,-5564,-4272,31454,-0.45590077715416133,423973
2020-11-10,2020-11-03,516274,100286,2325019,415988,15411,19124,-3713,136078,0.7040390764301093,419701
2020-11-17,2020-11-10,513988,104943,2343213,409045,-2286,4657,-6943,18194,-0.09832177715536948,415988
2020-11-24,2020-11-17,537543,108165,2136443,429378,23555,3222,20333,-206770,1.0052436547595118,409045
2020-12-01,2020-11-24,530117,115479,2078871,414638,-7426,7314,-14740,-57572,-0.34758708750947254,429378
2020-12-08,2020-12-01,533085,120773,2089840,412312,2968,5294,-2326,10969,0.14276980149321433,414638
2020-12-15,2020-12-08,525177,127782,2117529,397395,-7908,7009,-14917,27689,-0.37840217432913525,412312
2020-12-21,2020-12-15,538939,120652,2191529,418287,13762,-7130,20892,74000,0.6499084546185672,397395
2020-12-29,2020-12-21,613554,113523,2243733,500031,74615,-7129,81744,52204,3.404700553814255,418287
2021-01-05,2020-12-29,630820,110178,2379202,520642,17266,-3345,20611,135469,0.7695211506894983,500031
2021-01-12,2021-01-05,661962,104381,2580675,557581,31142,-5797,36939,201473,1.3089262702368274,520642
2021-01-19,2021-01-12,622565,79216,2609505,543349,-39397,-25165,-14232,28830,-1.526616098501361,557581
2021-01-26,2021-01-19,610701,77715,2574864,532986,-11864,-1501,-10363,-34641,-0.4546456128652753,543349
2021-02-02,2021-01-26,585482,72266,2639800,513216,-25219,-5449,-19770,64936,-0.9794303699146828,532986
2021-02-09,2021-02-02,588147,73826,2693387,514321,2665,1560,1105,53587,0.1009546177740738,513216
2021-02-16,2021-02-09,587698,71128,2664969,516570,-449,-2698,2249,-28418,-0.0166704599079152,514321
2021-02-23,2021-02-16,580165,75768,2462699,504397,-7533,4640,-12173,-202270,-0.2826674531673727,516570
2021-03-02,2021-02-23,550839,74324,2358552,476515,-29326,-1444,-27882,-104147,-1.190807321560613,504397
2021-03-09,2021-03-02,551664,79958,2374719,471706,825,5634,-4809,16167,0.03497908886469325,476515
2021-03-16,2021-03-09,550925,74143,2389663,476782,-739,-5815,5076,14944,-0.03111947139851073,471706
2021-03-23,2021-03-16,578983,74938,2341060,504045,28058,795,27263,-48603,1.1741404541142413,476782
2021-03-30,2021-03-23,585032,72263,2320111,512769,6049,-2675,8724,-20949,0.2583872262991978,504045
2021-04-06,2021-03-30,577372,67954,2364959,509418,-7660,-4309,-3351,44848,-0.3301566175066624,512769
2021-04-13,2021-04-06,593420,67361,2448675,526059,16048,-593,16641,83716,0.6785741317291336,509418
2021-04-20,2021-04-13,577762,73613,2547704,504149,-15658,6252,-21910,99029,-0.6394478646615006,526059
2021-04-27,2021-04-20,553655,67029,2399229,486626,-24107,-6584,-17523,-148475,-0.9462245221579901,504149
2021-05-04,2021-04-27,564775,59160,2438342,505615,11120,-7869,18989,39113,0.46348222699875674,486626
2021-05-11,2021-05-04,516034,62583,2557937,453451,-48741,3423,-52164,119595,-1.998940263506924,505615
2021-05-18,2021-05-11,482409,66602,2493255,415807,-33625,4019,-37644,-64682,-1.3145358935736102,453451
2021-05-25,2021-05-18,457985,70014,2433267,387971,-24424,3412,-27836,-59988,-0.9796029688098489,415807
2021-06-01,2021-05-25,466431,58335,2527672,408096,8446,-11679,20125,94405,0.3471053525979681,387971
2021-06-08,2021-06-01,457116,67349,2559044,389767,-9315,9014,-18329,31372,-0.36852091568842793,408096
2021-06-15,2021-06-08,432498,64499,2538875,367999,-24618,-2850,-21768,-20169,-0.9619998718271355,389767
2021-06-22,2021-06-15,408158,57999,2414293,350159,-24340,-6500,-17840,-124582,-0.958692334203141,367999
2021-06-29,2021-06-22,401075,59285,2063095,341790,-7083,1286,-8369,-351198,-0.29337781288352327,350159
2021-07-06,2021-06-29,395651,80979,2095646,314672,-5424,21694,-27118,32551,-0.2629059737918031,341790
2021-07-13,2021-07-06,369499,74392,2055274,295107,-26152,-6587,-19565,-40372,-1.2479206888949756,314672
2021-07-20,2021-07-13,373859,70764,2063723,303095,4360,-3628,7988,8449,0.212137165166299,295107
2021-07-27,2021-07-20,372443,63959,1976722,308484,-1416,-6805,5389,-87001,-0.0686138595150609,303095
2021-08-03,2021-07-27,383778,60066,1992118,323712,11335,-3893,15228,15396,0.5734240829008833,308484
2021-08-10,2021-08-03,388535,60921,1973657,327614,4757,855,3902,-18461,0.2387910756290541,323712
2021-08-17,2021-08-10,406629,54021,1989268,352608,18094,-6900,24994,15611,0.916775305942218,327614
2021-08-24,2021-08-17,395974,57060,1985043,338914,-10655,3039,-13694,-4225,-0.5356241592384736,352608
2021-08-31,2021-08-24,382963,65285,1806045,317678,-13011,8225,-21236,-178998,-0.6554517962583178,338914
2021-09-07,2021-08-31,367097,81832,1824181,285265,-15866,16547,-32413,18136,-0.878494168196252,317678
2021-09-14,2021-09-07,353233,75679,1819484,277554,-13864,-6153,-7711,-4697,-0.7600123014108797,285265
2021-09-21,2021-09-14,351731,70067,1825578,281664,-1502,-5612,4110,6094,-0.0825508770618483,277554
2021-09-28,2021-09-21,367946,70554,1824772,297392,16215,487,15728,-806,0.8882118430436826,281664
2021-10-05,2021-09-28,387483,76457,1826338,311026,19537,5903,13634,1566,1.0706543064010188,297392
2021-10-12,2021-10-05,379065,88803,1830438,290262,-8418,12346,-20764,4100,-0.4609223484371458,311026
2021-10-19,2021-10-12,364662,78676,1830900,285986,-14403,-10127,-4276,462,-0.7868608496982689,290262
2021-10-26,2021-10-19,382394,64500,1880818,317894,17732,-14176,31908,49918,0.9684854443170027,285986
2021-11-02,2021-10-26,459095,64275,1988278,394820,76701,-225,76926,107460,4.07806603297076,317894
2021-11-09,2021-11-02,455173,68535,2002111,386638,-3922,4260,-8182,13833,-0.19725611810823235,394820
2021-11-16,2021-11-09,475984,67426,2075468,408558,20811,-1109,21920,73357,1.0394528575088995,386638
2021-11-23,2021-11-16,495158,65691,2099574,429467,19174,-1735,20909,24106,0.9238398279327844,408558
2021-11-30,2021-11-23,455434,73752,1681394,381682,-39724,8061,-47785,-418180,-1.89200285391227,429467
2021-12-07,2021-11-30,465653,65574,1724182,400079,10219,-8178,18397,42788,0.6077695055412354,381682
2021-12-14,2021-12-07,479133,64348,1757032,414785,13480,-1226,14706,32850,0.7818200166803737,400079
2021-12-21,2021-12-14,497737,64818,1801189,432919,18604,470,18134,44157,1.0588310286892897,414785
2021-12-28,2021-12-21,519522,71735,1843102,447787,21785,6917,14868,41913,1.2094788498042126,432919
2022-01-04,2021-12-28,512163,74893,1865691,437270,-7359,3158,-10517,22589,-0.3992725307660672,447787
2022-01-11,2022-01-04,473665,79522,1861529,394143,-38498,4629,-43127,-4162,-2.0634713894208634,437270
2022-01-18,2022-01-11,458208,84686,1828316,373522,-15457,5164,-20621,-33213,-0.830338931061509,394143
2022-01-25,2022-01-18,504238,80154,1903794,424084,46030,-4532,50562,75478,2.5176173046672456,373522
2022-02-01,2022-01-25,527569,82035,1979521,445534,23331,1881,21450,75727,1.2255002379459121,424084
2022-02-08,2022-02-01,500907,91000,1998012,409907,-26662,8965,-35627,18491,-1.346891495467843,445534
2022-02-15,2022-02-08,491552,86178,2062677,405374,-9355,-4822,-4533,64665,-0.468215406113677,409907
2022-02-22,2022-02-15,516952,82805,1947320,434147,25400,-3373,28773,-115357,1.2314094741930026,405374
2022-03-01,2022-02-22,498620,60581,1977728,438039,-18332,-22224,3892,30408,-0.9413963806667626,434147
2022-03-08,2022-03-01,517115,48554,2054595,468561,18495,-12027,30522,76867,0.9351639861497637,438039
2022-03-15,2022-03-08,522043,43850,2083011,478193,4928,-4704,9632,28416,0.23985262302302887,468561
2022-03-22,2022-03-15,532857,41722,2149285,491135,10814,-2128,12942,66274,0.5191523232474529,478193
2022-03-29,2022-03-22,500814,51691,2062031,449123,-32043,9969,-42012,-87254,-1.490867893276136,491135
2022-04-05,2022-03-29,507866,50240,2170866,457626,7052,-1451,8503,108835,0.34199291863216413,449123
2022-04-12,2022-04-05,521914,56689,2263395,465225,14048,6449,7599,92529,0.6471150222998563,457626
2022-04-19,2022-04-12,537978,57773,2363241,480205,16064,1084,14980,99846,0.7097302945354214,465225
2022-04-26,2022-04-19,526693,62359,2157559,464334,-11285,4586,-15871,-205682,-0.47752218246044315,480205
2022-05-03,2022-04-26,538045,71504,2172898,466541,11352,9145,2207,15339,0.5261501539471226,464334
2022-05-10,2022-05-03,513217,77900,2168588,435317,-24828,6396,-31224,-4310,-1.1426215128367738,466541
2022-05-17,2022-05-10,528308,88892,2256288,439416,15091,10992,4099,87700,0.6958905979374598,435317
2022-05-24,2022-05-17,498804,102138,2188145,396666,-29504,13246,-42750,-68143,-1.3076344863776255,439416
2022-05-31,2022-05-24,483463,106613,2212940,376850,-15341,4475,-19816,24795,-0.7010961339399354,396666
2022-06-07,2022-05-31,451384,87599,2217675,363785,-32079,-19014,-13065,4735,-1.4496100210579592,376850
2022-06-14,2022-06-07,449058,83501,2214773,365557,-2326,-4098,1772,-2902,-0.10488462015399011,363785
2022-06-21,2022-06-14,425787,78121,2199804,347666,-23271,-5380,-17891,-14969,-1.0507171615330329,365557
2022-06-28,2022-06-21,371789,75270,1855971,296519,-53998,-2851,-51147,-343833,-2.45467323452453,347666
2022-07-05,2022-06-28,324417,107471,1854508,216946,-47372,32201,-79573,-1463,-2.5524105710703453,296519
2022-07-12,2022-07-05,307250,107207,1906814,200043,-17167,-264,-16903,52306,-0.9256902639406248,216946
2022-07-19,2022-07-12,275998,113611,1878222,162387,-31252,6404,-37656,-28592,-1.638964261852493,200043
2022-07-26,2022-07-19,263607,113769,1812824,149838,-12391,158,-12549,-65398,-0.6597196710506,162387
2022-08-02,2022-07-26,276783,112709,1835694,164074,13176,-1060,14236,22870,0.7268217984757483,149838
2022-08-09,2022-08-02,289057,109064,1803434,179993,12274,-3645,15919,-32260,0.6686299568446593,164074
2022-08-16,2022-08-09,313716,116006,1803247,197710,24659,6942,17717,-187,1.3673358714541257,179993
2022-08-23,2022-08-16,339356,92333,1848801,247023,25640,-23673,49313,45554,1.4218795317557718,197710
2022-08-30,2022-08-23,370741,94172,1716908,276569,31385,1839,29546,-131893,1.697586706194988,247023
2022-09-06,2022-08-30,370049,91722,1730634,278327,-692,-2450,1758,13726,-0.04030501343112153,276569
2022-09-13,2022-09-06,383003,96992,1792121,286011,12954,5270,7684,61487,0.7485118170566394,278327
2022-09-20,2022-09-13,396018,93838,1817528,302180,13015,-3154,16169,25407,0.7262344451072221,286011
2022-09-27,2022-09-20,369039,85222,1787424,283817,-26979,-8616,-18363,-30104,-1.4843787826102268,302180
2022-10-04,2022-09-27,368971,75778,1829430,293193,-68,-9444,9376,42006,-0.0038043575559016775,283817
2022-10-11,2022-10-04,400231,83875,1886410,316356,31260,8097,23163,56980,1.7087289483609647,293193
2022-10-18,2022-10-11,388815,90269,1856288,298546,-11416,6394,-17810,-30122,-0.6051706680944228,316356
2022-10-25,2022-10-18,401227,88482,1862587,312745,12412,-1787,14199,6299,0.6686462445482597,298546
2022-11-01,2022-10-25,408869,87628,1916119,321241,7642,-854,8496,53532,0.41028955962862407,312745
2022-11-08,2022-11-01,380642,104583,1920077,276059,-28227,16955,-45182,3958,-1.4731339754994341,321241
2022-11-15,2022-11-08,326599,102565,1851206,224034,-54043,-2018,-52025,-68871,-2.8146267050748484,276059
2022-11-22,2022-11-15,312710,99510,1766134,213200,-13889,-3055,-10834,-85072,-0.7502676633502701,224034
2022-11-29,2022-11-22,324403,89010,1453268,235393,11693,-10500,22193,-312866,0.66206754413878,213200
2022-12-06,2022-11-29,277583,119196,1486178,158387,-46820,30186,-77006,32910,-3.2217044619437023,235393
2022-12-13,2022-12-06,274987,102512,1457563,172475,-2596,-16684,14088,-28615,-0.17467625008579052,158387
2022-12-20,2022-12-13,265165,105029,1443655,160136,-9822,2517,-12339,-13908,-0.6738645259244369,172475
2022-12-27,2022-12-20,301810,92489,1423239,209321,36645,-12540,49185,-20416,2.5383488437334405,160136
2023-01-03,2022-12-27,332345,86699,1469933,245646,30535,-5790,36325,46694,2.1454583523919735,209321
2023-01-10,2023-01-03,303478,95081,1481932,208397,-28867,8382,-37249,11999,-1.9638310045423837,245646
2023-01-17,2023-01-10,344191,99190,1552011,245001,40713,4109,36604,70079,2.7472920484880547,208397
2023-01-24,2023-01-17,361811,104154,1587621,257657,17620,4964,12656,35610,1.1353012317567337,245001
2023-01-31,2023-01-24,377852,101443,1602455,276409,16041,-2711,18752,14834,1.0103796812967327,257657
2023-02-07,2023-01-31,380502,115135,1622738,265367,2650,13692,-11042,20283,0.165371258475277,276409
2023-02-14,2023-02-07,400947,112402,1685824,288545,20445,-2733,23178,63086,1.2599076375853648,265367
2023-02-21,2023-02-14,383976,119454,1647324,264522,-16971,7052,-24023,-38500,-1.0066887172089138,288545
2023-02-28,2023-02-21,307313,187693,1522958,119620,-76663,68239,-144902,-124366,-4.653790025520177,264522
2023-03-07,2023-02-28,291546,217152,1564601,74394,-15767,29459,-45226,41643,-1.0352879068234317,119620
2023-03-14,2023-03-07,263939,262093,1667603,1846,-27607,44941,-72548,103002,-1.7644754157769296,74394
2023-03-21,2023-03-14,272004,258040,1690830,13964,8065,-4053,12118,23227,0.48362829762239573,1846
2023-03-28,2023-03-21,274589,240344,1670838,34245,2585,-17696,20281,-19992,0.1528834950882111,13964
2023-04-04,2023-03-28,271102,218398,1670937,52704,-3487,-21946,18459,99,-0.20869767146785026,34245
2023-04-11,2023-04-04,301446,228547,1681027,72899,30344,10149,20195,10090,1.8159870779089815,52704
2023-04-18,2023-04-11,303951,225263,1690262,78688,2505,-3284,5789,9235,0.14901604792784412,72899
2023-04-25,2023-04-18,274861,270922,1569537,3939,-29090,45659,-74749,-120725,-1.7210349638103442,78688
2023-05-02,2023-04-25,240088,332549,1619667,-92461,-34773,61627,-96400,50130,-2.215494123426208,3939
2023-05-09,2023-05-02,245533,335926,1680175,-90393,5445,3377,2068,60508,0.3361802148219356,-92461
2023-05-16,2023-05-09,260439,334863,1754792,-74424,14906,-1063,15969,74617,0.8871694912732304,-90393
2023-05-23,2023-05-16,254629,345743,1774459,-91114,-5810,10880,-16690,19667,-0.33109337175004216,-74424
2023-05-30,2023-05-23,253345,299562,1761882,-46217,-1284,-46181,44897,-12577,-0.07236008270689828,-91114
2023-06-06,2023-05-30,251226,283935,1785372,-32709,-2119,-15627,13508,23490,-0.12026912131459429,-46217
2023-06-13,2023-06-06,256603,224179,1775421,32424,5377,-59756,65133,-9951,0.30116972821350396,-32709
2023-06-20,2023-06-13,310418,195912,1876435,114506,53815,-28267,82082,101014,3.031112057365549,32424
2023-06-27,2023-06-20,294717,178323,1691668,116394,-15701,-17589,1888,-184767,-0.8367462768494512,114506
2023-07-03,2023-06-27,266599,224087,1773049,42512,-28118,45764,-73882,81381,-1.6621464731850457,116394
2023-07-11,2023-07-03,250674,258364,1754033,-7690,-15925,34277,-50202,-19016,-0.898170326933999,42512
2023-07-18,2023-07-11,244583,237016,1795710,7567,-6091,-21348,15257,41677,-0.3472568646085906,-7690
2023-07-25,2023-07-18,278466,199326,1746270,79140,33883,-37690,71573,-49440,1.8868859671105025,7567
2023-08-01,2023-07-25,301097,221594,1790636,79503,22631,22268,363,44366,1.2959622509692086,79140
2023-08-08,2023-08-01,268174,255361,1766694,12813,-32923,33767,-66690,-23942,-1.838620467811437,79503
2023-08-15,2023-08-08,254229,292229,1801252,-38000,-13945,36868,-50813,34558,-0.7893274104061031,12813
2023-08-22,2023-08-15,242980,312192,1811682,-69212,-11249,19963,-31212,10430,-0.624510063000624,-38000
2023-08-29,2023-08-22,255814,301769,1582086,-45955,12834,-10423,23257,-229596,0.7084024679827916,-69212
2023-09-05,2023-08-29,260007,320234,1604578,-60227,4193,18465,-14272,22492,0.2650298403500189,-45955
2023-09-12,2023-09-05,245077,350853,1665919,-105776,-14930,30619,-45549,61341,-0.9304627135608241,-60227
2023-09-19,2023-09-12,247392,370541,1676086,-123149,2315,19688,-17373,10167,0.13896233850505338,-105776
2023-09-26,2023-09-19,249399,395631,1691972,-146232,2007,25090,-23083,15886,0.11974325899745,-123149
2023-10-03,2023-09-26,255500,390314,1724511,-134814,6101,-5317,11418,32539,0.36058516334785684,-146232
2023-10-10,2023-10-03,265773,355563,1734458,-89790,10273,-34751,45024,9947,0.5957051013301742,-134814
2023-10-17,2023-10-10,259288,353089,1737540,-93801,-6485,-2474,-4011,3082,-0.3738920169874393,-89790
2023-10-24,2023-10-17,257392,331419,1788615,-74027,-1896,-21670,19774,51075,-0.10911979004799889,-93801
2023-10-31,2023-10-24,246728,364545,1775914,-117817,-10664,33126,-43790,-12701,-0.596215507529569,-74027
2023-11-07,2023-10-31,230368,369383,1830388,-139015,-16360,4838,-21198,54474,-0.9212157795929308,-117817
2023-11-14,2023-11-07,231355,374445,1837197,-143090,987,5062,-4075,6809,0.05392299337626776,-139015
2023-11-21,2023-11-14,235214,388647,1809415,-153433,3859,14202,-10343,-27782,0.2100482419686076,-143090
2023-11-28,2023-11-21,236143,407415,1524237,-171272,929,18768,-17839,-285178,0.05134256099347027,-153433
2023-12-05,2023-11-28,251666,382556,1505781,-130890,15523,-24859,40382,-18456,1.0184111788389862,-171272
2023-12-12,2023-12-05,250269,369704,1504457,-119435,-1397,-12852,11455,-1324,-0.09277577549457723,-130890
2023-12-19,2023-12-12,252050,397137,1541649,-145087,1781,27433,-25652,37192,0.11838158219211316,-119435
2023-12-26,2023-12-19,253008,395737,1533323,-142729,958,-1400,2358,-8326,0.06214125264570599,-145087
2024-01-02,2023-12-26,244285,408152,1601347,-163867,-8723,12415,-21138,68024,-0.5688951382063662,-142729
2024-01-09,2024-01-02,243797,433278,1713898,-189481,-488,25126,-25614,112551,-0.03047434441129874,-163867
2024-01-16,2024-01-09,237397,463371,1852331,-225974,-6400,30093,-36493,138433,-0.373417787989717,-189481
2024-01-23,2024-01-16,237965,469709,1958230,-231744,568,6338,-5770,105899,0.030664065979568444,-225974
2024-01-30,2024-01-23,250443,491712,1963831,-241269,12478,22003,-9525,5601,0.6372080909801199,-231744
2024-02-06,2024-01-30,265982,510487,1995994,-244505,15539,18775,-3236,32163,0.7912595330249905,-241269
2024-02-13,2024-02-06,274466,531790,2038849,-257324,8484,21303,-12819,42855,0.4250513779099537,-244505
2024-02-20,2024-02-13,271233,545971,2053885,-274738,-3233,14181,-17414,15036,-0.15856985975910917,-257324
2024-02-27,2024-02-20,278443,526559,1896360,-248116,7210,-19412,26622,-157525,0.3510420495792121,-274738
2024-03-05,2024-02-27,276480,528918,1914649,-252438,-1963,2359,-4322,18289,-0.10351410069817966,-248116
2024-03-12,2024-03-05,278436,488113,1961433,-209677,1956,-40805,42761,46784,0.10215971700295982,-252438
2024-03-19,2024-03-12,271844,464967,1999136,-193123,-6592,-23146,16554,37703,-0.3360808143841773,-209677
2024-03-26,2024-03-19,279812,474407,2017822,-194595,7968,9440,-1472,18686,0.39857218318313514,-193123
2024-04-02,2024-03-26,275377,480691,2056525,-205314,-4435,6284,-10719,38703,-0.21979143849160135,-194595
2024-04-09,2024-04-02,254559,470967,1999925,-216408,-20818,-9724,-11094,-56600,-1.01229014964564,-205314
2024-04-16,2024-04-09,257954,488418,1966208,-230464,3395,17451,-14056,-33717,0.1697563658637199,-216408
2024-04-23,2024-04-16,265065,453297,1969357,-188232,7111,-35121,42232,3149,0.3616606177983204,-230464
2024-04-30,2024-04-23,268743,435716,1805673,-166973,3678,-17581,21259,-163684,0.18676146579822756,-188232
2024-05-07,2024-04-30,294789,343551,1895082,-48762,26046,-92165,118211,89409,1.4424538662315933,-166973
2024-05-14,2024-05-07,315752,328609,1973804,-12857,20963,-14942,35905,78722,1.106179046605899,-48762
2024-05-21,2024-05-14,308348,363649,1993404,-55301,-7404,35040,-42444,19600,-0.37511323312750405,-12857
2024-05-28,2024-05-21,313460,381550,1963843,-68090,5112,17901,-12789,-29561,0.2564457581102476,-55301
2024-06-04,2024-05-28,307244,449457,2067099,-142213,-6216,67907,-74123,103256,-0.3165222474505345,-68090
2024-06-11,2024-06-04,323363,458114,2057510,-134751,16119,8657,7462,-9589,0.7797884861828098,-142213
2024-06-18,2024-06-11,334855,447815,2048596,-112960,11492,-10299,21791,-8914,0.5585392051557465,-134751
2024-06-25,2024-06-18,313940,512721,1922363,-198781,-20915,64906,-85821,-126233,-1.0209431239736875,-112960
2024-07-02,2024-06-25,264555,531881,1973475,-267326,-49385,19160,-68545,51112,-2.5689737057985407,-198781
2024-07-09,2024-07-02,266795,544354,2038166,-277559,2240,12473,-10233,64691,0.11350536490201295,-267326
2024-07-16,2024-07-09,266270,539705,2074692,-273435,-525,-4649,4124,36526,-0.025758451470586793,-277559
2024-07-23,2024-07-16,273020,528963,2106746,-255943,6750,-10742,17492,32054,0.32534949766037563,-273435
2024-07-30,2024-07-23,272467,502062,2024400,-229595,-553,-26901,26348,-82346,-0.026249011508743817,-255943
2024-08-06,2024-07-30,280772,448449,2016786,-167677,8305,-53613,61918,-7614,0.41024501086741755,-229595
2024-08-13,2024-08-06,291587,466245,2039692,-174658,10815,17796,-6981,22906,0.5362492599611461,-167677
2024-08-20,2024-08-13,289248,467379,2005047,-178131,-2339,1134,-3473,-34645,-0.11467417629720565,-174658
2024-08-27,2024-08-20,305428,455130,1777126,-149702,16180,-12249,28429,-227921,0.8069636272865425,-178131
2024-09-03,2024-08-27,316910,412295,1702699,-95385,11482,-42835,54317,-74427,0.6460993761837934,-149702
2024-09-10,2024-09-03,323320,368731,1712686,-45411,6410,-43564,49974,9987,0.3764611361138992,-95385
2024-09-17,2024-09-10,318541,379269,1797042,-60728,-4779,10538,-15317,84356,-0.2790353865215223,-45411
2024-09-24,2024-09-17,306423,370216,1832471,-63793,-12118,-9053,-3065,35429,-0.67433037179988,-60728
2024-10-01,2024-09-24,292307,305484,1902877,-13177,-14116,-64732,50616,70406,-0.7703259696879241,-63793
2024-10-08,2024-10-01,291085,257678,1908605,33407,-1222,-47806,46584,5728,-0.06421854907069663,-13177
2024-10-15,2024-10-08,290690,311896,1991307,-21206,-395,54218,-54613,82702,-0.02069574375001637,33407
2024-10-22,2024-10-15,323955,339765,2121387,-15810,33265,27869,5396,130080,1.6705108755204496,-21206
2024-10-29,2024-10-22,340761,298156,2131836,42605,16806,-41609,58415,10449,0.7922175444650128,-15810
2024-11-05,2024-10-29,362043,298936,2145748,63107,21282,780,20502,13912,0.9982944279015834,42605
2024-11-12,2024-11-05,376705,234945,2167189,141760,14662,-63991,78653,21441,0.6833048428799654,63107
2024-11-19,2024-11-12,362209,232272,2168691,129937,-14496,-2673,-11823,1502,-0.6688849011322963,141760
2024-11-26,2024-11-19,353281,257940,1903173,95341,-8928,25668,-34596,-265518,-0.41167690556192654,129937
2024-12-03,2024-11-26,353471,262799,1895924,90672,190,4859,-4669,-7249,0.00998332784250302,95341
2024-12-10,2024-12-03,412913,241986,2008681,170927,59442,-20813,80255,112757,3.1352522569470085,90672
2024-12-17,2024-12-10,406750,230438,2029695,176312,-6163,-11548,5385,21014,-0.3068182553625986,170927
2024-12-24,2024-12-17,412727,230788,2065483,181939,5977,350,5627,35788,0.2944777417296688,176312
2024-12-31,2024-12-24,457050,205061,2089452,251989,44323,-25727,70050,23969,2.1458903317044973,181939
2025-01-07,2024-12-31,473125,190503,2132627,282622,16075,-14558,30633,43175,0.7693404777903489,251989
2025-01-14,2025-01-07,503935,182221,2371997,321714,30810,-8282,39092,239370,1.444697080173889,282622
2025-01-21,2025-01-14,547950,179856,2534197,368094,44015,-2365,46380,162200,1.855609429522887,321714
2025-01-28,2025-01-21,584762,164987,2513645,419775,36812,-14869,51681,-20552,1.4526100378147397,368094
2025-02-04,2025-01-28,587972,150117,2618873,437855,3210,-14870,18080,105228,0.127702997042144,419775
2025-02-11,2025-02-04,551005,147508,2602485,403497,-36967,-2609,-34358,-16388,-1.4115613853745486,437855
2025-02-18,2025-02-11,573293,140896,2693244,432397,22288,-6612,28900,90759,0.8564122367660141,403497
2025-02-25,2025-02-18,553388,147317,2360264,406071,-19905,6421,-26326,-332980,-0.7390715434620851,432397
