date,open,close,high,low,volume,amount
2022-07-28,12120,12145,12245,12010,273214,33092660992
2022-07-29,12145,12230,12300,12120,313128,38262499328
2022-08-01,12230,12125,12335,12035,229619,28048248576
2022-08-02,12125,12075,12130,11870,188867,22665284096
2022-08-03,12075,12070,12120,11955,163492,19716135936
2022-08-04,12150,11960,12235,11855,175930,21210927872
2022-08-05,11960,12080,12130,11930,118709,14250620672
2022-08-08,12050,12255,12305,12030,127953,15587585792
2022-08-09,12235,12225,12280,12195,68161,8339145984
2022-08-10,13235,12920,13275,12870,205803,26880952064
2022-08-11,12940,12985,13020,12875,158211,20473044736
2022-08-12,13000,13010,13125,12950,166363,21670815488
2022-08-15,12980,12835,13020,12760,202794,26116593152
2022-08-16,12750,12810,12820,12580,245041,31072435200
2022-08-17,12810,12890,12965,12765,221174,28517313536
2022-08-18,12950,12855,12950,12805,170742,22003394816
2022-08-19,12885,12700,12895,12630,232522,29571495424
2022-08-22,12720,12875,12890,12705,171981,22013841664
2022-08-23,12870,12870,12945,12810,161644,20801461248
2022-08-24,12890,12705,12930,12685,206591,26446994688
2022-08-25,12665,12660,12745,12600,213499,27068461056
2022-08-26,12635,12670,12680,12460,299050,37519890944
2022-08-29,12670,12770,12870,12670,252820,32311453440
2022-08-30,12770,12635,12810,12545,225067,28520088320
2022-08-31,12565,12565,12650,12525,169498,21362575360
2022-09-01,12465,12345,12555,12335,293508,36542780928
2022-09-02,12315,12280,12370,12185,288935,35478323968
2022-09-05,12300,12405,12430,12270,206968,25591760384
2022-09-06,12410,12310,12420,12240,247995,30486057216
2022-09-07,12275,12260,12340,12190,225809,27668005888
2022-09-08,12245,12340,12440,12245,242525,30019030784
2022-09-09,12340,12380,12400,12230,209500,25805905408
2022-09-13,12425,12700,12730,12400,271046,34076079872
2022-09-14,12680,12730,12755,12645,217485,27620436480
2022-09-15,12740,12905,13005,12735,304305,39342650880
2022-09-16,12895,12970,13070,12885,272484,35382807296
2022-09-19,12970,12885,13090,12875,261889,33931035904
2022-09-20,12850,13135,13235,12820,274088,35876301312
2022-09-21,13110,13230,13245,12930,243411,31790971904
2022-09-22,13205,13205,13300,13145,245540,32449310208
2022-09-23,13205,13085,13275,13055,296076,39003234816
2022-09-26,13005,13005,13180,12930,275683,35957539328
2022-09-27,13050,13380,13460,13035,342170,45647158784
2022-09-28,13400,13225,13435,13210,214629,28552034048
2022-09-29,13270,13285,13335,13210,174398,23145372160
2022-09-30,13300,13135,13500,13060,284270,37537164288
2022-10-10,13400,13045,13460,13025,231709,30697448192
2022-10-11,13095,12875,13135,12850,244192,31674749184
2022-10-12,12875,12830,12890,12720,240243,30727736832
2022-10-13,12825,12815,12870,12740,173010,22153803776
2022-10-14,12775,12830,12915,12685,208638,26738734592
2022-10-17,12825,12840,12950,12785,202517,26045514240
2022-10-18,12840,12700,12855,12585,255070,32364477952
2022-10-19,12720,12655,12755,12640,166168,21103527936
2022-10-20,12620,12375,12625,12355,292649,36397519616
2022-10-21,12375,12340,12445,12290,199768,24704644096
2022-10-24,12290,12305,12410,12280,204865,25296238080
2022-10-25,12300,12370,12405,12225,212899,26221464832
2022-10-26,12335,12185,12380,12165,275007,33743443968
2022-10-27,12210,12055,12260,12035,196840,23956950272
2022-10-28,12075,11835,12110,11785,266864,31962191872
2022-10-31,11810,11750,11845,11585,289089,33829591552
2022-11-01,11705,12190,12195,11705,363841,43602474752
2022-11-02,12220,12205,12275,12075,329342,40102280960
2022-11-03,12175,12180,12280,12130,223816,27308821760
2022-11-04,12135,12285,12365,12045,319695,39073725696
2022-11-07,12330,12280,12385,12200,252807,31054500096
2022-11-08,12300,12590,12595,12295,333720,41752888064
2022-11-09,12575,12615,12630,12530,216080,27180333056
2022-11-10,12555,12525,12655,12470,346909,43611252224
2022-11-11,12470,12590,12735,12455,439008,55316307200
2022-11-14,12605,12580,12750,12465,402502,50766041088
2022-11-15,12600,12650,12735,12575,306565,38822561792
2022-11-16,12650,12685,12715,12535,295389,37308295168
2022-11-17,12655,12810,12890,12640,347640,44310168832
2022-11-18,12775,12755,12855,12700,209123,26718827776
2022-11-21,12720,12355,12735,12255,406149,50565429504
2022-11-22,12380,12785,12830,12370,410331,52064767232
2022-11-23,12765,12790,12865,12725,229116,29303581696
2022-11-24,12760,12755,12870,12735,213081,27256567296
2022-11-25,12720,12735,12800,12625,242279,30819619072
2022-11-28,12795,12855,12980,12775,329104,42347543808
2022-11-29,12850,12840,12910,12765,244334,31377512960
2022-11-30,12840,12760,12870,12700,220666,28181831168
2022-12-01,12800,12870,13025,12800,227478,29416541696
2022-12-02,12800,12950,12960,12725,161209,20686653696
2022-12-05,12950,12910,12985,12835,121258,15651959296
2022-12-06,12895,12935,13010,12830,207523,26824018432
2022-12-07,12930,12940,13125,12900,247058,32170762240
2022-12-08,12930,13165,13175,12865,249844,32486134016
2022-12-09,13165,13215,13235,13120,224003,29523982336
2022-12-12,13185,12970,13215,12920,264875,34601478400
2022-12-13,12905,12985,13005,12825,195309,25235776256
2022-12-14,13000,13140,13185,12990,227140,29849511936
2022-12-15,13130,13020,13135,12870,257731,33483262208
2022-12-16,13020,13090,13300,12975,383709,50341736192
2022-12-19,13065,12780,13130,12750,349790,45202833152
2022-12-20,12785,12720,12800,12620,226114,28749060352
2022-12-21,12700,12795,12830,12670,185118,23590443776
2022-12-22,12810,12695,12855,12610,203314,25914468608
2022-12-23,12700,12575,12770,12530,279478,35350108416
2022-12-26,12565,12645,12715,12520,198009,24999322880
2022-12-27,12645,12800,12835,12630,180194,22978488576
2022-12-28,12780,12815,12875,12700,195767,25045634048
2022-12-29,12815,12685,12870,12610,232523,29567779328
2022-12-30,12675,12695,12740,12620,182175,23087246592
2023-01-03,12700,13070,13100,12505,409956,52642032896
2023-01-04,13070,13080,13135,13030,239338,31333346816
2023-01-05,13045,13010,13075,12930,255202,33163013376
2023-01-06,13030,12895,13060,12725,330992,42563815680
2023-01-09,12900,12890,12965,12800,243540,31358413824
2023-01-10,12890,12920,12955,12830,200103,25805373696
2023-01-11,12930,13095,13155,12885,293271,38283025152
2023-01-12,13050,12970,13065,12860,330526,42736821248
2023-01-13,12995,13000,13080,12930,293535,38205533184
2023-01-16,12960,13010,13080,12875,290299,37674474496
2023-01-17,13040,13315,13390,13000,369990,48994388736
2023-01-18,13325,13430,13470,13310,253673,33963187712
2023-01-19,13430,13305,13455,13205,259375,34551536384
2023-01-20,13280,13390,13390,13180,220334,29231692288
2023-01-30,13610,13345,13690,13270,253477,34059467776
2023-01-31,13330,13220,13405,13120,322438,42800912640
2023-02-01,13190,13180,13285,13140,227154,30008335360
2023-02-02,13145,12765,13145,12740,494612,63609442816
2023-02-03,12750,12685,12795,12600,268206,34079738880
2023-02-06,12700,12735,12745,12585,265919,33737357568
2023-02-07,12735,12715,12755,12600,265763,33695298816
2023-02-08,12715,12650,12720,12625,206419,26136584704
2023-02-09,12630,12645,12750,12620,226215,28667589632
2023-02-10,12620,12545,12760,12455,388881,49088638208
2023-02-13,12560,12540,12635,12475,219576,27569197056
2023-02-14,12555,12585,12610,12490,217477,27315176704
2023-02-15,12565,12530,12620,12480,281013,35279714560
2023-02-16,12505,12565,12655,12505,254347,31964891136
2023-02-17,12560,12490,12595,12465,238761,29943527680
2023-02-20,12455,12565,12610,12345,308198,38473167360
2023-02-21,12575,12580,12665,12555,216344,27262218240
2023-02-22,12575,12530,12580,12485,227700,28544212992
2023-02-23,12520,12570,12705,12520,292621,36935373056
2023-02-24,12590,12590,12675,12540,236311,29794519552
2023-02-27,12555,12495,12615,12460,231054,28930543872
2023-02-28,12500,12450,12550,12420,196661,24565513472
2023-03-01,12455,12560,12605,12390,255399,31942794752
2023-03-02,12570,12630,12645,12570,166883,21051181824
2023-03-03,12620,12605,12645,12560,145398,18329285632
2023-03-06,12590,12430,12600,12415,292750,36503078912
2023-03-07,12405,12445,12480,12350,202432,25175077632
2023-03-08,12445,12290,12480,12275,233956,28956300800
2023-03-09,12315,12190,12330,12180,212565,26046908160
2023-03-10,12170,11990,12250,11975,318024,38478844672
2023-03-13,11990,11970,12025,11895,273614,32715207168
2023-03-14,11890,11955,12050,11785,272408,32564698112
2023-03-15,11955,11940,12075,11925,212841,25554049024
2023-03-16,11860,11570,11920,11550,381970,44810019840
2023-03-17,11620,11675,11735,11585,253353,29535379200
2023-03-20,11700,11655,11780,11640,243350,28520240896
2023-03-21,11700,11710,11740,11575,216504,25281979904
2023-03-22,11755,11700,11785,11625,190515,22277520896
2023-03-23,11735,11675,11810,11645,181803,21313056000
