ticker,support_id,support_mid,support_lo,support_hi,touches,first_touch_date,last_touch_date,span_trading_days,level,last_close_date,last_close,dist_pct,status,strength
cat,S7,554.802155,543.706111,565.898198,6,2025-10-16,2025-12-17,43,1M+,2026-08-20,815.390015,46.97,above,C
cat,S8,412.764465,404.509176,421.019755,6,2024-11-07,2025-09-03,203,6M+,2026-08-20,815.390015,97.54,above,A
cat,S9,374.322108,366.835666,381.80855,12,2024-04-01,2025-06-23,307,1Y+,2026-08-20,815.390015,117.83,above,A
cat,S10,342.636328,335.783601,349.489054,12,2024-03-05,2025-05-21,304,1Y+,2026-08-20,815.390015,137.98,above,A
cat,S11,318.134861,311.772164,324.497558,10,2024-02-13,2025-04-30,303,1Y+,2026-08-20,815.390015,156.3,above,A
cat,S12,276.789429,271.25364,282.325217,9,2023-08-01,2025-04-08,423,1Y+,2026-08-20,815.390015,194.59,above,A
cat,S13,261.997403,256.757455,267.237351,9,2023-01-18,2023-12-05,222,6M+,2026-08-20,815.390015,211.22,above,A
cat,S14,232.80166,228.145627,237.457693,17,2021-03-19,2023-11-09,666,1Y+,2026-08-20,815.390015,250.25,above,A
cat,S15,219.439935,215.051137,223.828734,25,2021-03-04,2023-10-31,670,1Y+,2026-08-20,815.390015,271.58,above,A
cat,S16,202.772703,198.717249,206.828157,27,2021-02-10,2023-05-31,579,1Y+,2026-08-20,815.390015,302.12,above,A
cat,S17,188.555399,184.784291,192.326507,20,2021-01-04,2022-10-20,453,1Y+,2026-08-20,815.390015,332.44,above,A
cat,S18,175.348455,171.841486,178.855424,9,2020-11-11,2022-10-03,475,1Y+,2026-08-20,815.390015,365.01,above,A
cat,S19,159.624155,156.431672,162.816638,16,2017-12-26,2022-09-27,1196,1Y+,2026-08-20,815.390015,410.82,above,A
cat,S20,136.927378,134.188831,139.665926,37,2017-11-15,2020-08-20,694,1Y+,2026-08-20,815.390015,495.49,above,A
cat,S21,129.074588,126.493096,131.656079,31,2017-10-05,2020-08-04,711,1Y+,2026-08-20,815.390015,531.72,above,A
cat,S22,121.303051,118.87699,123.729112,25,2017-09-06,2020-06-24,704,1Y+,2026-08-20,815.390015,572.19,above,A
cat,S23,113.358339,111.091172,115.625506,22,2011-04-06,2020-05-19,2294,1Y+,2026-08-20,815.390015,619.3,above,A
cat,S24,103.727348,101.652801,105.801895,38,2011-03-01,2020-05-13,2316,1Y+,2026-08-20,815.390015,686.09,above,A
cat,S25,95.753557,93.838486,97.668628,40,2010-12-15,2020-03-23,2331,1Y+,2026-08-20,815.390015,751.55,above,A
cat,S26,86.991258,85.251433,88.731083,51,2007-07-13,2020-03-16,3190,1Y+,2026-08-20,815.390015,837.32,above,A
cat,S27,80.995368,79.375461,82.615275,71,2006-04-24,2016-11-02,2652,1Y+,2026-08-20,815.390015,906.71,above,A
cat,S28,75.57071,74.059296,77.082125,48,2006-03-06,2016-06-29,2598,1Y+,2026-08-20,815.390015,978.98,above,A
cat,S29,69.489198,68.099414,70.878982,49,2006-01-30,2016-06-27,2620,1Y+,2026-08-20,815.390015,1073.41,above,A
cat,S30,64.611287,63.319061,65.903512,35,2006-01-26,2016-02-12,2529,1Y+,2026-08-20,815.390015,1161.99,above,A
cat,S31,60.164819,58.961522,61.368115,37,2005-09-08,2016-02-11,2624,1Y+,2026-08-20,815.390015,1255.26,above,A
cat,S32,55.571961,54.460522,56.6834,22,2005-07-28,2016-01-20,2637,1Y+,2026-08-20,815.390015,1367.27,above,A
cat,S33,50.881962,49.864323,51.899602,12,2005-03-07,2010-02-08,1240,1Y+,2026-08-20,815.390015,1502.51,above,A
cat,S34,46.954802,46.015706,47.893898,21,2004-11-29,2009-10-02,1220,1Y+,2026-08-20,815.390015,1636.54,above,A
cat,S35,43.830835,42.954218,44.707452,18,2004-11-04,2009-09-02,1215,1Y+,2026-08-20,815.390015,1760.31,above,A
cat,S36,40.387458,39.579709,41.195207,26,2003-12-15,2009-07-23,1410,1Y+,2026-08-20,815.390015,1918.92,above,A
cat,S37,37.909916,37.151718,38.668115,30,2003-10-03,2009-07-22,1459,1Y+,2026-08-20,815.390015,2050.86,above,A
cat,S38,34.942698,34.243844,35.641552,20,2003-08-08,2009-07-17,1495,1Y+,2026-08-20,815.390015,2233.51,above,A
cat,S39,32.040686,31.399873,32.6815,18,1999-04-19,2009-07-13,2574,1Y+,2026-08-20,815.390015,2444.86,above,A
cat,S40,28.856152,28.279029,29.433275,45,1997-07-14,2009-04-21,2961,1Y+,2026-08-20,815.390015,2725.71,above,A
cat,S41,26.800679,26.264665,27.336692,51,1997-07-01,2009-03-30,2954,1Y+,2026-08-20,815.390015,2942.42,above,A
cat,S42,25.062645,24.561392,25.563898,64,1997-05-14,2009-03-12,2975,1Y+,2026-08-20,815.390015,3153.41,above,A
cat,S43,22.986218,22.526494,23.445943,62,1997-04-24,2009-03-06,2985,1Y+,2026-08-20,815.390015,3447.3,above,A
cat,S44,21.445726,21.016811,21.87464,46,1997-04-18,2009-03-03,2986,1Y+,2026-08-20,815.390015,3702.11,above,A
cat,S45,19.522089,19.131647,19.912531,32,1996-12-16,2002-10-29,1476,1Y+,2026-08-20,815.390015,4076.76,above,A
cat,S46,17.774763,17.419268,18.130258,26,1995-07-19,2002-10-09,1820,1Y+,2026-08-20,815.390015,4487.35,above,A
cat,S47,16.110594,15.788382,16.432806,16,1995-06-14,2000-10-25,1356,1Y+,2026-08-20,815.390015,4961.2,above,A
cat,S48,15.14452,14.84163,15.447411,14,1995-05-11,2000-10-18,1374,1Y+,2026-08-20,815.390015,5284.06,above,A
cat,S49,14.191645,13.907813,14.475478,9,1995-01-06,1996-01-17,260,1Y+,2026-08-20,815.390015,5645.56,above,A
cat,S50,13.117735,12.85538,13.38009,5,1995-02-27,1995-10-18,163,6M+,2026-08-20,815.390015,6115.94,above,B
ceg,S1,259.740704,254.54589,264.935518,23,2024-09-24,2026-08-18,475,1Y+,2026-08-18,266.829987,2.73,near,A
ceg,S2,276.491158,270.961334,282.020981,22,2024-09-23,2026-08-06,468,1Y+,2026-08-18,266.829987,-3.49,below,A
ceg,S3,243.804973,238.928874,248.681073,14,2024-09-20,2026-07-17,455,1Y+,2026-08-18,266.829987,9.44,above,A
ceg,S4,303.99255,297.912699,310.072401,25,2025-01-13,2026-05-27,343,1Y+,2026-08-18,266.829987,-12.22,below,A
ceg,S5,226.036206,221.515482,230.55693,15,2024-05-16,2026-07-01,531,1Y+,2026-08-18,266.829987,18.05,above,A
ceg,S6,334.120627,327.438215,340.80304,17,2025-01-21,2026-03-06,282,1Y+,2026-08-18,266.829987,-20.14,below,A
ceg,S7,354.994049,347.894168,362.09393,8,2025-07-30,2026-01-07,111,3M+,2026-08-18,266.829987,-24.84,below,B
ceg,S8,209.566147,205.374824,213.75747,16,2024-05-08,2025-04-23,239,6M+,2026-08-18,266.829987,27.32,above,A
ceg,S9,195.863791,191.946515,199.781067,15,2024-03-26,2025-04-21,267,1Y+,2026-08-18,266.829987,36.23,above,A
ceg,S10,180.27477,176.669275,183.880266,16,2024-03-08,2025-04-04,269,1Y+,2026-08-18,266.829987,48.01,above,A
ceg,S11,165.380478,162.072868,168.688087,6,2024-02-29,2025-04-04,275,1Y+,2026-08-18,266.829987,61.34,above,A
ceg,S12,125.762238,123.246993,128.277482,6,2023-11-07,2024-02-13,66,3M+,2026-08-18,266.829987,112.17,above,B
ceg,S13,120.226784,117.822248,122.631319,5,2023-11-03,2024-01-24,54,1M+,2026-08-18,266.829987,121.94,above,C
ceg,S14,110.677324,108.463777,112.89087,7,2023-08-24,2024-01-18,100,3M+,2026-08-18,266.829987,141.09,above,B
ceg,S15,103.893394,101.815527,105.971262,4,2023-08-03,2023-10-06,45,1M+,2026-08-18,266.829987,156.83,above,C
ceg,S16,93.377319,91.509773,95.244866,10,2022-11-08,2023-08-02,182,6M+,2026-08-18,266.829987,185.75,above,A
ceg,S17,85.976635,84.257102,87.696167,11,2022-10-11,2023-05-30,158,6M+,2026-08-18,266.829987,210.35,above,A
ceg,S18,79.723694,78.12922,81.318168,9,2022-08-11,2023-05-04,183,6M+,2026-08-18,266.829987,234.69,above,A
ceg,S19,73.385371,71.917663,74.853078,4,2022-08-05,2023-04-18,175,6M+,2026-08-18,266.829987,263.6,above,B
ceg,S20,56.208332,55.084165,57.332499,8,2022-03-31,2022-07-26,79,3M+,2026-08-18,266.829987,374.72,above,B
ceg,S21,52.797555,51.741604,53.853506,10,2022-02-04,2022-07-22,115,3M+,2026-08-18,266.829987,405.38,above,B
ceg,S22,47.583929,46.63225,48.535608,5,2022-01-20,2022-03-11,35,1M+,2026-08-18,266.829987,460.76,above,C
ceg,S23,45.541492,44.630663,46.452322,4,2022-01-25,2022-02-25,22,1M+,2026-08-18,266.829987,485.91,above,C
ceg,S24,41.479244,40.649659,42.308829,3,2022-01-19,2022-02-23,24,1M+,2026-08-18,266.829987,543.29,above,C
cnp,S1,39.63391,38.841232,40.426588,7,2025-05-01,2026-08-10,319,1Y+,2026-08-14,40.830002,3.02,above,A
cnp,S2,42.461156,41.611933,43.310379,8,2026-02-12,2026-08-05,119,3M+,2026-08-14,40.830002,-3.84,below,B
cnp,S3,37.467083,36.717741,38.216424,17,2025-04-04,2026-01-07,190,6M+,2026-08-14,40.830002,8.98,above,A
cnp,S4,35.35747,34.650321,36.06462,9,2025-03-04,2025-07-02,83,3M+,2026-08-14,40.830002,15.48,above,B
cnp,S5,32.337882,31.691124,32.984639,9,2022-04-26,2025-01-14,682,1Y+,2026-08-14,40.830002,26.26,above,A
cnp,S6,30.362424,29.755176,30.969673,37,2019-01-18,2025-01-07,1501,1Y+,2026-08-14,40.830002,34.48,above,A
cnp,S7,28.054323,27.493237,28.61541,61,2018-01-10,2024-11-01,1714,1Y+,2026-08-14,40.830002,45.54,above,A
cnp,S8,26.168169,25.644806,26.691532,41,2018-02-08,2024-09-13,1659,1Y+,2026-08-14,40.830002,56.03,above,A
cnp,S9,24.425374,23.936866,24.913881,16,2018-04-25,2021-10-06,869,1Y+,2026-08-14,40.830002,67.16,above,A
cnp,S10,22.158389,21.715221,22.601557,14,2020-02-28,2021-03-11,260,1Y+,2026-08-14,40.830002,84.26,above,A
cnp,S11,20.43483,20.026134,20.843527,13,2020-07-24,2021-03-04,153,6M+,2026-08-14,40.830002,99.81,above,A
cnp,S12,18.351302,17.984275,18.718328,9,2020-03-11,2020-09-24,137,6M+,2026-08-14,40.830002,122.49,above,A
cnp,S13,16.570249,16.238844,16.901654,8,2020-03-30,2020-05-21,37,1M+,2026-08-14,40.830002,146.41,above,B
cnp,S14,15.394207,15.086323,15.702091,5,2020-03-12,2020-04-21,27,1M+,2026-08-14,40.830002,165.23,above,C
crm,S1,205.430394,201.321786,209.539002,34,2020-08-10,2026-08-20,1514,1Y+,2026-08-20,205.429993,-0.0,near,A
crm,S2,191.134567,187.311876,194.957259,34,2020-02-05,2026-08-17,1640,1Y+,2026-08-20,205.429993,7.48,above,A
crm,S3,222.699825,218.245828,227.153821,26,2020-08-25,2026-01-27,1361,1Y+,2026-08-20,205.429993,-7.75,below,A
crm,S4,238.456404,233.687276,243.225532,45,2020-09-08,2026-01-15,1345,1Y+,2026-08-20,205.429993,-13.85,below,A
crm,S5,179.818601,176.222229,183.414973,38,2020-01-07,2026-08-06,1653,1Y+,2026-08-20,205.429993,14.24,above,A
crm,S6,252.496644,247.446711,257.546577,49,2020-08-26,2026-01-13,1351,1Y+,2026-08-20,205.429993,-18.64,below,A
crm,S7,167.318223,163.971859,170.664588,35,2019-03-04,2026-07-23,1857,1Y+,2026-08-20,205.429993,22.78,above,A
crm,S8,269.552292,264.161246,274.943338,34,2020-09-04,2026-01-08,1341,1Y+,2026-08-20,205.429993,-23.79,below,A
crm,S9,287.807369,282.051221,293.563516,17,2021-09-27,2025-05-09,908,1Y+,2026-08-20,205.429993,-28.62,below,A
crm,S10,302.182083,296.138441,308.225725,7,2021-11-23,2025-03-03,819,1Y+,2026-08-20,205.429993,-32.02,below,A
crm,S11,155.155395,152.052287,158.258503,47,2018-09-05,2026-07-23,1979,1Y+,2026-08-20,205.429993,32.4,above,A
crm,S12,321.085266,314.663561,327.506971,7,2024-03-04,2025-02-21,243,6M+,2026-08-20,205.429993,-36.02,below,A
crm,S13,342.051331,335.210304,348.892357,6,2024-11-14,2025-02-06,55,1M+,2026-08-20,205.429993,-39.94,below,C
crm,S14,143.035413,140.174705,145.896121,37,2018-06-18,2023-01-18,1154,1Y+,2026-08-20,205.429993,43.62,above,A
crm,S15,129.283329,126.697663,131.868996,14,2018-03-16,2022-12-16,1198,1Y+,2026-08-20,205.429993,58.9,above,A
crm,S16,118.942242,116.563397,121.321087,8,2018-02-28,2020-03-18,516,1Y+,2026-08-20,205.429993,72.71,above,A
crm,S17,113.142567,110.879715,115.405418,9,2018-01-16,2020-03-18,546,1Y+,2026-08-20,205.429993,81.57,above,A
crm,S18,105.160667,103.057454,107.263881,6,2017-11-01,2018-02-08,67,3M+,2026-08-20,205.429993,95.35,above,B
crm,S19,99.886913,97.889175,101.884652,3,2017-10-23,2017-12-26,44,1M+,2026-08-20,205.429993,105.66,above,C
crm,S20,92.502983,90.652923,94.353043,10,2017-05-19,2017-09-26,89,3M+,2026-08-20,205.429993,122.08,above,B
crm,S21,86.612804,84.880548,88.345061,5,2017-04-06,2017-08-10,87,3M+,2026-08-20,205.429993,137.18,above,B
crm,S22,80.539133,78.92835,82.149916,19,2015-10-19,2017-04-03,366,1Y+,2026-08-20,205.429993,155.07,above,A
crm,S23,75.73082,74.216204,77.245437,26,2015-04-29,2017-01-30,442,1Y+,2026-08-20,205.429993,171.26,above,A
crm,S24,71.11632,69.693994,72.538647,24,2015-02-27,2017-01-03,466,1Y+,2026-08-20,205.429993,188.86,above,A
crm,S25,65.898805,64.580828,67.216781,15,2014-02-21,2016-12-02,702,1Y+,2026-08-20,205.429993,211.74,above,A
crm,S26,61.509192,60.279008,62.739376,19,2014-01-21,2016-02-12,520,1Y+,2026-08-20,205.429993,233.98,above,A
crm,S27,56.843846,55.706969,57.980723,24,2013-11-07,2016-02-11,568,1Y+,2026-08-20,205.429993,261.39,above,A
crm,S28,53.762877,52.687619,54.838134,22,2013-09-24,2016-02-08,597,1Y+,2026-08-20,205.429993,282.1,above,A
crm,S29,50.492702,49.482848,51.502556,13,2013-08-30,2014-10-15,283,1Y+,2026-08-20,205.429993,306.85,above,A
crm,S30,42.934216,42.075531,43.7929,11,2012-12-26,2013-08-27,168,6M+,2026-08-20,205.429993,378.48,above,A
crm,S31,40.514087,39.703805,41.324369,23,2011-07-07,2013-07-15,507,1Y+,2026-08-20,205.429993,407.06,above,A
crm,S32,37.170597,36.427185,37.914009,27,2010-11-29,2013-07-01,650,1Y+,2026-08-20,205.429993,452.67,above,A
crm,S33,34.503081,33.81302,35.193143,32,2010-11-19,2012-11-14,499,1Y+,2026-08-20,205.429993,495.4,above,A
crm,S34,32.216254,31.571929,32.86058,31,2010-11-19,2012-08-03,429,1Y+,2026-08-20,205.429993,537.66,above,A
crm,S35,30.08483,29.483134,30.686527,21,2010-09-10,2012-08-02,478,1Y+,2026-08-20,205.429993,582.84,above,A
crm,S36,28.077066,27.515525,28.638607,12,2010-08-30,2012-01-30,357,1Y+,2026-08-20,205.429993,631.66,above,A
crm,S37,25.886156,25.368433,26.40388,13,2010-07-26,2012-01-09,368,1Y+,2026-08-20,205.429993,693.59,above,A
crm,S38,24.187788,23.704033,24.671544,9,2010-06-04,2012-01-04,400,1Y+,2026-08-20,205.429993,749.31,above,A
crm,S39,22.884094,22.426412,23.341776,5,2010-06-07,2010-07-16,28,1M+,2026-08-20,205.429993,797.7,above,C
crm,S40,21.398135,20.970172,21.826098,8,2010-04-16,2010-06-29,51,1M+,2026-08-20,205.429993,860.04,above,B
crm,S41,20.216085,19.811764,20.620407,5,2010-04-06,2010-05-20,32,1M+,2026-08-20,205.429993,916.17,above,C
crm,S42,18.550729,18.179715,18.921744,8,2008-05-30,2010-05-21,498,1Y+,2026-08-20,205.429993,1007.4,above,A
crm,S43,17.455513,17.106403,17.804623,15,2008-04-30,2010-03-03,463,1Y+,2026-08-20,205.429993,1076.88,above,A
crm,S44,16.753163,16.4181,17.088226,20,2008-04-10,2010-02-26,474,1Y+,2026-08-20,205.429993,1126.22,above,A
crm,S45,15.500992,15.190972,15.811012,20,2007-12-19,2010-02-05,536,1Y+,2026-08-20,205.429993,1225.27,above,A
crm,S46,14.262829,13.977573,14.548086,20,2007-10-17,2009-10-30,514,1Y+,2026-08-20,205.429993,1340.32,above,A
crm,S47,13.51985,13.249453,13.790247,23,2007-10-02,2009-10-02,505,1Y+,2026-08-20,205.429993,1419.47,above,A
crm,S48,12.766631,12.511299,13.021964,14,2007-09-26,2009-09-01,487,1Y+,2026-08-20,205.429993,1509.12,above,A
crm,S49,11.467851,11.238494,11.697208,18,2007-02-01,2009-08-18,641,1Y+,2026-08-20,205.429993,1691.36,above,A
crm,S50,10.807771,10.591615,11.023926,20,2006-01-31,2009-08-18,893,1Y+,2026-08-20,205.429993,1800.76,above,A
crm,S51,10.114842,9.912545,10.317139,29,2006-01-06,2009-07-22,890,1Y+,2026-08-20,205.429993,1930.98,above,A
crm,S52,9.081968,8.900329,9.263608,24,2005-12-09,2009-07-07,897,1Y+,2026-08-20,205.429993,2161.95,above,A
crm,S53,8.156595,7.993463,8.319727,20,2005-11-28,2009-03-30,838,1Y+,2026-08-20,205.429993,2418.58,above,A
crm,S54,7.579701,7.428107,7.731295,18,2005-11-17,2009-04-01,846,1Y+,2026-08-20,205.429993,2610.27,above,A
crm,S55,7.029634,6.889041,7.170226,22,2005-11-03,2009-03-02,834,1Y+,2026-08-20,205.429993,2822.34,above,A
crm,S56,6.487759,6.358003,6.617514,18,2005-10-24,2009-02-26,840,1Y+,2026-08-20,205.429993,3066.42,above,A
crm,S57,6.114221,5.991937,6.236506,15,2005-07-28,2008-11-19,835,1Y+,2026-08-20,205.429993,3259.87,above,A
crm,S58,5.783689,5.668016,5.899363,10,2005-07-18,2008-11-19,843,1Y+,2026-08-20,205.429993,3451.88,above,A
