date,open,high,low,close,volume,position
2020-10-30,604.000,607.250,595.250,598.750,0,0
2020-11-02,592.750,609.500,591.000,607.750,0,0
2020-11-03,614.000,616.500,604.000,608.500,0,0
2020-11-04,607.750,610.500,597.750,606.250,0,0
2020-11-05,618.750,626.250,606.000,609.750,0,0
2020-11-06,612.250,615.750,601.750,601.750,0,0
2020-11-09,601.750,607.000,595.000,596.500,0,0
2020-11-10,598.250,613.000,594.000,607.750,0,0
2020-11-11,607.000,613.500,595.500,598.000,0,0
2020-11-12,596.250,598.750,587.000,587.250,0,0
2020-11-13,584.500,596.250,580.250,592.500,0,0
2020-11-16,593.750,601.000,586.000,598.250,0,0
2020-11-17,598.000,603.250,592.500,594.500,0,0
2020-11-18,595.750,604.250,592.500,598.000,0,0
2020-11-19,606.750,608.250,597.000,599.500,0,0
2020-11-20,597.000,604.750,596.750,599.000,0,0
2020-11-23,602.000,610.000,601.500,604.750,0,0
2020-11-24,604.500,618.500,599.000,617.000,0,0
2020-11-25,619.000,622.750,595.250,595.500,0,0
2020-11-27,600.500,607.750,598.500,606.750,0,0
2020-11-30,607.500,609.250,584.250,586.250,0,0
2020-12-01,585.000,589.000,574.000,578.000,0,0
2020-12-02,577.250,592.500,574.750,588.000,0,0
2020-12-03,588.500,591.000,579.750,584.000,0,0
2020-12-04,585.000,585.500,575.250,576.250,0,0
2020-12-07,566.000,579.750,565.500,575.750,0,0
2020-12-08,576.500,577.250,569.250,569.750,0,0
2020-12-09,570.500,585.000,567.250,584.000,0,0
2020-12-10,596.000,599.500,584.000,597.750,0,0
2020-12-11,602.250,619.250,590.250,616.750,0,0
2020-12-14,618.000,622.000,595.750,596.750,0,0
2020-12-15,600.000,605.750,594.250,600.500,0,0
2020-12-16,603.750,607.750,589.750,598.000,0,0
2020-12-17,599.750,610.000,598.500,609.000,0,0
2020-12-18,611.500,614.750,604.500,607.750,0,0
2020-12-21,601.000,615.250,596.500,611.250,0,0
2020-12-22,615.500,619.750,603.000,616.000,0,0
2020-12-23,615.250,633.750,610.500,630.750,0,0
2020-12-24,631.000,633.750,623.500,627.750,0,0
2020-12-28,627.000,631.500,607.000,614.750,0,0
2020-12-29,614.250,623.250,611.500,619.250,0,0
2020-12-30,620.000,643.500,614.000,639.250,0,0
2020-12-31,640.000,644.500,632.500,642.000,0,0
2021-01-04,645.000,650.250,634.000,643.000,0,0
2021-01-05,653.500,664.500,639.500,653.000,0,0
2021-01-06,656.000,660.250,646.000,647.500,0,0
2021-01-07,646.750,648.250,638.000,643.500,0,0
2021-01-08,646.250,650.000,635.000,639.750,0,0
2021-01-11,643.750,651.500,628.750,635.500,0,0
2021-01-12,646.750,670.000,634.000,664.500,0,0
2021-01-13,665.000,680.750,656.250,659.000,0,0
2021-01-14,656.500,673.250,653.000,670.250,0,0
2021-01-15,671.000,693.000,664.500,674.750,0,0
2021-01-19,684.000,691.250,668.750,673.000,0,0
2021-01-20,657.000,676.000,656.500,667.000,0,0
2021-01-21,666.500,674.750,657.750,658.750,0,0
2021-01-22,648.750,659.000,633.000,634.750,0,0
2021-01-25,635.250,651.500,624.250,648.750,0,0
2021-01-26,646.750,667.750,641.250,664.500,0,0
2021-01-27,669.250,672.750,652.500,656.500,0,0
2021-01-28,655.250,664.500,643.500,647.000,0,0
2021-01-29,655.000,664.750,643.000,662.500,0,0
2021-02-01,663.500,671.000,646.000,652.500,0,0
2021-02-02,645.000,656.750,640.500,644.750,0,0
2021-02-03,636.750,649.750,625.750,647.000,0,0
2021-02-04,647.250,650.500,633.000,636.000,0,0
2021-02-05,645.000,647.500,632.250,641.000,0,0
2021-02-08,651.000,657.500,642.500,657.250,0,0
2021-02-09,657.750,660.500,639.750,651.500,0,0
2021-02-10,649.500,650.500,626.750,634.250,0,0
2021-02-11,636.500,644.750,632.000,632.000,0,0
2021-02-12,634.500,643.000,632.000,637.500,0,0
2021-02-16,648.750,664.250,644.500,664.000,0,0
2021-02-17,664.000,665.000,642.250,647.500,0,0
2021-02-18,655.000,668.750,645.250,667.250,0,0
2021-02-19,665.250,672.000,653.000,657.500,0,0
2021-02-22,660.750,671.000,655.750,668.750,0,0
2021-02-23,667.000,672.500,661.250,671.250,0,0
2021-02-24,674.750,688.500,668.750,682.000,0,0
2021-02-25,675.750,686.000,666.250,675.500,0,0
2021-02-26,665.000,674.000,658.250,659.250,0,0
2021-03-01,662.250,666.750,647.750,650.000,0,0
2021-03-02,657.750,668.750,645.500,666.500,0,0
2021-03-03,663.000,666.000,650.750,654.750,0,0
2021-03-04,654.750,662.000,647.250,651.000,0,0
2021-03-05,650.500,660.750,646.750,654.750,0,0
2021-03-08,659.750,662.750,639.500,646.750,0,0
2021-03-09,646.000,657.750,643.750,656.500,0,0
2021-03-10,656.750,656.750,641.250,651.750,0,0
2021-03-11,651.500,656.000,639.000,644.000,0,0
2021-03-12,642.750,645.750,637.500,638.000,0,0
2021-03-15,637.750,647.750,636.000,643.750,0,0
2021-03-16,645.500,648.000,631.750,646.500,0,0
2021-03-17,646.250,649.500,639.250,639.250,0,0
2021-03-18,635.500,641.000,629.000,629.250,0,0
2021-03-19,629.000,635.500,621.750,626.500,0,0
2021-03-22,627.500,630.750,621.250,628.750,0,0
2021-03-23,622.000,644.500,621.000,635.000,0,0
2021-03-24,635.000,638.750,624.000,624.500,0,0
2021-03-25,624.750,625.500,609.000,611.250,0,0
2021-03-26,611.000,619.000,608.250,614.750,0,0
2021-03-29,615.750,617.750,607.250,616.500,0,0
2021-03-30,616.250,616.750,600.500,600.750,0,0
2021-03-31,603.250,631.750,593.250,618.250,0,0
2021-04-01,623.000,625.750,601.250,608.000,0,0
2021-04-05,607.000,625.000,607.000,618.250,0,0
2021-04-06,622.000,627.500,613.750,616.000,0,0
2021-04-07,615.000,619.750,609.750,616.750,0,0
2021-04-08,618.000,631.500,616.000,629.000,0,0
2021-04-09,628.750,646.500,627.250,638.500,0,0
2021-04-12,638.000,639.000,623.000,628.000,0,0
2021-04-13,632.500,640.500,631.250,634.250,0,0
2021-04-14,641.000,658.500,634.250,649.750,0,0
2021-04-15,649.500,659.000,641.000,654.500,0,0
2021-04-16,654.500,660.750,649.500,654.750,0,0
2021-04-19,655.750,663.000,652.500,653.000,0,0
2021-04-20,658.750,679.500,651.250,660.750,0,0
2021-04-21,666.000,680.000,660.500,675.250,0,0
2021-04-22,680.000,715.000,674.250,710.000,0,0
2021-04-23,708.750,715.250,701.250,714.500,0,0
2021-04-26,730.750,746.000,714.750,737.750,0,0
2021-04-27,736.500,769.500,726.500,732.750,0,0
2021-04-28,733.000,741.250,711.500,719.250,0,0
2021-04-29,720.750,733.750,714.250,729.000,0,0
2021-04-30,728.000,736.500,717.000,734.750,0,0
2021-05-03,739.750,753.500,713.250,720.500,0,0
2021-05-04,722.250,733.000,716.250,725.750,0,0
2021-05-05,728.000,746.000,718.250,744.000,0,0
2021-05-06,746.750,755.750,732.000,754.750,0,0
2021-05-07,753.250,767.500,745.250,762.750,0,0
2021-05-10,748.500,760.750,727.250,728.500,0,0
2021-05-11,739.750,749.000,722.750,743.750,0,0
2021-05-12,745.000,751.500,724.250,729.750,0,0
2021-05-13,733.250,734.250,690.750,705.000,0,0
2021-05-14,706.250,724.250,699.500,707.500,0,0
2021-05-17,702.000,707.500,692.000,701.500,0,0
2021-05-18,702.500,718.500,692.500,697.750,0,0
2021-05-19,698.000,699.000,671.500,682.500,0,0
2021-05-20,682.250,688.000,672.250,675.750,0,0
2021-05-21,675.500,677.500,665.750,672.250,0,0
2021-05-24,667.000,668.750,653.250,662.500,0,0
2021-05-25,663.000,667.500,646.750,656.750,0,0
2021-05-26,651.250,657.750,639.500,649.000,0,0
2021-05-27,648.250,679.500,648.000,674.250,0,0
2021-05-28,676.000,679.750,661.250,664.000,0,0
2021-06-01,673.250,702.000,672.000,691.250,0,0
2021-06-02,692.000,701.500,681.500,686.000,0,0
2021-06-03,695.750,699.250,669.250,676.500,0,0
2021-06-04,681.250,690.250,676.250,684.750,0,0
2021-06-07,694.250,704.000,678.500,680.000,0,0
2021-06-08,682.500,699.250,680.250,686.000,0,0
2021-06-09,685.000,686.000,673.500,680.500,0,0
2021-06-10,684.000,689.250,672.750,682.250,0,0
2021-06-11,682.250,688.000,669.500,680.250,0,0
2021-06-14,659.250,680.750,657.000,673.250,0,0
2021-06-15,674.500,676.250,649.000,660.000,0,0
2021-06-16,662.000,672.750,658.750,664.250,0,0
2021-06-17,650.000,667.000,637.250,639.500,0,0
2021-06-18,655.750,671.500,642.500,664.500,0,0
2021-06-21,654.000,675.750,649.250,666.500,0,0
2021-06-22,666.750,676.500,654.750,655.500,0,0
2021-06-23,657.250,672.000,657.000,664.250,0,0
2021-06-24,662.500,662.500,644.500,651.000,0,0
2021-06-25,652.000,658.000,637.000,637.500,0,0
2021-06-28,640.250,659.250,639.250,649.250,0,0
2021-06-29,652.000,663.500,644.500,645.250,0,0
2021-06-30,642.000,681.000,632.250,680.250,0,0
2021-07-01,685.500,694.250,665.000,666.250,0,0
2021-07-02,666.000,673.000,648.250,651.500,0,0
2021-07-06,638.000,638.000,615.500,623.500,0,0
2021-07-07,628.000,634.250,618.000,623.500,0,0
2021-07-08,621.000,627.750,616.500,618.750,0,0
2021-07-09,618.000,620.750,609.500,614.250,0,0
2021-07-12,614.500,645.500,610.250,640.250,0,0
2021-07-13,634.500,644.750,630.500,634.750,0,0
2021-07-14,643.500,657.500,632.500,654.750,0,0
2021-07-15,656.500,673.500,651.250,672.000,0,0
2021-07-16,687.250,696.250,670.750,693.500,0,0
2021-07-19,701.750,709.500,694.250,699.750,0,0
2021-07-20,711.500,718.000,698.250,701.500,0,0
2021-07-21,706.750,712.000,700.000,710.750,0,0
2021-07-22,693.500,709.000,681.750,692.000,0,0
2021-07-23,690.500,696.750,677.500,679.000,0,0
2021-07-26,670.500,684.000,665.500,676.500,0,0
2021-07-27,681.750,690.000,671.750,674.000,0,0
2021-07-28,688.000,696.250,673.750,690.500,0,0
2021-07-29,693.750,706.750,689.000,705.000,0,0
2021-07-30,698.500,711.500,695.000,703.250,0,0
2021-08-02,716.750,731.750,704.000,730.500,0,0
2021-08-03,721.500,734.750,717.750,724.500,0,0
2021-08-04,728.250,738.750,714.500,716.500,0,0
2021-08-05,719.750,725.500,709.750,713.000,0,0
2021-08-06,717.000,724.750,709.250,719.750,0,0
2021-08-09,719.000,723.750,708.250,711.250,0,0
2021-08-10,717.000,730.000,708.500,727.500,0,0
2021-08-11,727.250,732.250,718.750,724.250,0,0
2021-08-12,729.250,762.000,723.000,751.000,0,0
2021-08-13,770.000,774.750,747.500,761.750,0,0
2021-08-16,762.500,770.250,757.750,761.000,0,0
2021-08-17,761.750,778.250,745.500,747.500,0,0
2021-08-18,752.500,754.500,735.250,749.500,0,0
2021-08-19,742.750,751.000,730.750,742.250,0,0
2021-08-20,740.000,747.750,723.500,728.500,0,0
2021-08-23,726.250,745.000,724.000,734.250,0,0
2021-08-24,729.000,737.500,724.750,732.250,0,0
2021-08-25,722.000,734.000,718.500,726.500,0,0
2021-08-26,732.750,741.000,723.250,740.500,0,0
2021-08-27,739.250,745.000,731.750,732.250,0,0
2021-08-30,739.000,743.500,722.250,723.000,0,0
2021-08-31,720.000,725.500,707.000,724.000,0,0
2021-09-01,720.000,729.500,709.000,713.500,0,0
2021-09-02,718.250,721.250,705.500,717.000,0,0
2021-09-03,719.750,727.500,712.000,726.500,0,0
2021-09-07,728.500,733.250,714.000,720.000,0,0
2021-09-08,721.500,724.000,707.500,710.000,0,0
2021-09-09,700.250,711.250,691.500,692.500,0,0
2021-09-10,692.250,695.750,677.000,688.000,0,0
2021-09-13,682.250,690.000,679.000,686.500,0,0
2021-09-14,697.750,701.500,685.250,700.000,0,0
2021-09-15,705.000,714.750,695.250,711.750,0,0
2021-09-16,706.750,716.750,705.000,713.000,0,0
2021-09-17,713.250,716.000,706.500,707.000,0,0
2021-09-20,698.000,710.750,695.750,700.000,0,0
2021-09-21,698.750,701.000,686.000,689.500,0,0
2021-09-22,699.000,706.750,688.000,705.750,0,0
2021-09-23,711.000,719.500,704.000,718.750,0,0
2021-09-24,715.750,725.750,711.500,723.000,0,0
2021-09-27,723.500,728.500,720.250,722.500,0,0
2021-09-28,722.000,726.750,706.000,708.500,0,0
2021-09-29,713.000,717.750,708.250,711.000,0,0
2021-09-30,715.000,732.750,701.250,725.500,0,0
2021-10-01,737.000,758.500,722.750,757.750,0,0
2021-10-04,755.250,763.500,748.500,756.250,0,0
2021-10-05,752.750,757.000,743.750,745.000,0,0
2021-10-06,752.000,756.750,742.250,744.250,0,0
2021-10-07,751.000,752.500,739.500,740.750,0,0
2021-10-08,744.250,746.500,731.750,732.750,0,0
2021-10-11,736.250,739.500,731.000,732.000,0,0
2021-10-12,733.500,743.750,718.000,735.250,0,0
2021-10-13,730.000,737.750,712.750,717.500,0,0
2021-10-14,724.500,729.500,718.500,724.250,0,0
2021-10-15,732.000,740.500,722.250,733.500,0,0
2021-10-18,730.000,738.750,728.500,735.750,0,0
2021-10-19,743.750,745.250,735.250,738.250,0,0
2021-10-20,741.000,750.000,736.500,749.500,0,0
2021-10-21,744.750,752.500,738.250,741.750,0,0
2021-10-22,748.750,759.500,743.500,757.750,0,0
2021-10-25,763.000,767.000,753.250,760.250,0,0
2021-10-26,753.000,765.000,747.500,749.750,0,0
2021-10-27,748.750,762.750,745.000,760.500,0,0
2021-10-28,757.500,780.000,751.500,773.500,0,0
2021-10-29,768.500,780.000,763.500,772.750,0,0
2021-11-01,781.250,800.500,768.250,798.250,0,0
2021-11-02,803.250,807.000,789.750,790.000,0,0
2021-11-03,789.000,796.750,777.500,780.750,0,0
2021-11-04,784.500,794.250,772.250,774.250,0,0
2021-11-05,774.500,781.500,765.500,767.000,0,0
2021-11-08,766.000,773.000,762.500,767.750,0,0
2021-11-09,772.000,783.250,764.500,781.750,0,0
2021-11-10,783.000,803.750,778.000,802.500,0,0
2021-11-11,803.500,824.750,798.250,813.250,0,0
2021-11-12,810.500,826.750,805.500,816.750,0,0
2021-11-15,818.000,829.500,813.250,827.000,0,0
2021-11-16,818.750,827.500,810.000,810.750,0,0
2021-11-17,815.500,835.000,810.500,823.750,0,0
2021-11-18,847.500,854.000,830.000,831.500,0,0
2021-11-19,829.750,841.250,823.750,834.750,0,0
2021-11-22,852.000,859.500,836.750,858.250,0,0
2021-11-23,854.000,868.250,849.500,867.500,0,0
2021-11-24,865.000,874.750,847.000,852.000,0,0
2021-11-26,833.000,845.250,823.250,844.500,0,0
2021-11-29,841.000,855.250,818.750,822.000,0,0
2021-11-30,806.500,824.250,782.500,789.250,0,0
2021-12-01,793.750,799.000,785.500,789.250,0,0
2021-12-02,808.000,820.500,789.500,816.500,0,0
2021-12-03,812.000,822.750,796.500,805.250,0,0
2021-12-06,800.000,812.000,789.500,807.250,0,0
2021-12-07,802.000,813.500,797.500,809.500,0,0
2021-12-08,802.500,812.000,790.750,794.750,0,0
2021-12-09,781.500,796.500,770.500,777.750,0,0
2021-12-10,787.000,788.000,768.000,783.750,0,0
2021-12-13,780.000,794.000,776.000,788.500,0,0
2021-12-14,784.250,792.250,777.500,786.250,0,0
2021-12-15,778.000,787.000,751.000,755.750,0,0
2021-12-16,756.000,773.000,751.250,768.500,0,0
2021-12-17,772.000,780.250,765.250,774.750,0,0
2021-12-20,764.000,778.750,757.750,777.500,0,0
2021-12-21,777.750,799.750,772.500,796.750,0,0
2021-12-22,805.000,817.000,792.000,813.500,0,0
2021-12-23,809.750,820.500,808.250,815.250,0,0
2021-12-27,819.250,824.000,802.500,805.000,0,0
2021-12-28,792.000,808.000,781.750,784.000,0,0
2021-12-29,779.250,793.000,774.000,789.250,0,0
2021-12-30,786.000,791.750,776.000,780.250,0,0
2021-12-31,776.750,787.750,769.500,770.250,0,0
2022-01-03,773.750,782.250,752.750,758.000,0,0
2022-01-04,763.500,771.500,756.250,768.750,0,0
2022-01-05,762.500,771.500,756.000,760.250,0,0
2022-01-06,755.000,762.000,736.000,746.500,0,0
2022-01-07,740.000,760.750,735.500,760.250,0,0
2022-01-10,753.750,767.500,748.000,761.000,0,0
2022-01-11,765.500,770.500,758.250,768.500,0,0
2022-01-12,765.500,770.000,753.500,757.000,0,0
2022-01-13,753.500,757.750,741.000,745.500,0,0
2022-01-14,742.000,747.250,737.000,742.250,0,0
2022-01-18,748.250,771.500,741.250,769.750,0,0
2022-01-19,776.750,797.250,769.500,795.000,0,0
2022-01-20,792.750,802.750,783.750,789.250,0,0
2022-01-21,784.250,791.000,778.000,778.500,0,0
2022-01-24,781.500,802.500,775.750,801.250,0,0
2022-01-25,810.750,831.500,800.500,816.250,0,0
2022-01-26,803.000,817.500,787.000,792.500,0,0
2022-01-27,783.500,795.500,774.000,776.250,0,0
2022-01-28,781.500,793.500,774.750,787.250,0,0
2022-01-31,787.750,798.500,756.750,761.000,0,0
2022-02-01,766.750,776.750,760.500,769.500,0,0
2022-02-02,775.250,778.500,749.250,755.250,0,0
2022-02-03,744.000,756.500,740.000,753.000,0,0
2022-02-04,754.000,767.250,748.250,765.000,0,0
2022-02-07,771.000,776.500,760.000,770.000,0,0
2022-02-08,763.250,782.000,754.000,779.250,0,0
2022-02-09,773.750,788.250,770.500,784.500,0,0
2022-02-10,791.500,801.750,765.750,771.250,0,0
2022-02-11,780.250,806.250,764.750,798.500,0,0
2022-02-14,801.500,813.500,780.750,800.500,0,0
2022-02-15,801.250,801.750,773.000,777.750,0,0
2022-02-16,785.000,793.000,779.500,784.500,0,0
2022-02-17,786.000,805.500,781.500,803.500,0,0
2022-02-18,804.250,818.750,797.000,800.250,0,0
2022-02-22,823.750,854.000,810.750,848.500,0,0
2022-02-23,856.000,888.750,842.750,883.000,0,0
2022-02-24,891.500,934.750,885.500,932.250,0,0
2022-02-25,891.500,960.750,859.750,859.500,0,0
2022-02-28,905.250,934.750,885.500,934.750,0,0
2022-03-01,934.500,984.000,932.250,984.000,0,0
2022-03-02,978.000,1042.000,954.750,1042.000,0,0
2022-03-03,1133.500,1134.000,1070.000,1134.000,0,0
2022-03-04,1191.250,1191.250,1108.500,1170.250,0,0
2022-03-07,1230.000,1260.250,1190.250,1253.750,0,0
2022-03-08,1363.500,1363.500,1164.000,1280.500,0,0
2022-03-09,1284.500,1285.000,1201.500,1201.000,0,0
2022-03-10,1151.000,1221.250,1080.000,1081.500,0,0
2022-03-11,1082.000,1126.250,1043.250,1105.500,0,0
2022-03-14,1126.250,1148.750,1064.000,1092.000,0,0
2022-03-15,1106.000,1160.750,1088.250,1156.750,0,0
2022-03-16,1157.250,1159.500,1069.250,1069.000,0,0
2022-03-17,1051.000,1108.250,1031.750,1091.500,0,0
2022-03-18,1095.000,1106.000,1055.750,1060.000,0,0
2022-03-21,1075.000,1148.750,1061.750,1116.500,0,0
2022-03-22,1119.250,1169.250,1102.250,1120.000,0,0
2022-03-23,1119.250,1139.000,1101.000,1104.250,0,0
2022-03-24,1105.750,1115.000,1080.500,1085.750,0,0
2022-03-25,1089.500,1109.000,1064.750,1100.000,0,0
2022-03-28,1092.750,1096.000,1047.000,1050.250,0,0
2022-03-29,1047.000,1068.250,972.000,1012.250,0,0
2022-03-30,1010.500,1037.500,996.000,1026.000,0,0
2022-03-31,1030.250,1075.000,1003.500,1006.750,0,0
2022-04-01,1007.250,1032.750,982.500,983.000,0,0
2022-04-04,986.500,1014.500,985.000,1011.000,0,0
2022-04-05,1021.000,1072.250,1020.000,1049.000,0,0
2022-04-06,1048.000,1056.500,1024.750,1042.250,0,0
2022-04-07,1043.250,1047.500,1023.250,1025.750,0,0
2022-04-08,1025.500,1060.000,1022.250,1056.000,0,0
2022-04-11,1063.000,1096.500,1061.250,1088.500,0,0
2022-04-12,1085.500,1125.000,1082.250,1110.750,0,0
2022-04-13,1111.750,1131.750,1086.750,1121.250,0,0
2022-04-14,1120.000,1135.250,1102.500,1103.750,0,0
2022-04-18,1111.000,1143.000,1109.250,1128.000,0,0
2022-04-19,1130.500,1143.500,1105.750,1105.750,0,0
2022-04-20,1107.000,1118.500,1075.000,1102.000,0,0
2022-04-21,1103.000,1103.000,1061.750,1076.000,0,0
2022-04-22,1077.250,1085.500,1060.750,1073.500,0,0
2022-04-25,1081.750,1089.500,1055.750,1072.000,0,0
2022-04-26,1081.000,1107.000,1077.000,1095.000,0,0
2022-04-27,1092.500,1097.500,1078.250,1090.750,0,0
2022-04-28,1088.000,1106.500,1081.000,1083.750,0,0
2022-04-29,1085.000,1102.500,1054.250,1054.750,0,0
2022-05-02,1049.000,1071.500,1034.250,1053.000,0,0
2022-05-03,1056.250,1068.750,1044.000,1046.500,0,0
2022-05-04,1047.000,1089.000,1042.250,1075.500,0,0
2022-05-05,1079.000,1121.750,1077.250,1103.000,0,0
2022-05-06,1102.000,1127.500,1087.750,1108.750,0,0
2022-05-09,1120.750,1135.000,1090.000,1090.250,0,0
2022-05-10,1090.250,1107.000,1083.000,1095.250,0,0
2022-05-11,1094.750,1126.500,1094.250,1114.000,0,0
2022-05-12,1113.000,1183.000,1102.750,1169.500,0,0
2022-05-13,1172.750,1198.500,1158.500,1180.000,0,0
2022-05-16,1234.250,1247.500,1222.250,1247.500,0,0
2022-05-17,1268.000,1284.000,1200.750,1279.500,0,0
2022-05-18,1278.500,1280.000,1211.500,1229.750,0,0
2022-05-19,1222.000,1247.750,1193.500,1202.250,0,0
2022-05-20,1208.000,1208.000,1168.000,1169.500,0,0
2022-05-23,1181.750,1196.750,1174.750,1193.000,0,0
2022-05-24,1196.000,1208.750,1138.000,1154.500,0,0
2022-05-25,1154.500,1158.500,1114.500,1149.250,0,0
2022-05-26,1133.000,1160.250,1115.000,1142.000,0,0
2022-05-27,1143.250,1170.250,1133.500,1157.000,0,0
2022-05-31,1157.000,1157.250,1087.500,1087.750,0,0
2022-06-01,1091.000,1098.000,1027.250,1040.750,0,0
2022-06-02,1043.250,1075.000,1037.250,1061.500,0,0
2022-06-03,1061.500,1069.250,1036.250,1040.750,0,0
2022-06-06,1060.000,1108.750,1060.000,1097.000,0,0
2022-06-07,1093.000,1101.000,1058.500,1074.000,0,0
2022-06-08,1073.000,1089.000,1061.750,1075.000,0,0
2022-06-09,1076.250,1082.000,1044.250,1072.500,0,0
2022-06-10,1074.500,1081.250,1053.000,1072.250,0,0
2022-06-13,1073.000,1093.500,1053.500,1065.000,0,0
2022-06-14,1071.000,1072.750,1046.500,1049.500,0,0
2022-06-15,1055.000,1058.750,1036.500,1049.500,0,0
2022-06-16,1050.250,1084.750,1047.000,1079.500,0,0
2022-06-17,1078.250,1083.750,1030.250,1032.500,0,0
2022-06-21,1046.000,1046.000,985.500,987.000,0,0
2022-06-22,990.000,1018.500,972.250,985.250,0,0
2022-06-23,985.000,987.000,946.500,950.500,0,0
2022-06-24,945.750,973.000,934.250,936.000,0,0
2022-06-27,933.250,952.250,913.500,917.750,0,0
2022-06-28,923.500,949.750,921.000,933.250,0,0
2022-06-29,936.000,956.000,929.000,931.500,0,0
2022-06-30,930.000,939.500,881.000,890.000,0,0
2022-07-01,890.000,896.250,840.500,840.500,0,0
2022-07-05,842.250,842.500,804.500,804.750,0,0
2022-07-06,807.000,838.500,785.250,806.000,0,0
2022-07-07,807.750,846.000,807.750,838.000,0,0
2022-07-08,838.250,894.750,838.250,893.250,0,0
2022-07-11,928.750,940.250,853.750,855.000,0,0
2022-07-12,855.250,869.500,810.000,811.250,0,0
2022-07-13,813.500,840.500,806.750,813.750,0,0
2022-07-14,812.750,829.500,792.000,795.000,0,0
2022-07-15,798.000,804.750,765.750,779.750,0,0
2022-07-18,787.250,825.000,778.500,807.500,0,0
2022-07-19,808.500,822.250,792.500,811.500,0,0
2022-07-20,810.250,843.500,801.000,823.000,0,0
2022-07-21,819.500,834.000,795.500,808.750,0,0
2022-07-22,803.250,807.250,754.000,755.500,0,0
2022-07-25,787.000,793.500,760.500,769.250,0,0
2022-07-26,773.000,806.000,772.250,804.750,0,0
2022-07-27,802.500,818.750,782.000,789.500,0,0
2022-07-28,786.250,824.250,786.250,816.500,0,0
2022-07-29,817.000,845.750,801.000,811.750,0,0
2022-08-01,812.750,820.250,781.250,798.750,0,0
2022-08-02,795.000,795.750,772.750,774.000,0,0
2022-08-03,774.000,790.250,752.000,765.750,0,0
2022-08-04,768.000,789.500,758.250,781.500,0,0
2022-08-05,782.000,796.750,769.750,776.000,0,0
2022-08-08,776.500,793.750,760.750,781.500,0,0
2022-08-09,785.750,801.250,772.750,781.500,0,0
2022-08-10,781.500,808.500,780.250,803.250,0,0
2022-08-11,800.000,820.750,794.500,811.000,0,0
2022-08-12,811.250,811.250,782.250,803.750,0,0
2022-08-15,819.250,821.000,795.250,815.500,0,0
2022-08-16,815.000,827.250,798.750,802.250,0,0
2022-08-17,802.750,813.750,777.000,780.250,0,0
2022-08-18,781.750,783.500,743.250,748.000,0,0
2022-08-19,751.000,773.750,745.250,771.750,0,0
2022-08-22,771.250,791.750,762.500,786.250,0,0
2022-08-23,787.500,819.750,785.000,800.250,0,0
2022-08-24,800.500,817.750,792.250,813.500,0,0
2022-08-25,813.250,821.500,785.750,786.250,0,0
2022-08-26,784.000,812.500,783.250,810.500,0,0
2022-08-29,806.000,849.000,794.250,842.000,0,0
2022-08-30,840.250,846.250,816.500,819.750,0,0
2022-08-31,820.000,839.250,806.250,832.250,0,0
2022-09-01,828.250,835.000,791.250,796.250,0,0
2022-09-02,797.750,819.500,796.250,809.000,0,0
2022-09-06,814.750,825.000,801.250,819.500,0,0
2022-09-07,816.750,873.500,809.250,841.250,0,0
2022-09-08,837.000,857.250,818.000,831.750,0,0
2022-09-09,829.000,872.500,826.000,871.000,0,0
2022-09-12,864.750,878.000,848.500,858.000,0,0
2022-09-13,858.000,876.250,850.500,859.500,0,0
2022-09-14,862.500,874.750,849.250,872.500,0,0
2022-09-15,868.000,884.750,843.250,844.000,0,0
2022-09-16,839.750,866.500,830.750,858.500,0,0
2022-09-19,836.250,861.250,819.250,828.250,0,0
2022-09-20,844.000,896.750,825.500,890.250,0,0
2022-09-21,886.500,919.500,873.000,901.000,0,0
2022-09-22,893.500,922.500,891.000,908.250,0,0
2022-09-23,892.000,913.000,876.000,876.250,0,0
2022-09-26,877.000,890.750,854.250,857.500,0,0
2022-09-27,857.500,894.500,857.000,870.500,0,0
2022-09-28,874.250,905.000,862.000,903.250,0,0
2022-09-29,902.500,914.500,887.750,895.250,0,0
2022-09-30,899.750,945.750,892.750,922.000,0,0
2022-10-03,930.000,938.750,908.500,911.000,0,0
2022-10-04,916.250,927.000,897.500,904.250,0,0
2022-10-05,903.250,919.750,894.250,904.250,0,0
2022-10-06,905.750,907.750,873.250,883.000,0,0
2022-10-07,883.250,896.750,872.500,883.000,0,0
2022-10-10,895.250,949.750,891.500,933.750,0,0
2022-10-11,934.000,936.750,898.000,901.000,0,0
2022-10-12,902.000,903.750,876.250,883.500,0,0
2022-10-13,883.750,906.250,863.000,891.000,0,0
2022-10-14,894.250,898.750,857.250,860.500,0,0
2022-10-17,860.000,877.750,855.250,858.750,0,0
2022-10-18,862.000,866.000,832.750,850.500,0,0
2022-10-19,847.000,862.750,835.500,841.250,0,0
2022-10-20,844.500,855.750,836.750,850.000,0,0
2022-10-21,850.250,863.000,833.000,847.750,0,0
2022-10-24,853.750,856.500,833.500,838.000,0,0
2022-10-25,840.000,844.750,826.750,832.750,0,0
2022-10-26,836.250,846.500,824.000,842.250,0,0
2022-10-27,843.500,858.000,833.500,838.500,0,0
2022-10-28,839.750,840.250,822.500,830.000,0,0
2022-10-31,830.000,893.250,853.750,878.250,0,0
2022-11-01,878.500,904.000,867.750,898.250,0,0
2022-11-02,898.500,901.750,837.750,845.000,0,0
