label,symbol,entry_date,exit_date,pnl_pct,vix,days_in_run,day_no_in_run,show_marker
VIX 低位日 <15 (区间D24天),SPY,1996-02-05,1996-03-05,2.679,13.46,24,18,False
VIX 低位日 <15 (区间D24天),SPY,1996-02-06,1996-03-06,0.8203,14.59,24,19,False
VIX 低位日 <15 (区间D24天),SPY,1996-02-07,1996-03-07,0.7436,14.11,24,20,False
VIX 低位日 <15 (区间D24天),SPY,1996-02-08,1996-03-08,-3.5596,13.89,24,21,False
VIX 低位日 <15 (区间D24天),SPY,1996-02-09,1996-03-11,-2.4211,14.63,24,22,False
VIX 低位日 <15 (区间D24天),SPY,1996-02-12,1996-03-12,-3.9105,14.69,24,23,False
VIX 低位日 <15 (区间D24天),SPY,1996-02-13,1996-03-13,-3.0453,14.94,24,24,False
VIX 低位日 <15 (区间D3天),SPY,1996-02-21,1996-03-20,0.072,14.47,3,1,False
VIX 低位日 <15 (区间D3天),SPY,1996-02-22,1996-03-21,-1.725,14.56,3,2,False
VIX 低位日 <15 (区间D3天),SPY,1996-02-23,1996-03-22,-1.1848,14.78,3,3,False
VIX 低位日 <15 (区间D3天),SPY,1996-04-24,1996-05-22,4.9038,14.91,3,1,False
VIX 低位日 <15 (区间D3天),SPY,1996-04-25,1996-05-23,3.9962,14.72,3,2,False
VIX 低位日 <15 (区间D3天),SPY,1996-04-26,1996-05-24,4.1786,14.75,3,3,False
VIX 低位日 <15 (区间D1天),SPY,1996-05-14,1996-06-12,0.6787,14.9,1,1,False
VIX 低位日 <15 (区间D5天),SPY,1996-06-27,1996-07-26,-4.7196,14.19,5,1,False
VIX 低位日 <15 (区间D5天),SPY,1996-06-28,1996-07-29,-6.1001,13.68,5,2,False
VIX 低位日 <15 (区间D5天),SPY,1996-07-01,1996-07-30,-6.0018,13.78,5,3,False
VIX 低位日 <15 (区间D5天),SPY,1996-07-02,1996-07-31,-4.9583,14.19,5,4,False
VIX 低位日 <15 (区间D5天),SPY,1996-07-03,1996-08-01,-3.1809,14.21,5,5,False
VIX 低位日 <15 (区间D1天),SPY,1996-08-16,1996-09-16,2.9453,14.81,1,1,False
VIX 低位日 <15 (区间D4天),SPY,1996-08-20,1996-09-18,2.4784,14.73,4,1,False
VIX 低位日 <15 (区间D4天),SPY,1996-08-21,1996-09-19,3.2379,14.52,4,2,False
VIX 低位日 <15 (区间D4天),SPY,1996-08-22,1996-09-20,2.1153,13.71,4,3,False
VIX 低位日 <15 (区间D4天),SPY,1996-08-23,1996-09-23,2.6408,14.18,4,4,False
VIX 低位日 <15 (区间D1天),SPY,1996-10-04,1996-11-01,0.3554,14.8,1,1,False
VIX 低位日 <15 (区间D1天),SPY,1996-11-11,1996-12-10,2.3221,14.04,1,1,False
VIX 低位日 <15 (区间D3天),SPY,1996-11-13,1996-12-12,-0.4467,14.89,3,1,False
VIX 低位日 <15 (区间D3天),SPY,1996-11-14,1996-12-13,-0.8453,13.79,3,2,False
VIX 低位日 <15 (区间D3天),SPY,1996-11-15,1996-12-16,-2.2372,14.36,3,3,False
VIX 低位日 <15 (区间D1天),SPY,1996-11-22,1996-12-23,-0.6859,14.92,1,1,False
VIX 低位日 <15 (区间D4天),SPY,2004-01-21,2004-02-19,0.1129,14.34,4,1,False
VIX 低位日 <15 (区间D4天),SPY,2004-01-22,2004-02-20,0.0697,14.71,4,2,False
VIX 低位日 <15 (区间D4天),SPY,2004-01-23,2004-02-23,0.1398,14.84,4,3,False
VIX 低位日 <15 (区间D4天),SPY,2004-01-26,2004-02-24,-1.2773,14.55,4,4,False
VIX 低位日 <15 (区间D8天),SPY,2004-02-25,2004-03-24,-4.6313,14.93,8,1,False
VIX 低位日 <15 (区间D8天),SPY,2004-02-26,2004-03-25,-3.4279,14.83,8,2,False
VIX 低位日 <15 (区间D8天),SPY,2004-02-27,2004-03-26,-3.469,14.55,8,3,False
VIX 低位日 <15 (区间D8天),SPY,2004-03-01,2004-03-29,-3.0734,14.44,8,4,False
VIX 低位日 <15 (区间D8天),SPY,2004-03-02,2004-03-30,-2.1735,14.86,8,5,False
VIX 低位日 <15 (区间D8天),SPY,2004-03-03,2004-03-31,-2.2387,14.55,8,6,False
VIX 低位日 <15 (区间D8天),SPY,2004-03-04,2004-04-01,-1.9053,14.4,8,7,False
VIX 低位日 <15 (区间D8天),SPY,2004-03-05,2004-04-02,-1.4951,14.48,8,8,False
VIX 低位日 <15 (区间D1天),SPY,2004-04-05,2004-05-04,-2.7848,14.97,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2004-04-16,2004-05-14,-3.3295,14.94,1,1,False
VIX 低位日 <15 (区间D3天),SPY,2004-04-22,2004-05-20,-4.0525,14.61,3,1,False
VIX 低位日 <15 (区间D3天),SPY,2004-04-23,2004-05-21,-3.9787,14.01,3,2,False
VIX 低位日 <15 (区间D3天),SPY,2004-04-26,2004-05-24,-3.4413,14.77,3,3,False
VIX 低位日 <15 (区间D1天),SPY,2004-06-16,2004-07-15,-2.807,14.79,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2004-06-18,2004-07-19,-2.9834,14.99,1,1,False
VIX 低位日 <15 (区间D3天),SPY,2004-06-22,2004-07-21,-3.6829,14.31,3,1,False
VIX 低位日 <15 (区间D3天),SPY,2004-06-23,2004-07-22,-4.244,13.98,3,2,False
VIX 低位日 <15 (区间D3天),SPY,2004-06-24,2004-07-23,-4.7469,14.81,3,3,False
VIX 低位日 <15 (区间D1天),SPY,2004-06-30,2004-07-29,-3.4576,14.34,1,1,False
VIX 低位日 <15 (区间D5天),SPY,2004-07-12,2004-08-09,-4.2763,14.96,5,1,False
VIX 低位日 <15 (区间D5天),SPY,2004-07-13,2004-08-10,-3.111,14.46,5,2,False
VIX 低位日 <15 (区间D5天),SPY,2004-07-14,2004-08-11,-3.0129,13.76,5,3,False
VIX 低位日 <15 (区间D5天),SPY,2004-07-15,2004-08-12,-3.4477,14.71,5,4,False
VIX 低位日 <15 (区间D5天),SPY,2004-07-16,2004-08-13,-3.1795,14.34,5,5,False
VIX 低位日 <15 (区间D1天),SPY,2004-07-20,2004-08-17,-2.4454,14.17,1,1,False
VIX 低位日 <15 (区间D3天),SPY,2004-08-25,2004-09-23,-0.135,14.98,3,1,False
VIX 低位日 <15 (区间D3天),SPY,2004-08-26,2004-09-24,0.324,14.91,3,2,False
VIX 低位日 <15 (区间D3天),SPY,2004-08-27,2004-09-27,-0.6281,14.71,3,3,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-01,2004-09-30,0.3953,14.91,26,1,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-02,2004-10-01,0.9504,14.28,26,2,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-03,2004-10-04,1.5341,13.91,26,3,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-07,2004-10-05,0.9215,14.07,26,4,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-08,2004-10-06,1.8653,14.06,26,5,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-09,2004-10-07,0.8624,14.01,26,6,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-10,2004-10-08,-0.4865,13.76,26,7,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-13,2004-10-11,-0.4055,13.17,26,8,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-14,2004-10-12,-0.9942,13.56,26,9,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-15,2004-10-13,-1.117,14.64,26,10,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-16,2004-10-14,-2.2097,14.39,26,11,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-17,2004-10-15,-1.6703,14.03,26,12,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-20,2004-10-18,-0.7024,14.43,26,13,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-21,2004-10-19,-1.9653,13.66,26,14,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-22,2004-10-20,-0.9234,14.74,26,15,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-23,2004-10-21,0.2614,14.8,26,16,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-24,2004-10-22,-1.3189,14.28,26,17,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-27,2004-10-25,-0.8036,14.62,26,18,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-28,2004-10-26,0.2336,13.83,26,19,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-29,2004-10-27,0.9299,13.21,26,20,False
VIX 低位日 <15 (区间D26天),SPY,2004-09-30,2004-10-28,1.3064,13.34,26,21,False
VIX 低位日 <15 (区间D26天),SPY,2004-10-01,2004-10-29,-0.396,12.75,26,22,False
VIX 低位日 <15 (区间D26天),SPY,2004-10-04,2004-11-01,-0.2899,13.41,26,23,False
VIX 低位日 <15 (区间D26天),SPY,2004-10-05,2004-11-02,-0.3073,13.95,26,24,False
VIX 低位日 <15 (区间D26天),SPY,2004-10-06,2004-11-03,0.2616,13.28,26,25,False
VIX 低位日 <15 (区间D26天),SPY,2004-10-07,2004-11-04,2.7325,14.5,26,26,False
VIX 低位日 <15 (区间D1天),SPY,2004-10-11,2004-11-08,3.6647,14.71,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2004-10-18,2004-11-15,6.3127,14.71,1,1,False
VIX 低位日 <15 (区间D2天),SPY,2004-10-20,2004-11-17,7.2928,14.85,2,1,False
VIX 低位日 <15 (区间D2天),SPY,2004-10-21,2004-11-18,6.7422,14.54,2,2,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-03,2004-12-02,3.7833,14.04,112,1,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-04,2004-12-03,2.3166,13.97,112,2,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-05,2004-12-06,1.6456,13.84,112,3,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-08,2004-12-07,0.8454,13.8,112,4,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-09,2004-12-08,1.6342,13.61,112,5,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-10,2004-12-09,1.915,13.08,112,6,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-11,2004-12-10,1.2472,13.04,112,7,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-12,2004-12-13,1.3301,13.33,112,8,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-15,2004-12-14,1.735,13.38,112,9,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-16,2004-12-15,2.545,13.21,112,10,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-17,2004-12-16,1.8806,13.21,112,11,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-18,2004-12-17,0.5895,12.98,112,12,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-19,2004-12-20,1.7459,13.5,112,13,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-22,2004-12-21,2.0427,12.97,112,14,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-23,2004-12-22,2.1327,12.67,112,15,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-24,2004-12-23,1.9672,12.72,112,16,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-26,2004-12-27,1.8335,12.78,112,17,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-29,2004-12-28,2.8605,13.3,112,18,False
VIX 低位日 <15 (区间D112天),SPY,2004-11-30,2004-12-29,2.9434,13.24,112,19,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-01,2004-12-30,1.5936,12.97,112,20,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-02,2004-12-31,1.2905,12.98,112,21,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-03,2005-01-03,0.8805,12.96,112,22,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-06,2005-01-04,-0.3188,13.19,112,23,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-07,2005-01-05,-0.0762,13.67,112,24,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-08,2005-01-06,-0.1515,13.19,112,25,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-09,2005-01-07,-0.6459,12.88,112,26,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-10,2005-01-10,-0.2765,12.76,112,27,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-13,2005-01-11,-1.8194,12.54,112,28,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-14,2005-01-12,-1.8379,12.73,112,29,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-15,2005-01-13,-2.6969,12.35,112,30,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-16,2005-01-14,-2.1273,12.27,112,31,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-17,2005-01-18,0.0251,11.95,112,32,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-20,2005-01-19,-1.0463,11.83,112,33,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-21,2005-01-20,-2.4005,11.55,112,34,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-22,2005-01-21,-3.2317,11.45,112,35,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-23,2005-01-24,-3.4942,11.23,112,36,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-27,2005-01-25,-3.0202,12.14,112,37,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-28,2005-01-26,-3.2596,12.0,112,38,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-29,2005-01-27,-3.2383,11.62,112,39,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-30,2005-01-28,-3.0546,12.56,112,40,False
VIX 低位日 <15 (区间D112天),SPY,2004-12-31,2005-01-31,-2.2421,13.29,112,41,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-03,2005-02-01,-1.1554,14.08,112,42,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-04,2005-02-02,0.3703,13.98,112,43,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-05,2005-02-03,0.805,14.09,112,44,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-06,2005-02-04,1.3658,13.58,112,45,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-07,2005-02-07,1.3762,13.49,112,46,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-10,2005-02-08,1.0168,13.23,112,47,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-11,2005-02-09,0.9562,13.19,112,48,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-12,2005-02-10,0.9868,12.56,112,49,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-13,2005-02-11,2.6781,12.84,112,50,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-14,2005-02-14,2.0636,12.43,112,51,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-18,2005-02-15,1.3895,12.47,112,52,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-19,2005-02-16,2.5292,13.18,112,53,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-20,2005-02-17,2.3234,13.83,112,54,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-21,2005-02-18,3.0913,14.36,112,55,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-24,2005-02-22,1.7589,14.65,112,56,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-25,2005-02-23,2.1988,14.06,112,57,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-26,2005-02-24,2.5676,13.44,112,58,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-27,2005-02-25,3.4063,13.24,112,59,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-28,2005-02-28,2.725,13.24,112,60,False
VIX 低位日 <15 (区间D112天),SPY,2005-01-31,2005-03-01,2.5982,12.82,112,61,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-01,2005-03-02,1.9006,12.03,112,62,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-02,2005-03-03,1.6349,11.66,112,63,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-03,2005-03-04,3.1691,11.79,112,64,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-04,2005-03-07,2.1293,11.21,112,65,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-07,2005-03-08,1.8822,11.73,112,66,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-08,2005-03-09,0.6322,11.6,112,67,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-09,2005-03-10,1.6176,12.0,112,68,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-10,2005-03-11,0.5428,11.51,112,69,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-11,2005-03-14,0.3064,11.43,112,70,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-14,2005-03-15,-0.4475,11.52,112,71,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-15,2005-03-16,-1.6594,11.27,112,72,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-16,2005-03-17,-1.5263,11.1,112,73,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-17,2005-03-18,-1.4056,11.77,112,74,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-18,2005-03-21,-1.9022,11.18,112,75,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-22,2005-03-22,-1.4334,13.14,112,76,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-23,2005-03-23,-2.0511,12.39,112,77,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-24,2005-03-24,-2.5782,11.57,112,78,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-25,2005-03-28,-3.3929,11.49,112,79,False
VIX 低位日 <15 (区间D112天),SPY,2005-02-28,2005-03-29,-3.3988,12.08,112,80,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-01,2005-03-30,-2.5159,12.04,112,81,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-02,2005-03-31,-2.6492,12.5,112,82,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-03,2005-04-01,-3.1265,12.93,112,83,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-04,2005-04-04,-4.1555,11.94,112,84,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-07,2005-04-05,-3.7462,12.26,112,85,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-08,2005-04-06,-3.0491,12.4,112,86,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-09,2005-04-07,-1.4301,12.7,112,87,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-10,2005-04-08,-2.6724,12.49,112,88,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-11,2005-04-11,-1.9105,12.8,112,89,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-14,2005-04-12,-2.0142,12.39,112,90,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-15,2005-04-13,-2.3639,13.15,112,91,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-16,2005-04-14,-2.8123,13.49,112,92,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-17,2005-04-15,-4.3649,13.29,112,93,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-18,2005-04-18,-3.4081,13.14,112,94,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-21,2005-04-19,-2.2777,13.61,112,95,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-22,2005-04-20,-2.6518,14.27,112,96,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-23,2005-04-21,-0.8462,14.06,112,97,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-24,2005-04-22,-1.3403,13.42,112,98,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-28,2005-04-25,-0.8354,13.75,112,99,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-29,2005-04-26,-1.1413,14.49,112,100,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-30,2005-04-27,-2.1408,13.64,112,101,False
VIX 低位日 <15 (区间D112天),SPY,2005-03-31,2005-04-28,-3.1875,14.02,112,102,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-01,2005-04-29,-1.4306,14.09,112,103,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-04,2005-05-02,-1.0456,14.11,112,104,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-05,2005-05-03,-1.3453,13.68,112,105,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-06,2005-05-04,-0.9275,13.15,112,106,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-07,2005-05-05,-1.4928,12.33,112,107,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-08,2005-05-06,-0.7712,12.62,112,108,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-11,2005-05-09,-0.2286,11.98,112,109,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-12,2005-05-10,-1.7692,11.3,112,110,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-13,2005-05-11,-0.0512,13.31,112,111,False
VIX 低位日 <15 (区间D112天),SPY,2005-04-14,2005-05-12,0.1555,14.53,112,112,False
VIX 低位日 <15 (区间D1天),SPY,2005-04-19,2005-05-17,1.8803,14.96,1,1,False
VIX 低位日 <15 (区间D1天),SPY,2005-04-21,2005-05-19,2.8273,14.41,1,1,False
VIX 低位日 <15 (区间D3天),SPY,2005-04-25,2005-05-23,2.9657,14.62,3,1,False
VIX 低位日 <15 (区间D3天),SPY,2005-04-26,2005-05-24,3.7326,14.91,3,2,False
VIX 低位日 <15 (区间D3天),SPY,2005-04-27,2005-05-25,3.2512,14.87,3,3,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-03,2005-06-01,3.3448,14.53,7,1,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-04,2005-06-02,2.7745,13.85,7,2,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-05,2005-06-03,2.2901,13.98,7,3,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-06,2005-06-06,2.5194,14.05,7,4,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-09,2005-06-07,1.9606,13.75,7,5,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-10,2005-06-08,2.8388,14.91,7,6,False
VIX 低位日 <15 (区间D7天),SPY,2005-05-11,2005-06-09,2.7636,14.45,7,7,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-17,2005-06-15,2.9852,14.57,101,1,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-18,2005-06-16,2.1972,13.63,101,2,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-19,2005-06-17,1.7353,13.32,101,3,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-20,2005-06-20,1.914,13.14,101,4,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-23,2005-06-21,1.4109,12.95,101,5,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-24,2005-06-22,1.7322,12.69,101,6,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-25,2005-06-23,0.3769,12.58,101,7,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-26,2005-06-24,-0.8913,12.24,101,8,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-27,2005-06-27,-0.9148,12.15,101,9,False
VIX 低位日 <15 (区间D101天),SPY,2005-05-31,2005-06-28,0.5608,13.29,101,10,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-01,2005-06-29,-0.556,12.36,101,11,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-02,2005-06-30,-1.3084,11.84,101,12,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-03,2005-07-01,-0.516,12.15,101,13,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-06,2005-07-05,0.3749,12.28,101,14,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-07,2005-07-06,-0.5411,12.39,101,15,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-08,2005-07-07,0.0334,12.7,101,16,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-09,2005-07-08,0.6972,12.08,101,17,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-10,2005-07-11,1.4476,11.96,101,18,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-13,2005-07-12,1.3933,11.65,101,19,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-14,2005-07-13,1.299,11.79,101,20,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-15,2005-07-14,1.503,11.46,101,21,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-16,2005-07-15,1.1862,11.15,101,22,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-17,2005-07-18,0.8158,11.48,101,23,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-20,2005-07-19,1.3344,11.47,101,24,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-21,2005-07-20,1.6218,11.08,101,25,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-22,2005-07-21,0.946,11.05,101,26,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-23,2005-07-22,3.0702,12.13,101,27,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-24,2005-07-25,3.5384,12.18,101,28,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-27,2005-07-26,3.5166,12.52,101,29,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-28,2005-07-27,3.0295,11.58,101,30,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-29,2005-07-28,3.9556,11.77,101,31,False
VIX 低位日 <15 (区间D101天),SPY,2005-06-30,2005-07-29,3.8261,12.04,101,32,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-01,2005-08-01,3.4468,11.4,101,33,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-05,2005-08-02,3.2368,11.68,101,34,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-06,2005-08-03,4.3857,12.27,101,35,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-07,2005-08-04,3.143,12.49,101,36,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-08,2005-08-05,1.2859,11.45,101,37,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-11,2005-08-08,0.5823,11.28,101,38,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-12,2005-08-09,0.9243,10.95,101,39,False
VIX 低位日 <15 (区间D101天),SPY,2005-07-13,2005-08-10,0.7351,10.84,101,40,False
