,DJF,JFM,MAM,AMJ,MJJ,JJA,JAS,SON,OND,dmi_SON,dmi_JJA,dmi_DJF,T_gl_DJF,T_gl_JFM,T_gl_MAM,T_gl_AMJ,T_gl_MJJ,T_gl_JJA,T_gl_JAS,T_gl_SON,T_gl_OND,T_nh_DJF,T_nh_JFM,T_nh_MAM,T_nh_AMJ,T_nh_MJJ,T_nh_JJA,T_nh_JAS,T_nh_SON,T_nh_OND,T_sh_DJF,T_sh_JFM,T_sh_MAM,T_sh_AMJ,T_sh_MJJ,T_sh_JJA,T_sh_JAS,T_sh_SON,T_sh_OND,T_nh_land_DJF,T_nh_land_JFM,T_nh_land_MAM,T_nh_land_AMJ,T_nh_land_MJJ,T_nh_land_JJA,T_nh_land_JAS,T_nh_land_SON,T_nh_land_OND,T_gl_land_DJF,T_gl_land_JFM,T_gl_land_MAM,T_gl_land_AMJ,T_gl_land_MJJ,T_gl_land_JJA,T_gl_land_JAS,T_gl_land_SON,T_gl_land_OND
2001,-0.7766666666666667,-0.61,-0.26333333333333336,-0.13333333333333333,-0.003333333333333336,0.06666666666666667,0.05333333333333334,-0.006666666666666668,-0.08333333333333333,-0.30633333333333335,-0.10466666666666667,-0.2316666666666667,0.313,0.418,0.4796666666666667,0.4566666666666667,0.47766666666666663,0.48299999999999993,0.49833333333333335,0.5453333333333333,0.561,0.3913333333333333,0.533,0.6146666666666667,0.5653333333333334,0.578,0.5986666666666667,0.6176666666666667,0.7176666666666667,0.773,0.23466666666666666,0.30266666666666664,0.34400000000000003,0.347,0.37666666666666665,0.367,0.37933333333333336,0.37333333333333335,0.3486666666666667,0.531,0.7886666666666667,0.9473333333333332,0.8003333333333332,0.7773333333333333,0.7533333333333334,0.7656666666666667,0.9233333333333335,0.9606666666666667,0.457,0.6366666666666667,0.7126666666666667,0.636,0.622,0.6453333333333333,0.6593333333333332,0.737,0.7366666666666667
2002,-0.036666666666666674,0.12666666666666668,0.3,0.44333333333333336,0.57,0.66,0.7133333333333334,0.9800000000000001,1.1266666666666667,0.26233333333333336,-0.21933333333333335,-0.09699999999999999,0.6033333333333334,0.6869999999999999,0.6136666666666667,0.49900000000000005,0.5023333333333333,0.502,0.5206666666666666,0.49466666666666664,0.442,0.839,0.9193333333333333,0.6509999999999999,0.54,0.5873333333333334,0.6206666666666666,0.6146666666666666,0.6396666666666667,0.5803333333333333,0.36766666666666664,0.4546666666666666,0.5760000000000001,0.4583333333333333,0.4176666666666667,0.38366666666666666,0.4266666666666666,0.34900000000000003,0.30333333333333334,1.4093333333333333,1.655,0.8773333333333332,0.6546666666666666,0.7506666666666667,0.7943333333333333,0.7799999999999999,0.6533333333333334,0.47200000000000003,1.0193333333333332,1.2113333333333334,0.8029999999999999,0.6326666666666667,0.6750000000000002,0.6876666666666668,0.699,0.6236666666666667,0.5083333333333333
2003,0.8366666666666668,0.6,0.16666666666666666,0.02666666666666666,0.04,0.22666666666666666,0.25666666666666665,0.37999999999999995,0.4533333333333333,-0.154,0.126,-0.12666666666666668,0.49099999999999994,0.5353333333333333,0.48433333333333334,0.4663333333333333,0.4716666666666667,0.504,0.5536666666666666,0.5706666666666667,0.598,0.6033333333333334,0.6389999999999999,0.6143333333333333,0.6046666666666667,0.6309999999999999,0.6646666666666666,0.7503333333333334,0.8126666666666668,0.8623333333333334,0.379,0.43166666666666664,0.35433333333333333,0.3276666666666666,0.31233333333333335,0.3433333333333333,0.35733333333333334,0.32833333333333337,0.333,0.6963333333333334,0.8330000000000001,0.7440000000000001,0.7373333333333333,0.746,0.797,0.8786666666666667,0.934,1.09,0.6543333333333333,0.7286666666666667,0.6563333333333333,0.7003333333333334,0.7076666666666668,0.7036666666666666,0.7250000000000001,0.7796666666666666,0.876
2004,0.4066666666666667,0.2866666666666667,0.16666666666666666,0.2333333333333333,0.3433333333333333,0.49666666666666665,0.63,0.7466666666666667,0.7966666666666665,-0.08766666666666667,-0.27266666666666667,0.11566666666666665,0.5936666666666667,0.5493333333333333,0.4603333333333333,0.39033333333333337,0.297,0.33433333333333337,0.38533333333333336,0.5413333333333333,0.5243333333333333,0.8063333333333333,0.7363333333333332,0.6406666666666666,0.5503333333333333,0.47666666666666674,0.507,0.5613333333333334,0.7393333333333333,0.6693333333333333,0.37999999999999995,0.36199999999999993,0.2803333333333333,0.2306666666666667,0.11833333333333333,0.16233333333333336,0.20966666666666667,0.34400000000000003,0.37999999999999995,1.1866666666666668,1.1356666666666666,0.8193333333333334,0.5893333333333334,0.4956666666666667,0.504,0.5619999999999999,0.9049999999999999,0.8323333333333333,0.9503333333333334,0.9090000000000001,0.638,0.49366666666666664,0.395,0.44,0.4603333333333333,0.7746666666666666,0.746
2005,0.69,0.6,0.4266666666666667,0.3333333333333333,0.19333333333333336,0.10666666666666667,0.03333333333333333,-0.03666666666666666,-0.27,-0.414,-0.3016666666666667,-0.272,0.5266666666666667,0.6033333333333334,0.6053333333333334,0.5810000000000001,0.5566666666666666,0.5673333333333334,0.5886666666666667,0.649,0.637,0.6413333333333334,0.7753333333333333,0.8293333333333334,0.8210000000000001,0.7836666666666666,0.7606666666666667,0.7926666666666667,0.9456666666666665,0.9239999999999999,0.412,0.43133333333333335,0.38066666666666665,0.3403333333333333,0.3293333333333333,0.37366666666666665,0.38433333333333336,0.35233333333333333,0.3496666666666666,0.6546666666666666,0.8446666666666666,1.002,0.9726666666666667,0.8793333333333333,0.8530000000000001,0.9413333333333332,1.303,1.2193333333333334,0.6456666666666666,0.7886666666666665,0.8663333333333334,0.8603333333333333,0.7966666666666667,0.7856666666666667,0.8153333333333332,1.062,0.9943333333333334
2006,-0.6566666666666666,-0.6466666666666666,-0.24666666666666667,0.02333333333333333,0.15666666666666665,0.32,0.47666666666666674,0.8033333333333333,0.9433333333333334,0.5019999999999999,0.07,-0.247,0.5750000000000001,0.5536666666666666,0.49033333333333334,0.5033333333333333,0.5033333333333333,0.5589999999999999,0.5506666666666667,0.603,0.6576666666666666,0.765,0.7293333333333333,0.6803333333333333,0.7040000000000001,0.7163333333333334,0.718,0.7256666666666667,0.8886666666666666,0.9896666666666668,0.38433333333333336,0.37766666666666665,0.3,0.3023333333333333,0.2896666666666667,0.3996666666666666,0.3753333333333333,0.31766666666666665,0.32633333333333336,0.8993333333333334,0.9010000000000001,0.8370000000000001,0.8936666666666667,0.9293333333333332,0.94,0.875,1.0383333333333333,1.287,0.7703333333333333,0.7749999999999999,0.6193333333333334,0.6473333333333333,0.7096666666666667,0.7923333333333332,0.7639999999999999,0.8906666666666666,1.0556666666666665
2007,0.68,0.34,-0.060000000000000005,-0.08666666666666667,-0.16333333333333333,-0.26333333333333336,-0.5566666666666666,-1.11,-1.2833333333333334,0.09333333333333332,0.10433333333333333,0.18233333333333335,0.7426666666666666,0.7006666666666668,0.6243333333333333,0.5956666666666667,0.5426666666666667,0.545,0.5479999999999999,0.529,0.49766666666666665,1.0976666666666668,0.9943333333333334,0.8583333333333334,0.809,0.6766666666666666,0.6966666666666667,0.7093333333333334,0.7646666666666667,0.7873333333333333,0.3876666666666666,0.40633333333333327,0.38966666666666666,0.38199999999999995,0.4086666666666667,0.39366666666666666,0.3873333333333333,0.29433333333333334,0.20866666666666667,1.655333333333333,1.493,1.1456666666666668,1.0363333333333333,0.8756666666666666,0.8959999999999999,0.89,0.9660000000000001,1.0496666666666667,1.286,1.1846666666666665,0.9496666666666668,0.8343333333333334,0.6806666666666666,0.6766666666666667,0.7440000000000001,0.8396666666666667,0.8353333333333334
2008,-1.5533333333333335,-1.46,-0.9266666666666666,-0.7300000000000001,-0.49,-0.29000000000000004,-0.20333333333333334,-0.3166666666666667,-0.4666666666666666,-0.0043333333333333375,0.19499999999999998,-0.06133333333333333,0.292,0.35566666666666663,0.49066666666666664,0.41533333333333333,0.4453333333333333,0.45333333333333337,0.5093333333333333,0.584,0.5563333333333332,0.49633333333333335,0.5676666666666667,0.7443333333333334,0.6283333333333333,0.628,0.6296666666666667,0.6336666666666666,0.819,0.826,0.08766666666666667,0.144,0.237,0.20233333333333334,0.26299999999999996,0.2773333333333333,0.38533333333333336,0.34933333333333333,0.287,0.6486666666666666,0.852,1.0876666666666666,0.778,0.7406666666666667,0.73,0.6763333333333333,0.9673333333333334,1.035,0.5236666666666666,0.6549999999999999,0.7493333333333334,0.5503333333333333,0.5966666666666667,0.621,0.6236666666666667,0.8683333333333333,0.8923333333333333
2009,-0.75,-0.6966666666666667,-0.17,0.20333333333333337,0.4533333333333333,0.5833333333333334,0.6133333333333333,0.9933333333333333,1.3133333333333332,-0.061,-0.06533333333333334,0.04700000000000001,0.4996666666666667,0.492,0.5026666666666667,0.5630000000000001,0.6146666666666668,0.6383333333333333,0.6573333333333333,0.6626666666666666,0.6476666666666667,0.7000000000000001,0.6436666666666666,0.5753333333333334,0.6366666666666667,0.6453333333333333,0.694,0.7566666666666667,0.8136666666666666,0.7566666666666668,0.2996666666666667,0.3403333333333333,0.42933333333333334,0.48900000000000005,0.584,0.5826666666666667,0.5573333333333333,0.5113333333333333,0.5386666666666666,0.9269999999999999,0.8949999999999999,0.7633333333333333,0.7703333333333333,0.6783333333333333,0.7073333333333333,0.8403333333333333,0.9353333333333333,0.7296666666666667,0.7663333333333333,0.7526666666666667,0.6833333333333332,0.691,0.6086666666666667,0.6923333333333334,0.8046666666666665,0.8566666666666666,0.7046666666666667
2010,1.3733333333333333,1.1533333333333335,0.5066666666666667,0.06999999999999999,-0.39333333333333337,-0.7533333333333334,-1.0733333333333335,-1.4066666666666665,-1.4366666666666665,-0.3996666666666666,-0.06733333333333334,0.159,0.7056666666666667,0.7786666666666666,0.7926666666666667,0.7233333333333333,0.654,0.621,0.5933333333333334,0.6423333333333333,0.599,0.8109999999999999,0.9293333333333335,1.044,0.988,0.9006666666666666,0.8813333333333334,0.823,0.9329999999999999,0.9063333333333334,0.6003333333333333,0.6283333333333333,0.5416666666666666,0.4586666666666666,0.4073333333333333,0.36066666666666664,0.36366666666666664,0.3513333333333333,0.29133333333333333,0.8003333333333335,1.0570000000000002,1.2026666666666666,1.1563333333333332,1.1306666666666667,1.1596666666666666,1.0786666666666667,1.2533333333333332,1.1583333333333334,0.7610000000000001,0.9563333333333333,1.0656666666666665,1.0236666666666665,0.981,0.9580000000000001,0.8933333333333334,0.9810000000000002,0.8726666666666666
2011,-1.3,-1.0866666666666667,-0.6333333333333333,-0.44,-0.2833333333333334,-0.3166666666666667,-0.4766666666666666,-0.8366666666666666,-0.9366666666666666,0.29800000000000004,0.20733333333333334,0.07333333333333333,0.435,0.4746666666666666,0.526,0.5233333333333333,0.5393333333333333,0.6103333333333334,0.6086666666666667,0.539,0.5236666666666666,0.5693333333333334,0.631,0.754,0.7403333333333334,0.7176666666666667,0.7519999999999999,0.741,0.747,0.7693333333333334,0.301,0.31833333333333336,0.298,0.307,0.36200000000000004,0.4693333333333333,0.47666666666666674,0.3313333333333333,0.2783333333333333,0.543,0.6113333333333334,0.9326666666666666,1.0023333333333333,0.9209999999999999,0.9616666666666666,0.96,1.0113333333333332,1.0536666666666668,0.45566666666666666,0.49033333333333334,0.6789999999999999,0.7523333333333334,0.7240000000000001,0.7933333333333333,0.8096666666666668,0.8300000000000001,0.836
2012,-0.8466666666666667,-0.6933333333333334,-0.3433333333333333,-0.15,0.023333333333333345,0.24333333333333332,0.3233333333333333,0.2933333333333334,0.19333333333333336,0.1546666666666667,0.3993333333333333,-0.05333333333333334,0.437,0.4123333333333333,0.5569999999999999,0.6266666666666666,0.6143333333333333,0.612,0.6153333333333333,0.6916666666666668,0.632,0.6533333333333333,0.5616666666666666,0.8126666666666668,0.9523333333333334,0.911,0.87,0.844,0.8843333333333333,0.747,0.22033333333333335,0.26266666666666666,0.30133333333333334,0.301,0.3173333333333333,0.3539999999999999,0.38666666666666666,0.49899999999999994,0.517,0.7533333333333334,0.6473333333333333,1.1969999999999998,1.3473333333333333,1.237,1.131,1.0410000000000001,1.013,0.7243333333333334,0.6043333333333334,0.5183333333333334,0.8839999999999999,1.001,0.9203333333333333,0.8803333333333333,0.8613333333333334,0.914,0.722
2013,-0.22666666666666666,-0.3,-0.19000000000000003,-0.20666666666666667,-0.25333333333333335,-0.2833333333333334,-0.22333333333333336,-0.043333333333333335,-0.06333333333333334,-0.09299999999999999,-0.29066666666666663,0.13033333333333333,0.5256666666666666,0.5656666666666667,0.5643333333333334,0.5910000000000001,0.5973333333333334,0.6256666666666667,0.6466666666666666,0.7106666666666667,0.6709999999999999,0.605,0.7076666666666666,0.7439999999999999,0.7436666666666666,0.738,0.7383333333333333,0.737,0.8813333333333334,0.8953333333333333,0.4466666666666667,0.424,0.38466666666666666,0.4386666666666667,0.457,0.5133333333333333,0.5563333333333333,0.5396666666666666,0.4466666666666667,0.7763333333333332,1.01,0.8290000000000001,0.8783333333333333,0.8996666666666666,0.8846666666666666,0.8156666666666667,1.055,1.1176666666666666,0.7443333333333334,0.8733333333333334,0.7276666666666666,0.7926666666666667,0.8123333333333332,0.7936666666666667,0.7560000000000001,0.9303333333333333,0.9513333333333334
2014,-0.21333333333333335,-0.12,0.36333333333333334,0.45999999999999996,0.35666666666666663,0.23,0.19666666666666668,0.5333333333333333,0.6900000000000001,0.0016666666666666653,-0.25433333333333336,-0.01633333333333334,0.5823333333333333,0.6093333333333334,0.7130000000000001,0.6906666666666667,0.641,0.6413333333333333,0.6903333333333334,0.7093333333333334,0.6816666666666666,0.765,0.8470000000000001,0.976,0.9089999999999999,0.8436666666666666,0.8853333333333332,0.9133333333333334,0.9089999999999999,0.9403333333333332,0.40066666666666667,0.37233333333333335,0.45,0.4723333333333333,0.4386666666666667,0.39733333333333337,0.4673333333333334,0.5093333333333333,0.4223333333333334,0.9066666666666666,1.0326666666666666,1.2316666666666667,1.106,0.934,0.9213333333333332,0.8726666666666666,0.851,1.0330000000000001,0.7683333333333332,0.8069999999999999,0.9836666666666668,0.9566666666666667,0.8553333333333333,0.826,0.8053333333333333,0.8433333333333333,0.9303333333333335
2015,0.6933333333333334,0.68,0.9700000000000001,1.1333333333333333,1.2266666666666668,1.3566666666666667,1.5033333333333332,1.93,2.0833333333333335,0.37433333333333335,0.363,-0.13299999999999998,0.7276666666666668,0.7639999999999999,0.7323333333333334,0.7206666666666667,0.7293333333333333,0.7536666666666667,0.7756666666666666,0.939,1.0113333333333332,1.0416666666666667,1.0703333333333334,1.0253333333333332,1.013,1.0086666666666666,1.0286666666666668,1.0756666666666665,1.2656666666666665,1.3303333333333331,0.41333333333333333,0.45799999999999996,0.43933333333333335,0.428,0.44933333333333336,0.47833333333333333,0.4753333333333334,0.6126666666666667,0.6926666666666668,1.471,1.5250000000000001,1.2883333333333333,1.173,1.103,1.0583333333333333,1.0843333333333334,1.352,1.6506666666666667,1.1676666666666666,1.2140000000000002,1.0543333333333333,1.005,0.9846666666666666,0.9803333333333333,0.9693333333333333,1.1983333333333333,1.436
2016,2.0433333333333334,1.8333333333333333,1.07,0.6933333333333334,0.33666666666666667,0.09333333333333334,-0.09999999999999999,-0.3233333333333333,-0.31,-0.39666666666666667,-0.5476666666666666,0.14233333333333334,1.11,1.157,1.024,0.8883333333333333,0.801,0.8233333333333333,0.8460000000000001,0.8293333333333334,0.8076666666666666,1.5373333333333334,1.6133333333333333,1.3776666666666666,1.2153333333333334,1.0936666666666666,1.099,1.12,1.0863333333333334,1.0266666666666666,0.6829999999999999,0.7013333333333334,0.6709999999999999,0.5616666666666666,0.5086666666666667,0.5473333333333333,0.5716666666666667,0.572,0.5883333333333334,2.143,2.2183333333333333,1.8696666666666666,1.5266666666666666,1.2770000000000001,1.3133333333333332,1.3516666666666666,1.111,1.0446666666666669,1.7670000000000001,1.8266666666666669,1.5606666666666669,1.2823333333333333,1.1006666666666665,1.132,1.1593333333333333,0.957,0.9243333333333332
2017,-0.060000000000000005,0.056666666666666664,0.31,0.39999999999999997,0.41,0.2933333333333334,0.07666666666666666,-0.25333333333333335,-0.4033333333333333,0.11299999999999999,0.431,-0.09833333333333334,0.9269999999999999,1.0176666666666667,0.8846666666666666,0.7533333333333333,0.7393333333333333,0.7483333333333334,0.7726666666666667,0.774,0.8016666666666667,1.2373333333333332,1.3583333333333332,1.1420000000000001,0.977,0.9106666666666667,0.967,0.9923333333333333,1.0113333333333332,1.0976666666666668,0.617,0.6776666666666666,0.628,0.5296666666666666,0.5683333333333334,0.5296666666666666,0.5533333333333333,0.5363333333333333,0.5056666666666666,1.667,1.86,1.429,1.1753333333333333,1.0716666666666668,1.116666666666667,1.131,1.1306666666666667,1.2506666666666666,1.3476666666666668,1.4740000000000002,1.1716666666666666,1.006,1.0016666666666667,1.0476666666666665,1.0763333333333334,1.0126666666666668,1.0673333333333332
2018,-0.59,-0.5366666666666667,-0.13999999999999999,0.12666666666666668,0.29333333333333333,0.3499999999999999,0.41333333333333333,0.8866666666666667,1.0866666666666667,0.596,0.10966666666666665,0.042,0.7629999999999999,0.7530000000000001,0.7626666666666667,0.7463333333333333,0.7173333333333334,0.7283333333333334,0.7116666666666666,0.7556666666666668,0.8019999999999999,1.111,1.0383333333333333,0.9343333333333333,0.8873333333333333,0.86,0.8666666666666667,0.8756666666666666,0.9663333333333334,1.004,0.4156666666666667,0.4676666666666667,0.5906666666666668,0.605,0.5746666666666668,0.5893333333333334,0.5469999999999999,0.5443333333333333,0.5996666666666667,1.2926666666666666,1.2563333333333333,1.195,1.098,1.1496666666666666,1.1273333333333335,1.099,0.9953333333333333,1.0436666666666667,1.0756666666666668,1.0423333333333333,1.063,0.976,0.9606666666666666,0.9199999999999999,0.9446666666666665,0.9066666666666666,0.9500000000000001
2019,0.9500000000000001,0.89,0.8566666666666666,0.8166666666666668,0.7599999999999999,0.6000000000000001,0.3933333333333333,0.5933333333333333,0.7766666666666667,0.8969999999999999,0.5459999999999999,0.37066666666666664,0.8213333333333334,0.9083333333333332,0.9263333333333333,0.8366666666666666,0.8119999999999999,0.8316666666666667,0.8333333333333334,0.9,0.9710000000000001,0.9946666666666667,1.1246666666666665,1.1866666666666668,1.0983333333333334,1.064,1.1153333333333333,1.149,1.2173333333333334,1.2396666666666667,0.6476666666666667,0.6916666666666668,0.6656666666666666,0.5746666666666668,0.56,0.5483333333333333,0.5183333333333333,0.583,0.702,1.314,1.5616666666666668,1.4656666666666665,1.279,1.125,1.1676666666666666,1.1743333333333332,1.2646666666666668,1.4146666666666665,1.1606666666666667,1.3153333333333335,1.2510000000000001,1.1273333333333333,1.0196666666666667,1.0273333333333332,1.0126666666666666,1.132,1.28
2020,0.7466666666666666,0.7200000000000001,0.45333333333333337,0.22,0.02666666666666667,-0.08666666666666667,-0.29,-0.8166666666666668,-0.9366666666666666,-0.03166666666666667,0.19699999999999998,0.15666666666666665,1.0646666666666667,1.0810000000000002,1.0063333333333333,0.9183333333333333,0.8423333333333334,0.8140000000000001,0.8326666666666668,0.891,0.8326666666666668,1.4413333333333334,1.513333333333333,1.3496666666666666,1.2146666666666668,1.1473333333333333,1.1219999999999999,1.144,1.256,1.235,0.6873333333333332,0.6483333333333333,0.6633333333333333,0.6223333333333333,0.5376666666666666,0.5063333333333334,0.5213333333333333,0.5256666666666666,0.4306666666666667,2.263666666666667,2.3989999999999996,1.6533333333333333,1.3230000000000002,1.2473333333333334,1.1863333333333335,1.2169999999999999,1.4446666666666665,1.4393333333333331,1.809,1.8693333333333335,1.3399999999999999,1.131,1.051,1.044,1.0873333333333333,1.3003333333333333,1.2223333333333333
2021,-1.0466666666666666,-0.92,-0.4533333333333333,-0.25,-0.15333333333333335,-0.18999999999999997,-0.3433333333333333,-0.64,-0.7733333333333333,-0.02666666666666666,-0.11,0.10833333333333332,0.6546666666666666,0.6696666666666666,0.7306666666666667,0.7243333333333334,0.7356666666666666,0.7726666666666667,0.8250000000000001,0.8889999999999999,0.85,1.0373333333333334,1.015,1.0806666666666667,1.1066666666666667,1.0833333333333333,1.0816666666666668,1.0616666666666665,1.1866666666666668,1.1746666666666667,0.27233333333333337,0.32466666666666666,0.38166666666666665,0.3423333333333333,0.38799999999999996,0.46366666666666667,0.5883333333333333,0.5910000000000001,0.5253333333333333,1.2966666666666666,1.3856666666666666,1.3433333333333335,1.3383333333333336,1.3816666666666668,1.377,1.2343333333333333,1.3476666666666668,1.418,0.9793333333333334,1.0253333333333334,1.0333333333333334,1.0596666666666668,1.1253333333333333,1.1793333333333333,1.1413333333333335,1.1536666666666668,1.1523333333333332
2022,-0.6666666666666666,-0.5933333333333334,-0.7300000000000001,-0.68,-0.6,-0.6066666666666667,-0.7433333333333333,-0.8333333333333334,-0.7333333333333333,-0.42733333333333334,-0.25866666666666666,-0.08600000000000001,0.7643333333333334,0.8083333333333335,0.8023333333333333,0.7879999999999999,0.7916666666666666,0.8333333333333334,0.823,0.8119999999999999,0.7883333333333334,1.0653333333333332,1.1406666666666665,1.107,1.0526666666666666,1.0343333333333333,1.0956666666666666,1.117,1.156,1.1119999999999999,0.463,0.4756666666666667,0.49766666666666665,0.5236666666666667,0.5486666666666666,0.5713333333333334,0.529,0.46799999999999997,0.46466666666666673,1.4169999999999998,1.5146666666666666,1.3606666666666667,1.2933333333333332,1.2743333333333335,1.3733333333333333,1.336,1.368,1.2610000000000001,1.123,1.171,1.0730000000000002,1.0143333333333333,1.0073333333333334,1.0986666666666667,1.097,1.0663333333333334,0.977
2023,-0.5566666666666666,-0.37333333333333335,0.21999999999999997,0.5333333333333333,0.7733333333333334,1.01,1.1933333333333334,1.5933333333333335,1.71,0.89,0.6629999999999999,0.058666666666666666,0.8046666666666668,0.9326666666666666,0.9780000000000001,0.9546666666666667,1.0333333333333334,1.1443333333333332,1.2406666666666668,1.3389999999999997,1.311,1.0986666666666667,1.246,1.1686666666666667,1.0776666666666668,1.2366666666666666,1.3866666666666667,1.5456666666666667,1.7826666666666666,1.816,0.5106666666666667,0.6196666666666667,0.7876666666666666,0.8320000000000002,0.8303333333333334,0.9023333333333333,0.9359999999999999,0.8959999999999999,0.8066666666666666,1.4963333333333333,1.8463333333333332,1.4373333333333334,1.2343333333333335,1.4483333333333333,1.6266666666666667,1.8153333333333332,2.1503333333333337,2.2020000000000004,1.1526666666666667,1.4236666666666666,1.1936666666666667,1.098,1.2973333333333332,1.479,1.624666666666667,1.8216666666666665,1.8203333333333334
2024,1.5966666666666667,1.3566666666666667,0.84,0.6166666666666667,0.42333333333333334,0.32,0.16333333333333336,-0.04666666666666667,-0.18666666666666668,-0.15433333333333335,0.16566666666666666,0.648,1.2286666666666666,1.2143333333333333,1.163,1.1206666666666667,1.095,1.1466666666666667,1.163,1.1843333333333335,1.1783333333333335,1.6593333333333333,1.5810000000000002,1.5183333333333333,1.4826666666666668,1.3833333333333335,1.4016666666666666,1.428,1.5996666666666666,1.6203333333333332,0.7983333333333333,0.8476666666666667,0.8076666666666666,0.7583333333333333,0.8063333333333333,0.8913333333333333,0.8983333333333333,0.7686666666666667,0.7356666666666666,2.095,2.065,1.9666666666666666,1.8696666666666666,1.6449999999999998,1.6929999999999998,1.6853333333333333,1.9586666666666668,2.0863333333333336,1.7590000000000001,1.7530000000000001,1.5883333333333336,1.507,1.3513333333333335,1.4566666666666668,1.4893333333333334,1.7153333333333334,1.7556666666666665
2025,-0.5266666666666667,-0.34,0.02,0.056666666666666664,0.12,0.04666666666666668,-0.10999999999999999,-0.4266666666666667,-0.45,-0.39033333333333337,-0.16866666666666666,-0.17,1.163,1.1746666666666667,1.0663333333333334,0.9736666666666668,0.9206666666666666,0.9430000000000001,1.0163333333333335,1.0876666666666666,1.0273333333333332,1.5513333333333332,1.5333333333333332,1.3739999999999999,1.2246666666666666,1.1276666666666666,1.1306666666666667,1.216,1.3786666666666667,1.3463333333333336,0.775,0.8163333333333332,0.7583333333333334,0.7223333333333333,0.7136666666666667,0.7549999999999999,0.8166666666666668,0.7973333333333334,0.7086666666666668,2.0436666666666663,2.0646666666666667,1.8903333333333332,1.6376666666666668,1.4303333333333335,1.437,1.483666666666667,1.609,1.6333333333333335,1.7033333333333334,1.7276666666666667,1.5506666666666664,1.3413333333333333,1.2186666666666666,1.2103333333333335,1.2933333333333334,1.3973333333333333,1.3659999999999999
2026,-0.27,-0.06666666666666668,0.6833333333333332,1.1366666666666667,1.4666666666666668,1.7333333333333334,,,,,,0.21166666666666667,0.988,1.0290000000000001,1.0293333333333332,1.037,1.0576666666666665,,,,,1.2786666666666668,1.287,1.2306666666666668,1.2806666666666666,1.36,,,,,0.697,0.7706666666666666,0.828,0.7936666666666667,0.7556666666666666,,,,,1.656,1.7313333333333334,1.6139999999999999,1.5843333333333334,1.6850000000000003,,,,,1.3456666666666666,1.3996666666666666,1.3150000000000002,1.3316666666666668,1.4173333333333333,,,,
