sector,ticker,pair,date,t,entry,entry_reason,days_into_window,etf_depth_pct,ema_state,support_level,support_band_lo,support_band_hi,support_age,support_touches,n_levels,lower_shadow,stk_vol_ratio,stk_ret_day,rs5,vix,spy_above_ma100,etf_t_index,fwd1,fwd5,fwd10,fwd20,support_broken_day,cls
XLY,NKE,XLY/NKE,2012-06-01,4386,21.68,连续3日低于EMA20,0,-3.88,EMA10<EMA20,21.524,21.232,21.815,72,分形支撑(3触),1,0.18,1.02,-3.31,1.36,26.7,False,3382,0.1,3.86,-2.72,-16.08,8.0,支撑击穿
XLY,NKE,XLY/NKE,2012-10-24,4487,19.323,死叉,1,-1.7,EMA10<EMA20,18.977,18.703,19.252,244,分形支撑(5触),1,0.32,0.93,0.08,-1.59,18.3,True,3483,-1.7,1.78,-0.62,5.14,,死猫反弹
XLY,NKE,XLY/NKE,2012-11-14,4500,18.847,连续3日低于EMA20,3,-2.55,EMA10<EMA20,18.418,18.149,18.686,243,分形支撑(1触),1,0.41,1.43,-0.95,-1.09,17.9,False,3496,0.25,5.52,9.24,7.89,,V型反转
XLY,NKE,XLY/NKE,2013-06-21,4650,25.492,死叉,1,-1.75,EMA10<EMA20,25.029,24.697,25.362,44,分形支撑(1触),1,0.38,1.41,-0.35,-0.12,18.9,True,3646,-1.02,5.13,5.2,4.49,,V型反转
XLY,NKE,XLY/NKE,2014-02-04,4806,29.867,连续3日低于EMA20,13,-3.17,EMA10<EMA20,29.542,29.22,29.864,77,分形支撑(1触),1,0.19,0.84,-0.52,-0.25,19.1,False,3802,0.13,4.92,6.11,10.14,,V型反转
XLY,NKE,XLY/NKE,2015-08-24,5197,44.785,死叉,2,-7.94,EMA10<EMA20,42.205,41.71,42.699,101,分形支撑(4触),3,0.45,2.9,-2.81,0.1,40.7,False,4193,-0.33,7.59,7.86,11.93,,V型反转
XLY,NKE,XLY/NKE,2016-01-04,5288,53.314,连续3日低于EMA20,0,-2.43,EMA10<EMA20,52.178,51.351,53.006,57,分形支撑(2触),1,0.24,1.05,-1.57,-0.51,20.7,False,4284,1.4,-3.2,-5.2,1.67,4.0,支撑击穿
XLY,NKE,XLY/NKE,2016-01-14,5296,50.706,连续3日低于EMA20,8,-4.23,EMA10<EMA20,49.062,48.234,49.889,74,分形支撑(1触),1,0.59,0.82,-0.46,-0.34,24.0,False,4292,-1.62,4.05,5.98,-3.57,,死猫反弹
XLY,NKE,XLY/NKE,2016-02-05,5311,49.544,连续3日低于EMA20,1,-4.44,EMA10<EMA20,49.052,48.179,49.924,89,分形支撑(2触),1,0.07,1.36,-4.99,-2.48,23.4,False,4307,-3.73,-1.31,5.25,3.91,1.0,支撑击穿
XLY,NKE,XLY/NKE,2016-02-08,5312,47.699,连续3日低于EMA20,2,-5.73,EMA10<EMA20,46.788,45.911,47.666,145,分形支撑(2触),2,0.54,1.91,-3.73,-5.13,26.0,False,4308,1.16,5.0,9.39,8.95,,V型反转
XLY,NKE,XLY/NKE,2016-05-18,5382,48.76,死叉,3,-1.96,EMA10<EMA20,47.773,46.832,48.714,202,分形支撑(2触),1,0.38,1.46,-1.72,0.52,15.9,True,4378,1.64,-0.23,-2.55,-4.44,,横盘消化
XLY,NKE,XLY/NKE,2016-06-24,5408,45.826,死叉,0,-2.64,EMA10<EMA20,45.13,44.374,45.887,249,分形支撑(1触),1,0.15,1.48,-2.83,0.17,25.8,True,4404,-1.33,5.74,8.06,8.65,,V型反转
XLY,NKE,XLY/NKE,2016-09-09,5461,48.348,连续3日低于EMA20,8,-2.93,EMA10<EMA20,48.065,47.444,48.686,74,分形支撑(2触),1,0.08,1.35,-1.5,-2.65,17.5,True,4457,1.23,-0.27,-0.33,-6.4,,横盘消化
XLY,NKE,XLY/NKE,2017-05-19,5635,45.542,连续3日低于EMA20,0,-0.09,EMA10>=EMA20,44.486,43.904,45.069,223,分形支撑(5触),1,0.15,1.96,0.17,-3.78,12.0,True,4631,-0.39,1.58,2.74,0.83,,V型反转
XLY,NKE,XLY/NKE,2017-08-29,5705,46.545,死叉,12,-0.9,EMA10<EMA20,45.556,44.92,46.191,155,分形支撑(3触),2,0.81,1.66,-1.86,-1.74,11.7,True,4701,-0.32,0.4,1.85,0.23,,V型反转
XLY,NKE,XLY/NKE,2018-04-02,5852,57.154,连续3日低于EMA20,7,-4.11,EMA10<EMA20,55.607,54.651,56.563,59,分形支撑(3触),1,0.32,1.45,-3.49,0.96,23.6,False,4848,4.02,4.77,4.59,6.66,,V型反转
XLY,NKE,XLY/NKE,2018-10-10,5986,67.15,死叉,4,-5.14,EMA10<EMA20,67.544,66.636,68.452,64,分形支撑(2触),2,0.03,1.51,-6.81,-3.53,23.0,False,4982,-0.57,2.05,-3.76,4.04,7.0,支撑击穿
XLY,NKE,XLY/NKE,2018-10-26,5998,64.579,死叉,16,-5.01,EMA10<EMA20,63.188,62.268,64.108,103,分形支撑(2触),1,0.65,0.98,-1.41,-0.13,24.2,False,4994,0.17,6.26,5.95,0.89,,V型反转
XLY,NKE,XLY/NKE,2018-11-20,6015,63.727,死叉,5,-5.22,EMA10<EMA20,63.239,62.231,64.248,120,分形支撑(3触),1,0.38,1.26,-1.93,0.46,22.5,False,5011,1.76,4.98,6.53,-4.77,,死猫反弹
XLY,NKE,XLY/NKE,2018-12-10,6027,65.166,死叉,2,-2.42,EMA10<EMA20,63.18,61.877,64.483,132,分形支撑(5触),1,0.61,1.05,-1.13,0.73,22.6,False,5023,1.46,-3.6,-6.08,5.63,8.0,支撑击穿
XLY,NKE,XLY/NKE,2018-12-20,6035,60.69,死叉,10,-6.52,EMA10<EMA20,59.326,57.999,60.652,206,分形支撑(3触),1,0.33,1.89,-2.09,0.04,28.4,False,5031,7.17,8.6,12.13,19.58,,V型反转
XLY,NKE,XLY/NKE,2019-05-23,6140,74.461,连续3日低于EMA20,10,-2.62,EMA10<EMA20,73.196,72.307,74.084,161,分形支撑(3触),1,0.48,1.37,-0.67,1.07,16.9,True,5136,-0.58,-6.4,1.21,4.05,3.0,支撑击穿
XLY,NKE,XLY/NKE,2019-05-29,6143,71.064,连续3日低于EMA20,13,-3.18,EMA10<EMA20,71.001,70.081,71.921,193,分形支撑(3触),1,0.37,1.38,-2.87,-2.07,17.9,False,5139,0.49,5.17,5.06,4.96,2.0,支撑击穿
XLY,NKE,XLY/NKE,2019-08-02,6189,73.313,连续3日低于EMA20,1,-2.74,EMA10<EMA20,73.584,72.497,74.671,210,分形支撑(5触),1,0.14,1.59,-2.38,-2.9,17.6,True,5185,-2.67,1.04,-1.06,4.41,1.0,支撑击穿
XLY,NKE,XLY/NKE,2019-08-05,6190,71.352,连续3日低于EMA20,2,-4.86,EMA10<EMA20,70.382,69.294,71.469,240,分形支撑(3触),2,0.42,1.52,-2.67,-3.35,24.6,False,5186,2.95,3.39,2.74,7.49,,V型反转
XLY,NKE,XLY/NKE,2019-08-16,6199,72.536,连续3日低于EMA20,11,-2.06,EMA10<EMA20,70.657,69.54,71.774,249,分形支撑(5触),1,0.64,0.92,0.97,-0.04,18.5,False,5195,1.06,0.2,5.53,8.99,,V型反转
XLY,NKE,XLY/NKE,2020-02-26,6331,83.557,死叉,1,-5.01,EMA10<EMA20,83.103,82.12,84.087,60,分形支撑(2触),1,0.0,1.43,-0.97,-2.06,27.6,False,5327,-3.75,2.23,-8.44,-13.88,1.0,支撑击穿
XLY,NKE,XLY/NKE,2020-02-27,6332,80.424,死叉,2,-8.07,EMA10<EMA20,80.477,79.487,81.468,77,分形支撑(2触),1,0.01,1.86,-3.75,-1.74,39.2,False,5328,1.22,2.58,-15.97,-4.54,7.0,支撑击穿
XLY,NKE,XLY/NKE,2020-02-28,6333,81.403,死叉,3,-7.9,EMA10<EMA20,77.912,76.907,78.916,212,分形支撑(3触),1,0.2,2.24,1.22,0.51,40.1,False,5329,3.69,-1.14,-15.44,-6.88,6.0,支撑击穿
XLY,NKE,XLY/NKE,2020-03-09,6339,76.603,死叉,9,-11.28,EMA10<EMA20,73.078,72.061,74.094,238,分形支撑(2触),3,0.17,1.5,-4.81,1.09,54.5,False,5335,4.98,-20.59,-25.34,0.62,3.0,支撑击穿
XLY,NKE,XLY/NKE,2021-12-20,6790,145.015,死叉,5,-4.42,EMA10<EMA20,144.502,142.132,146.873,112,分形支撑(2触),1,0.37,1.39,-2.71,-2.12,22.9,True,5786,6.15,6.01,5.99,-7.56,,死猫反弹
XLY,NKE,XLY/NKE,2022-01-07,6803,145.006,连续3日低于EMA20,0,-1.83,EMA10>=EMA20,144.208,141.687,146.729,125,分形支撑(3触),1,0.03,0.92,-2.53,-3.39,18.8,True,5799,-4.16,-5.6,-6.99,-7.54,1.0,支撑击穿
XLY,NKE,XLY/NKE,2022-01-10,6804,138.973,连续3日低于EMA20,1,-2.2,EMA10<EMA20,140.458,137.913,143.002,75,分形支撑(1触),1,0.65,1.79,-4.16,-2.91,19.4,True,5800,-0.09,-2.32,-3.3,-4.59,4.0,支撑击穿
XLY,NKE,XLY/NKE,2022-01-14,6808,136.886,连续3日低于EMA20,5,-2.42,EMA10<EMA20,133.127,130.547,135.706,70,分形支撑(1触),1,0.67,1.03,-0.94,-4.12,19.2,True,5804,-0.83,-1.47,-0.07,-4.45,,横盘消化
XLY,NKE,XLY/NKE,2022-01-20,6811,131.851,连续3日低于EMA20,8,-6.23,EMA10<EMA20,129.189,126.597,131.781,235,分形支撑(1触),1,0.05,1.03,-1.64,1.52,25.6,False,5807,0.15,1.34,1.81,0.05,,V型反转
XLY,NKE,XLY/NKE,2022-02-08,6824,132.59,连续3日低于EMA20,21,-0.12,EMA10<EMA20,129.335,126.65,132.02,248,分形支撑(3触),1,0.38,0.92,-1.11,-3.45,21.4,False,5820,1.9,1.43,-4.67,-11.35,10.0,支撑击穿
XLY,NKE,XLY/NKE,2022-02-24,6835,126.715,连续3日低于EMA20,2,-4.85,EMA10<EMA20,120.529,117.816,123.242,243,分形支撑(5触),1,0.32,1.37,0.25,0.8,30.3,False,5831,1.19,-2.33,-7.91,-3.49,7.0,支撑击穿
XLY,NKE,XLY/NKE,2022-03-07,6842,115.217,连续3日低于EMA20,9,-7.92,EMA10<EMA20,115.786,113.061,118.51,236,分形支撑(3触),1,0.04,1.74,-5.14,-0.63,36.5,False,5838,-2.6,-5.52,4.62,7.96,1.0,支撑击穿
XLY,NKE,XLY/NKE,2022-09-01,6966,98.842,死叉,2,-2.85,EMA10<EMA20,94.147,91.605,96.688,65,分形支撑(3触),1,0.73,1.0,0.04,-0.48,25.6,False,5962,-0.42,4.51,-1.94,-21.72,,死猫反弹
XLY,NKE,XLY/NKE,2022-09-20,6978,95.337,死叉,5,-1.72,EMA10<EMA20,93.324,91.022,95.626,52,分形支撑(2触),1,0.26,1.6,-4.47,-2.77,27.2,False,5974,-2.57,-5.99,-13.45,-12.44,3.0,支撑击穿
XLY,NKE,XLY/NKE,2023-02-24,7086,110.215,连续3日低于EMA20,1,-2.32,EMA10>=EMA20,108.097,105.924,110.271,236,分形支撑(1触),1,0.45,0.87,-1.6,-0.66,21.7,True,6082,0.42,2.75,-0.18,2.55,,死猫反弹
XLY,NKE,XLY/NKE,2023-08-18,7207,98.464,死叉,5,-3.64,EMA10<EMA20,96.166,94.396,97.937,238,分形支撑(5触),1,0.05,1.0,-0.23,1.13,17.3,True,6203,-1.86,-5.7,-2.01,-8.57,3.0,支撑击穿
XLY,NKE,XLY/NKE,2023-09-21,7230,86.333,连续3日低于EMA20,1,-3.7,EMA10<EMA20,85.601,84.073,87.128,213,分形支撑(1触),1,0.05,1.04,-2.61,1.08,17.5,False,6226,-0.81,-2.14,4.59,12.51,,横盘消化
XLY,NKE,XLY/NKE,2023-09-28,7235,84.485,连续3日低于EMA20,6,-3.13,EMA10<EMA20,82.585,81.087,84.083,222,分形支撑(1触),1,0.39,1.97,0.23,-0.66,17.3,False,6231,6.68,6.87,10.73,11.59,,V型反转
XLY,NKE,XLY/NKE,2024-04-04,7364,84.541,死叉,0,-1.74,EMA10<EMA20,83.571,82.018,85.123,126,分形支撑(1触),1,0.08,1.03,-1.39,-1.79,16.4,True,6360,-0.26,3.29,7.49,3.75,,V型反转
XLY,NKE,XLY/NKE,2025-01-02,7552,70.87,连续3日低于EMA20,0,-2.74,EMA10>=EMA20,70.19,68.949,71.431,125,分形支撑(2触),1,0.12,0.82,-2.64,1.51,17.9,True,6548,-0.49,-3.35,-3.84,3.96,4.0,支撑击穿
XLY,NKE,XLY/NKE,2025-01-08,7556,68.581,连续3日低于EMA20,4,-1.56,EMA10<EMA20,67.621,66.38,68.862,120,分形支撑(3触),1,0.35,0.9,-1.11,-5.19,17.7,True,6552,-0.13,-0.25,3.2,-3.66,,死猫反弹
XLY,NKE,XLY/NKE,2026-03-02,7841,60.469,死叉,17,-1.8,EMA10<EMA20,58.34,56.939,59.74,195,分形支撑(6触),1,0.32,1.02,-1.23,-3.03,21.4,True,6837,-2.66,-7.34,-10.2,-16.01,4.0,支撑击穿
XLY,NKE,XLY/NKE,2026-03-12,7849,53.65,死叉,25,-3.66,EMA10<EMA20,52.936,51.507,54.365,214,分形支撑(1触),1,0.07,1.12,-2.82,-2.39,27.3,False,6845,-0.28,-1.27,-3.81,-21.26,,横盘消化
XLY,NKE,XLY/NKE,2026-03-20,7855,51.906,死叉,31,-4.97,EMA10<EMA20,50.548,49.121,51.974,233,分形支撑(1触),1,0.13,1.24,-2.0,-0.17,26.8,False,6851,0.65,-1.91,-15.93,-11.25,8.0,支撑击穿
XLY,NKE,XLY/NKE,2026-07-23,7940,40.99,死叉,4,-5.66,EMA10<EMA20,40.492,39.468,41.515,42,分形支撑(2触),1,0.22,0.7,-2.89,-0.72,18.7,True,6936,1.73,3.17,2.46,-1.9,,死猫反弹
XLC,VZ,XLC/VZ,2019-08-06,6191,36.835,死叉,1,-1.97,EMA10<EMA20,36.025,35.57,36.48,190,分形支撑(4触),1,0.54,1.41,-0.31,1.23,20.2,False,284,0.07,2.4,2.22,5.69,,V型反转
XLC,VZ,XLC/VZ,2020-02-25,6330,39.02,死叉,0,-5.19,EMA10<EMA20,39.03,38.713,39.347,95,分形支撑(1触),1,0.17,1.31,-1.5,6.54,27.9,False,423,0.03,-2.49,-1.05,-12.48,2.0,支撑击穿
XLC,VZ,XLC/VZ,2020-02-27,6332,37.613,死叉,2,-7.88,EMA10<EMA20,37.562,37.246,37.879,234,分形支撑(4触),1,0.01,1.67,-3.64,5.98,39.2,False,425,-1.63,3.81,-7.01,-2.76,1.0,支撑击穿
XLC,VZ,XLC/VZ,2020-02-28,6333,36.998,死叉,3,-6.93,EMA10<EMA20,37.081,36.765,37.398,210,分形支撑(5触),3,0.78,2.7,-1.63,2.61,40.1,False,426,5.83,5.0,0.02,-2.57,9.0,支撑击穿
XLC,VZ,XLC/VZ,2020-03-09,6339,38.139,死叉,9,-11.56,EMA10<EMA20,37.081,36.757,37.406,216,分形支撑(5触),1,0.1,1.53,-1.83,8.86,54.5,False,432,1.24,-8.67,-9.89,1.56,3.0,支撑击穿
XLC,VZ,XLC/VZ,2021-10-11,6741,38.49,连续3日低于EMA20,17,-2.13,EMA10<EMA20,38.514,38.251,38.776,171,分形支撑(2触),1,0.15,1.75,-1.99,-3.2,20.0,True,834,-1.63,-0.52,0.77,0.29,1.0,支撑击穿
XLC,VZ,XLC/VZ,2022-03-15,6848,39.387,连续3日低于EMA20,25,-2.88,EMA10<EMA20,38.526,38.025,39.027,94,分形支撑(5触),1,0.61,0.88,0.5,-2.04,29.8,False,941,-0.51,-3.34,-2.86,2.96,3.0,支撑击穿
XLC,VZ,XLC/VZ,2022-04-25,6876,37.993,连续3日低于EMA20,9,-6.04,EMA10<EMA20,37.841,37.31,38.372,130,分形支撑(8触),1,0.39,1.76,-3.14,0.36,27.0,False,969,-1.73,-8.05,-3.3,-1.21,2.0,支撑击穿
XLC,VZ,XLC/VZ,2022-04-27,6878,36.617,连续3日低于EMA20,11,-9.48,EMA10<EMA20,36.672,36.141,37.203,98,分形支撑(2触),1,0.04,1.15,-1.92,-1.86,31.6,False,971,-0.12,-0.19,-1.2,5.74,2.0,支撑击穿
XLC,VZ,XLC/VZ,2023-03-09,7095,28.884,连续3日低于EMA20,0,-2.27,EMA10<EMA20,28.53,28.052,29.008,81,分形支撑(3触),2,0.03,1.5,-2.61,-3.76,22.6,False,1188,0.36,0.08,2.24,9.8,,V型反转
XLC,VZ,XLC/VZ,2023-04-25,7127,29.964,连续3日低于EMA20,1,-1.52,EMA10>=EMA20,29.024,28.617,29.432,138,分形支撑(2触),1,0.18,1.39,0.54,-1.04,18.8,True,1220,-1.02,0.99,0.72,-2.84,,死猫反弹
XLC,VZ,XLC/VZ,2023-10-03,7238,26.15,死叉,7,-1.48,EMA10<EMA20,25.553,25.19,25.917,52,分形支撑(1触),1,0.23,0.98,0.69,-3.25,19.8,False,1331,-1.38,1.43,0.63,12.19,,V型反转
XLC,VZ,XLC/VZ,2024-04-22,7376,33.312,连续3日低于EMA20,4,-1.54,EMA10<EMA20,33.378,32.914,33.841,46,分形支撑(4触),1,0.01,2.65,-4.67,-2.87,16.9,True,1469,2.85,3.86,1.89,3.94,,V型反转
XLC,VZ,XLC/VZ,2025-04-22,7626,39.785,连续3日低于EMA20,14,-1.92,EMA10<EMA20,38.188,37.563,38.814,143,分形支撑(4触),1,0.21,1.37,0.61,-0.98,30.6,False,1719,-1.13,-0.56,2.22,2.38,,横盘消化
XLC,VZ,XLC/VZ,2025-10-08,7743,38.678,连续3日低于EMA20,2,-0.7,EMA10>=EMA20,38.206,37.748,38.665,249,分形支撑(6触),1,0.54,1.57,-0.19,-4.76,16.3,True,1836,-1.19,-0.6,-2.02,-2.29,,横盘消化
XLC,VZ,XLC/VZ,2025-10-13,7746,37.848,连续3日低于EMA20,5,-1.63,EMA10<EMA20,37.193,36.729,37.657,145,分形支撑(2触),1,0.45,1.04,-0.25,-0.14,19.0,True,1839,2.01,2.64,-1.31,0.25,8.0,支撑击穿
XLC,VZ,XLC/VZ,2026-06-04,7907,44.118,死叉,4,-1.86,EMA10<EMA20,44.613,43.891,45.335,77,分形支撑(3触),1,0.19,1.57,-3.82,-3.49,15.4,True,2000,1.11,4.61,1.11,-6.24,,死猫反弹
XLC,VZ,XLC/VZ,2026-06-29,7923,43.361,死叉,20,-1.74,EMA10<EMA20,43.543,42.811,44.274,49,分形支撑(2触),1,0.43,2.0,-5.24,-3.73,17.6,True,2016,-3.99,-3.42,-2.05,11.14,1.0,支撑击穿
XLC,DIS,XLC/DIS,2019-08-23,6204,126.902,连续3日低于EMA20,1,-2.82,EMA10<EMA20,125.68,124.089,127.271,74,分形支撑(3触),1,0.12,0.97,-3.24,-0.89,19.9,False,297,2.23,4.25,5.44,0.6,,V型反转
XLC,DIS,XLC/DIS,2020-02-25,6330,124.288,死叉,0,-5.19,EMA10<EMA20,124.15,122.401,125.899,195,分形支撑(5触),1,0.04,1.74,-3.62,0.03,27.9,False,423,-3.77,-9.16,-13.05,-23.46,1.0,支撑击穿
XLC,DIS,XLC/DIS,2020-02-28,6333,114.069,死叉,3,-6.93,EMA10<EMA20,108.142,106.393,109.891,243,分形支撑(1触),1,0.25,2.3,-0.33,-5.79,40.1,False,426,1.98,-2.02,-12.86,-18.06,6.0,支撑击穿
XLC,DIS,XLC/DIS,2020-03-09,6339,101.174,死叉,9,-11.56,EMA10<EMA20,102.797,101.048,104.546,238,分形支撑(1触),1,0.01,1.56,-9.47,-1.56,54.5,False,432,6.81,-8.95,-17.82,-4.57,3.0,支撑击穿
XLC,DIS,XLC/DIS,2021-09-21,6727,165.96,连续3日低于EMA20,3,-3.0,EMA10<EMA20,164.422,161.937,166.907,185,分形支撑(6触),2,0.16,2.94,-4.17,-3.04,24.4,True,820,1.45,1.96,2.01,0.01,,V型反转
XLC,DIS,XLC/DIS,2021-09-30,6734,164.021,连续3日低于EMA20,10,-2.65,EMA10<EMA20,164.345,161.813,166.877,192,分形支撑(7触),1,0.02,1.58,-2.03,-1.97,23.1,False,827,4.04,5.05,3.1,0.3,,V型反转
XLC,DIS,XLC/DIS,2021-11-11,6764,157.176,死叉,1,-0.86,EMA10<EMA20,155.634,153.144,158.125,198,分形支撑(1触),1,0.67,5.09,-7.07,-3.58,17.7,True,857,-1.53,-4.03,-8.64,-5.8,4.0,支撑击穿
XLC,DIS,XLC/DIS,2021-11-24,6773,146.734,死叉,5,-1.87,EMA10<EMA20,141.837,139.221,144.454,246,分形支撑(1触),1,0.72,0.92,0.21,-1.42,18.6,True,866,-2.13,-2.74,1.06,1.51,4.0,支撑击穿
XLC,DIS,XLC/DIS,2022-09-22,6980,99.051,连续3日低于EMA20,5,-6.03,EMA10<EMA20,96.659,94.401,98.917,88,分形支撑(3触),1,0.05,1.24,-2.23,-3.0,27.4,False,1073,-2.6,-4.61,-2.08,-3.49,3.0,支撑击穿
XLC,DIS,XLC/DIS,2022-10-11,6993,90.266,连续3日低于EMA20,18,-4.93,EMA10<EMA20,89.115,86.824,91.406,79,分形支撑(4触),1,0.19,0.89,-2.16,-2.21,33.6,False,1086,0.33,5.78,12.09,7.3,,V型反转
XLC,DIS,XLC/DIS,2023-03-09,7095,93.214,连续3日低于EMA20,0,-2.27,EMA10<EMA20,91.212,89.096,93.327,106,分形支撑(2触),1,0.05,0.76,-3.18,-1.73,22.6,False,1188,-2.67,-1.92,-0.32,3.98,,横盘消化
XLC,DIS,XLC/DIS,2023-03-10,7096,90.722,连续3日低于EMA20,1,-3.32,EMA10<EMA20,88.711,86.598,90.824,182,分形支撑(7触),1,0.24,1.51,-2.67,-2.92,24.8,False,1189,-1.04,-0.4,0.55,7.74,,横盘消化
XLC,DIS,XLC/DIS,2024-07-23,7439,88.868,连续3日低于EMA20,2,-0.48,EMA10>=EMA20,87.541,86.09,88.993,158,分形支撑(5触),1,0.47,2.13,-3.39,-5.92,14.7,True,1532,-1.25,3.13,-1.07,-1.32,9.0,支撑击穿
XLC,DIS,XLC/DIS,2025-03-07,7595,103.562,连续3日低于EMA20,6,-1.33,EMA10<EMA20,101.367,99.803,102.932,205,分形支撑(1触),1,0.69,1.46,0.08,-5.61,23.4,False,1688,-2.3,-6.51,-5.73,-20.83,2.0,支撑击穿
XLC,DIS,XLC/DIS,2025-03-11,7597,96.093,连续3日低于EMA20,8,-4.42,EMA10<EMA20,97.039,95.471,98.607,195,分形支撑(2触),1,0.13,1.82,-5.03,-6.37,26.9,False,1690,0.88,1.48,3.79,-16.53,2.0,支撑击穿
XLC,DIS,XLC/DIS,2025-03-12,7598,96.937,连续3日低于EMA20,9,-3.58,EMA10<EMA20,93.644,92.071,95.217,170,分形支撑(3触),1,0.74,1.25,0.88,-5.08,24.2,False,1691,-1.91,1.55,2.05,-7.41,,死猫反弹
XLC,DIS,XLC/DIS,2025-04-03,7614,87.2,连续3日低于EMA20,2,-4.93,EMA10<EMA20,87.177,85.415,88.939,170,分形支撑(1触),1,0.04,1.91,-9.24,-5.35,30.0,False,1707,-5.98,-4.06,-4.54,4.11,1.0,支撑击穿
XLC,DIS,XLC/DIS,2025-04-04,7615,81.988,连续3日低于EMA20,3,-9.48,EMA10<EMA20,81.998,80.228,83.767,161,分形支撑(1触),1,0.1,2.12,-5.98,-5.94,45.3,False,1708,-0.28,1.63,0.56,10.27,2.0,支撑击穿
XLC,DIS,XLC/DIS,2025-10-10,7745,107.631,连续3日低于EMA20,4,-2.7,EMA10<EMA20,106.134,104.638,107.63,164,分形支撑(3触),1,0.02,1.05,-1.62,0.17,21.7,True,1838,0.99,1.36,2.28,1.42,,V型反转
XLC,DIS,XLC/DIS,2025-10-16,7749,108.312,连续3日低于EMA20,8,-1.12,EMA10<EMA20,105.651,104.135,107.166,185,分形支撑(4触),1,0.38,0.83,-1.64,-0.35,25.3,True,1842,0.72,2.87,1.78,-2.07,,死猫反弹
XLC,DIS,XLC/DIS,2025-11-13,7769,106.074,死叉,10,-1.87,EMA10<EMA20,105.913,104.39,107.435,205,分形支撑(5触),1,0.61,4.33,-7.75,-2.19,20.0,True,1862,-1.68,-4.56,-2.92,3.71,1.0,支撑击穿
XLC,DIS,XLC/DIS,2026-02-12,7830,101.601,死叉,0,-1.9,EMA10<EMA20,100.999,99.265,102.732,51,分形支撑(2触),1,0.19,1.81,-5.31,-1.12,20.8,True,1923,3.0,3.13,3.57,-3.02,,死猫反弹
XLC,DIS,XLC/DIS,2026-06-25,7921,97.304,死叉,18,-4.36,EMA10<EMA20,97.453,95.792,99.114,72,分形支撑(2触),1,0.02,1.12,-3.04,0.28,18.9,True,2014,0.75,2.26,-1.73,-2.52,4.0,支撑击穿
XLC,DIS,XLC/DIS,2026-07-23,7940,92.83,死叉,0,-4.24,EMA10<EMA20,91.489,89.804,93.174,77,分形支撑(1触),1,0.15,1.29,-3.17,-0.45,18.7,True,2033,2.18,3.59,12.77,15.61,,V型反转
XLE,CVX,XLE/CVX,2000-02-09,1289,13.851,连续3日低于EMA20,8,-5.77,EMA10<EMA20,13.782,13.453,14.11,248,分形支撑(3触),1,0.02,1.31,-4.23,-2.22,22.9,True,285,2.42,4.63,-3.94,11.94,10.0,支撑击穿
XLE,CVX,XLE/CVX,2000-06-28,1386,16.426,死叉,0,-1.66,EMA10<EMA20,16.009,15.662,16.357,167,分形支撑(4触),1,0.39,0.91,-0.97,-0.31,20.3,True,382,-1.07,-4.59,-4.14,-7.58,4.0,支撑击穿
XLE,CVX,XLE/CVX,2000-06-29,1387,16.25,死叉,1,-1.32,EMA10<EMA20,15.968,15.624,16.312,168,分形支撑(5触),1,0.1,0.75,-1.07,-2.36,19.7,True,383,-2.11,-3.1,-3.34,-7.0,3.0,支撑击穿
XLE,CVX,XLE/CVX,2000-07-05,1390,15.473,死叉,4,-5.17,EMA10<EMA20,15.34,15.002,15.677,186,分形支撑(4触),1,0.15,1.39,-3.98,-1.26,21.2,True,386,1.29,3.84,-0.68,-3.26,,死猫反弹
XLE,CVX,XLE/CVX,2000-07-20,1401,15.004,连续3日低于EMA20,4,-2.39,EMA10<EMA20,14.771,14.452,15.091,86,分形支撑(1触),1,0.0,0.92,-2.36,-2.94,18.9,True,397,-1.88,1.17,0.0,9.84,,V型反转
XLE,CVX,XLE/CVX,2000-11-30,1494,15.597,死叉,0,-6.02,EMA10<EMA20,15.295,14.979,15.61,233,分形支撑(7触),1,0.54,1.31,-0.3,3.69,29.6,False,490,0.92,-1.45,-3.44,3.13,,横盘消化
XLE,CVX,XLE/CVX,2000-12-15,1505,14.906,死叉,11,-1.56,EMA10<EMA20,14.647,14.331,14.962,190,分形支撑(4触),1,0.0,2.28,-1.03,-3.46,26.5,False,501,3.19,3.04,9.82,2.56,,V型反转
XLE,CVX,XLE/CVX,2001-01-19,1527,15.109,连续3日低于EMA20,8,-3.12,EMA10<EMA20,14.696,14.41,14.982,212,分形支撑(5触),1,0.24,1.07,-0.16,0.89,23.2,False,523,0.39,4.18,3.92,9.96,,V型反转
XLE,CVX,XLE/CVX,2001-07-11,1646,16.943,死叉,22,-4.17,EMA10<EMA20,16.734,16.481,16.987,77,分形支撑(1触),1,0.31,0.97,-1.94,-0.93,24.0,False,642,1.59,-0.99,1.71,2.67,9.0,支撑击穿
XLE,CVX,XLE/CVX,2001-07-18,1651,16.775,死叉,27,-4.9,EMA10<EMA20,16.31,16.057,16.562,78,分形支撑(2触),1,0.53,1.04,-0.06,1.91,23.6,False,647,0.4,2.73,5.03,7.91,,V型反转
XLE,CVX,XLE/CVX,2001-09-19,1691,16.525,连续3日低于EMA20,9,-9.16,EMA10<EMA20,16.298,16.051,16.546,136,分形支撑(5触),1,0.41,1.59,-3.26,2.46,40.6,False,687,-1.41,-7.22,0.6,4.95,3.0,支撑击穿
